session_id,image1,image2
2,2395254,2318242
2,2391748,2409965
2,2391217,2350611
2,2292,2398867
2,2348685,2378257
2,2329000,2383872
2,2395037,2325348
2,2390714,2353705
2,2395254,2404750
2,2409619,2356432
2,2371865,2375096
2,2378810,2376769
2,2318163,2412190
2,2396871,2386667
2,2408469,2394980
2,3479,2392422
2,2354192,2411207
2,2388554,2411735
2,2352810,2404113
2,2404153,150406
2,2398825,2366401
2,2393604,2344605
2,2357545,2410247
2,2384060,2410734
2,2374874,2361056
2,2407020,2404750
2,2375051,2383191
2,2346956,2318035
2,2356035,2357783
2,713408,2355286
2,2407505,2346062
2,2412118,2320623
2,2405805,2363064
2,2398873,2342927
2,2375859,1592166
2,2394751,2384857
2,1614,107910
2,2401717,2372606
2,285822,2380032
2,2386924,2392727
2,2334002,1636
2,2413247,2349449
2,2326848,498002
2,2388093,2383191
2,2403573,2350135
2,2376538,2366422
2,2404600,2343271
2,2403573,2336813
2,1159260,2375426
2,2355952,2349585
2,2329000,2319252
2,2405927,2387527
2,2317175,2397940
2,2345568,2407422
2,2380940,2395086
2,2390471,2380813
2,2353599,2377097
2,2346597,2345685
2,2346597,2345685
2,2390795,2319490
2,2361786,2369197
2,2363239,2361786
2,2369716,2410777
2,2324373,2390708
2,2403534,2361056
2,2320217,713813
2,2349737,2408201
2,2352064,2386259
2,2405805,2382434
2,2347518,2328327
2,2326240,2348672
2,2344701,2361300
2,2354680,2342799
2,2414925,2362623
2,285616,2349701
2,2316559,2398523
2,2380265,2400846
2,2320574,2396240
2,2344682,2317583
2,2354226,2371840
2,2397214,2396871
2,2317583,2395846
2,2406925,2385451
2,2320626,2384239
2,2402873,2392854
2,2412836,2378257
2,2386949,286069
2,2354325,2351985
2,2405882,2343086
2,2319027,2360324
2,2392334,2358219
2,2345351,2372121
2,2342917,2366357
2,2355483,2390708
2,2407546,2349017
2,2372593,3860
2,3457,2326603
2,2368692,2375096
2,2378767,2393604
2,2352064,2386259
2,2378767,2317175
2,2371073,2362339
2,2347507,2359968
2,2404383,2364710
2,2409303,2320217
2,2319998,2345393
2,2404319,2406194
2,2348335,2352356
2,2354108,2317414
2,2397940,2400206
2,2343868,2385264
2,2369424,2343016
2,2347445,2350720
2,2373650,2356942
2,2362483,2349701
2,2316369,2357655
2,2355298,2346854
2,2396176,2376966
2,2373650,2356942
2,2404018,3154
2,2378719,2324542
2,107910,2364886
2,2317451,2350359
2,2378648,2406925
2,2379678,2403534
2,2354239,4418
2,0,-1
2,2364710,2368836
2,2394781,2410247
2,2321827,285901
2,2369418,2360629
2,2362299,2396059
2,2348754,2330091
2,2403223,2397554
2,2346556,2395054
2,2378649,2342911
2,2362926,2336038
2,2403223,2328910
2,2378078,1591943
2,2357835,2386693
2,2369505,2348724
2,2359996,2376726
2,2402008,2380265
2,2342911,2378590
2,2411668,2340448
2,2332981,2378810
2,2382434,2378560
2,2396053,2380702
2,1614,2355149
2,2399985,2371274
2,2381061,2340197
3,2352064,2398867
3,2352098,2403915
3,2383191,2348611
3,2397109,2402277
3,2384594,2372606
3,2389494,1454
3,2403864,2392565
3,2375882,2390798
3,1592977,2397798
3,2375882,2360559
3,2404804,2377985
3,2344682,2357079
3,2347094,2326294
3,2386663,2334350
3,1292,2397474
3,2376769,2382135
3,2396444,2356432
3,2364039,2327796
3,2377309,2375741
3,2385844,2376406
3,2390798,2353818
3,2353587,2336669
3,2398516,2347518
3,2352964,2356793
3,2342060,2392128
3,2369630,2395162
3,2378719,2400959
3,2395971,150406
3,2345002,2380094
3,2324489,2394751
3,2383254,2394205
3,2384239,2412335
3,2410242,2341732
3,2409619,2349413
3,2408923,2394205
3,2371274,2409815
3,2383504,2379084
3,2363018,2389494
3,2340377,2352587
3,2390471,2341732
3,2403534,2326848
3,2352064,2344317
3,2392727,2349413
3,2350611,2325199
3,2390089,2322592
3,2318892,2340386
3,2318420,2354377
3,2373650,2355636
3,1510,2410242
3,2390149,2394245
3,2375340,498138
3,2317451,2357545
3,2410826,2348611
3,2348672,2341466
3,2359043,2381132
3,2371855,2404804
3,498019,2375340
3,2377998,713472
3,2346771,107910
3,2383736,2410005
3,2348072,2410490
3,2350702,2402386
3,2403864,2392565
3,2346597,2402873
3,2352722,2386094
3,2324542,3154
3,1160123,2380940
3,2409802,2346561
3,2404319,2317451
3,2384594,2403383
3,1593144,2362926
3,2370948,1707
3,2417501,2399993
3,2348072,2410490
3,2406508,2409435
3,2372551,2361431
3,2354325,2400687
3,2408030,2356793
3,2352698,2378560
3,2369531,2360629
3,2388700,2410119
3,2397798,2318495
3,-1,0
3,1592170,2381132
3,2353599,2380032
3,2407546,2351404
3,2317358,2369716
3,2398867,2343271
3,2412836,2364168
3,2344393,2390398
3,26,2354718
3,2383736,2378649
3,498207,2396061
3,2335005,2369424
3,2390873,2409755
3,2394205,2383504
3,2409493,2323268
3,2377113,2390873
3,2410490,2381132
3,2347518,2414414
3,1592325,2396077
3,498069,2403624
3,2384980,2375044
3,2411207,2357416
3,2381624,2410594
3,2392957,2367285
3,2318495,2407505
3,2342911,2352527
3,2410242,2397756
3,2340377,2316083
3,2350502,2360870
3,2385128,2391305
3,2362876,2377851
3,2323617,1592170
3,2408711,2409815
3,2320061,2322354
3,2409689,2356593
3,2409493,2334350
3,2398121,2353355
3,2369531,2359087
3,2371274,2404583
3,2404583,2385405
3,2357079,2379110
3,2377113,2336669
3,2387316,2359719
3,2339812,1592541
3,2364761,2347507
3,2351394,2362339
3,2396202,2388265
3,498069,2388442
3,2384324,2343715
3,2366401,2406716
3,2411735,2340377
3,2376769,2395400
3,285822,2380291
3,2410682,2371840
3,2382750,2378560
3,2317013,2362260
3,2355298,2386422
3,2348382,2395254
3,2383149,2374729
3,1592977,2362926
3,2319797,2388442
3,2371274,2387527
3,2413026,2343086
3,2374240,2325679
3,0,-1
3,498069,2388442
3,2417,2342911
3,-1,0
3,2399491,2338978
3,2390708,2410826
3,2402873,2403071
3,2380702,2356281
3,2348554,2345351
3,2381839,2340197
3,2358496,2372551
3,2385264,2404
3,2348611,2351404
3,2361300,2353818
3,2368985,2408381
3,2394205,2390177
3,2382988,2357778
3,2317013,2362260
3,2364382,2407575
3,2335002,2292
3,2412998,2379039
3,2394205,2347314
3,1592325,2398873
3,2388340,2395400
3,2388554,2402653
3,2348554,2352725
3,2389062,2362253
3,2369123,2358409
3,2345685,2352385
3,2384477,2402660
3,2410592,2390956
3,2411668,2394781
3,2394206,2368985
3,2388988,2411502
3,2412998,4527
3,2393724,1636
3,2409689,2356593
3,2362838,2410490
3,2388801,2359043
3,2410242,2392029
3,2415717,1593244
3,2342050,2332399
3,2386292,2366467
3,4527,2325255
3,2382434,2395254
3,2370000,2353818
3,498358,2364886
3,508,2403624
3,2387449,2343596
3,2383460,2338990
3,2358617,2349017
3,2360748,2380763
3,2343715,2392675
3,2411502,2366401
3,2397756,2318420
3,2345283,2335010
3,2372708,2316584
3,0,-1
3,2348326,2395162
3,1454,2369182
3,2404349,2346876
3,2348754,3511
3,2380763,2403330
3,2396641,2404206
3,2343596,2396000
3,2346970,2378048
3,2392445,2353453
3,2390714,2414926
3,2386663,2376406
3,2336747,2381061
3,2348754,2377113
3,2324657,2388301
3,2398851,2395054
3,2363101,2371682
3,2369424,286069
3,2411735,2342518
3,2385901,2339126
3,2378590,2317451
3,2363101,1592170
3,2382988,2392854
3,2358510,2404986
3,2400696,2385405
3,2385264,2369424
3,713408,2368430
3,2350112,2380625
3,107910,2385405
3,2321376,2360870
3,2340448,2382434
3,2356208,2382175
3,2345387,2410594
3,2378560,2410614
3,2370834,2334660
3,2348685,2395795
3,2350135,2341356
3,2369123,4418
3,498138,2359996
3,285749,2394245
3,4418,2334897
3,2363792,498207
3,4311,2340433
3,2367285,2317100
3,2411668,2371487
3,2327147,2336009
3,2398780,2408710
3,2367096,2361522
3,2390745,2368853
3,2392035,2397214
3,2355298,2355249
3,2369424,2409815
4,2398867,2343646
4,2403915,2389769
4,2348611,2380763
4,2411502,2368743
4,2409303,2403330
4,2383460,2367501
4,2348382,2320574
4,2404328,618
4,498019,2381355
4,2334350,2362754
4,2376232,2372121
4,2325679,2321165
4,2411647,2404613
4,2400696,2352722
4,2334660,2417
4,2334407,2396444
4,2380314,2386094
4,2377851,2326555
4,2375022,2345022
4,2340433,2349717
4,2316083,2412854
4,2352810,2393052
4,436,2352587
4,3479,2388301
4,2386259,2375859
4,2322354,2390435
4,2388554,2388902
4,498002,2356942
4,2318319,2325748
4,2343078,2376318
4,2370834,2386040
4,2359087,2386292
4,2409435,2318163
4,26,2351985
4,2375915,2324752
4,2413238,2409155
4,2346771,2404466
4,2352869,2391675
4,2409493,2410479
4,2395037,2409965
4,2359719,2365515
4,2401098,2343715
4,2385045,2385844
4,2340197,2396641
4,0,-1
4,2376587,2405805
4,2380314,2342473
4,1518,2372602
4,2334897,2360602
4,4276,2397940
4,2398464,2368836
4,0,-1
4,2321376,2375426
4,2399491,2403223
4,2318501,2350611
4,2372602,2410614
4,2408802,2336747
4,2398763,2349717
4,2392128,2368955
4,2323956,2318246
4,2414925,2408802
4,2379110,2324752
4,2333649,2362299
4,2375051,2378257
4,2400128,2409815
4,2363792,2358577
4,2403543,2351867
4,2362873,2400723
4,2323617,2408710
4,2402759,2404656
4,2388554,2366357
4,2398825,2318246
4,2364382,2406103
4,2342919,2404328
4,2354239,2354160
4,2400731,2352098
4,2409815,2325751
4,2361522,2372121
4,2324489,2403915
4,2345283,2352869
4,2354393,2347793
4,2339812,2383946
4,2382988,2380760
4,2360559,2412280
4,2372708,2359516
4,2412446,2414926
4,2380039,2368985
4,2407890,2322107
4,2410005,2392128
4,2360064,2406925
4,2415717,2319998
4,2378648,2408233
4,2326555,2372788
4,2316627,2373933
4,3457,2389493
4,2366338,2371647
4,2358577,2410777
4,2402454,2367501
4,2362930,2354108
4,2367039,2370834
4,2413238,2349543
4,2409303,4012
4,150452,2389117
4,2367039,1292
4,2349128,1592170
4,2321827,2401098
4,2352356,2347554
4,2351867,2317030
4,2334407,2396444
4,2380060,3477
4,2343531,2383653
4,2336038,2352306
4,2404613,2356942
4,2316627,2406716
4,2413299,2344514
4,2318166,2387494
4,2354675,2410999
4,2407422,2344795
4,2373650,2336530
4,2369123,2318035
4,2388981,2395086
4,2317100,2380094
4,2350112,2383832
4,1715,2315718
4,2399744,2347402
4,2345570,2364168
4,2389769,2395254
4,2391217,1715
4,2381624,2385903
4,2376215,2401513
4,713673,2388276
4,2321128,2317792
4,2348754,2411647
4,-1,0
4,2393533,2342925
4,2358617,2352869
4,2351218,2346443
4,2317792,2404583
4,2322107,2397826
4,2354718,2345774
4,2366467,2380940
4,2369548,2408030
4,2413539,2355286
4,2379029,2385302
4,2381982,2392957
4,2374240,2326603
4,2345006,2315372
4,2412124,2388030
4,2371487,2368955
4,2376726,2400901
4,2353355,2413299
4,2391748,2316559
4,2406860,2391275
4,2336267,1591943
4,2343496,2387887
4,2355165,498391
4,2401399,498138
4,2397798,2350702
4,2411668,2391305
4,2381132,2390714
4,4012,2328241
4,2412854,2412622
4,1636,2377097
4,2365515,2318963
4,2370029,2377998
4,2413299,2344514
4,2358004,2348672
4,2411647,2349128
4,2340433,2409493
4,2359968,2378347
4,2342917,2325718
4,2351725,2386040
4,2413299,2374240
4,2404836,2317451
4,2382025,2403573
4,2379110,2352810
4,2352725,2369340
4,2376215,2342060
4,2397940,2390398
4,2412836,2409689
4,2361213,2397109
4,2361213,2359999
4,2341732,2347458
4,2408923,2402385
4,2335108,2380081
4,2376538,2378282
4,2318242,2391954
4,2406194,2409802
4,0,-1
4,2355249,2376868
4,2386924,2342917
4,2414926,2376966
4,2413026,2324489
4,2401161,2345191
4,2392957,2356432
4,2404600,2346854
4,2342911,2376406
4,2380039,2365515
4,2394980,2368743
4,2350502,2370029
4,2358510,2355483
4,2400696,2390798
4,2320586,2348382
4,2348335,2371458
4,2402931,2408142
4,2400901,2326674
4,2353453,2408469
4,2400959,2376233
4,2342050,2369424
4,286069,2366422
4,2414925,2378282
4,2344514,2368105
4,2403391,2402092
4,2360559,2410259
4,2356281,2349948
4,2390795,2352098
4,2345387,2396801
4,2367285,2349543
4,2395254,2390177
4,2387887,2398980
4,2324451,2327468
4,2363897,2382175
4,2402642,2402805
4,2394980,2376668
4,4360,2320217
4,2349543,2320217
4,2342518,2356593
4,2344374,2365281
4,2346570,2417501
4,2333649,2362299
4,2356968,2318495
4,2321376,2411179
4,2390624,2327147
4,2372551,2368692
4,2402660,2412124
4,2402805,2352587
4,2376215,2327796
4,2395086,2365509
4,2394245,2408800
4,2380485,2364191
4,2367285,2356035
4,2334681,2353587
4,2403717,2399993
4,2378257,2327468
4,2352722,2350135
4,2376587,2405805
4,2369505,2375340
4,2332399,2404836
4,2395846,2390173
4,2413539,2351218
4,2358004,2348672
4,2392334,2369340
4,2412836,2355286
4,285901,2354680
4,2391663,2381595
5,-1,0
5,2343646,2388981
5,2389769,2378282
5,2380763,2362483
5,2321761,2368743
5,2322354,2402692
5,2369390,2345022
5,2383872,2342418
5,2352587,2391748
5,2387227,2402998
5,2168,2395968
5,1636,2403543
5,2336009,2346854
5,2396871,285749
5,2359719,2368430
5,2384980,2317100
5,2410923,2395661
5,2376668,2417501
5,2354393,2406103
5,2402692,2326848
5,2368600,2399985
5,2397554,2405805
5,2360837,2380769
5,2403223,2383832
5,2362930,2344502
5,2347793,2371647
5,2357416,2323617
5,2316627,2349701
5,2358496,2402873
5,2346570,2390708
5,2357545,2402998
5,2412124,2379517
5,2361786,2374977
5,2402759,2360324
5,2394751,2363018
5,2412664,2408030
5,2378648,2399985
5,2398851,2334897
5,2361213,2388265
5,2398882,2396717
5,150490,498391
5,2316773,2354272
5,2380291,2342517
5,2350359,2330091
5,2365281,2364710
5,1518,2351218
5,2341356,2388700
5,2402653,2381595
5,2412190,2397554
5,2391954,2320377
5,2395119,2357079
5,2355343,2401717
5,1592170,2399993
5,2369418,2342799
5,2318420,2387494
5,2388981,2372606
5,2326848,2321128
5,2385844,2403717
5,2408710,3477
5,2328198,2380039
5,436,2367039
5,2386949,2317281
5,2320451,2402386
5,2381061,2407546
5,2378078,2362754
5,2328241,2367829
5,2357545,2376233
5,2358577,2371647
5,2411735,2387227
5,2321029,2315372
5,2390856,2396227
5,2318420,2361963
5,2366363,2388554
5,2413238,2412280
5,-1,0
5,2380292,2317596
5,2363064,2318035
5,2336747,2382750
5,2402692,2369424
5,2323202,2385753
5,2411735,2363897
5,2352064,2385901
5,2398523,2354802
5,2386094,2373933
5,2404804,618
5,2403717,2319027
5,2398825,2402277
5,2323343,2317583
5,2395119,2358577
5,2402008,2345685
5,2382209,2406925
5,2414926,2365515
5,2385903,2408201
5,2319608,2360748
5,2340467,2398464
5,2379718,2325255
5,2392029,2403383
5,2320451,2316773
5,2349128,2409802
5,2358617,2400477
5,2396641,2399744
5,2402653,2381595
5,2369340,1160123
5,3209,2376232
5,2317414,2396053
5,2376318,2341565
5,3700,2388340
5,2331683,2402931
5,2386036,2358219
5,2390089,2319797
5,2388265,285749
5,2319764,2317175
5,2400731,2366467
5,2369197,2351867
5,2379718,2333576
5,2388340,2403071
5,2366338,2381982
5,2334187,2327468
5,2362838,2318035
5,2353914,2357655
5,2408030,2340433
5,2404613,2345393
5,2393724,2380769
5,3511,2364152
5,2321165,2321827
5,2399865,2395054
5,2388700,2402667
5,2401203,2354192
5,2402536,2399197
5,2380060,2404583
5,2359719,2368430
5,2404963,2348724
5,2407982,2352908
5,2357835,2409619
5,2358119,2354325
5,2345339,2403091
5,0,-1
5,2403330,2393443
5,2336669,2417501
5,2342007,2404750
5,2412335,2346876
5,498002,2333649
5,2372121,2325199
5,2390498,150490
5,2397214,2336614
5,2352098,2400881
5,1592325,2408381
5,2368793,150490
5,2395162,2388030
5,2345387,2392035
5,2342917,2398763
5,2409493,2386259
5,2322516,2366216
5,2365739,2326603
5,2408711,2402454
5,2388030,2349017
5,2355483,2383736
5,2369418,2406860
5,2365296,2355286
5,2334002,2384980
5,3601,2388988
5,2400206,2328198
5,2396202,2383653
5,2388350,2397214
5,2413299,2382135
5,2413085,2379029
5,2343715,2409689
5,2344501,2322592
5,2386942,2364191
5,2392029,2384314
5,2338978,2398523
5,2355716,2384214
5,2354680,498002
5,2336038,2354211
5,2406194,2396061
5,2376587,2398882
5,2388801,2370700
5,2395086,2359935
5,2349449,2376538
5,2323956,2379678
5,2416829,2386040
5,2383460,2360837
5,2396000,2323343
5,2369340,2398980
5,2342911,2352869
5,2342911,2382025
5,2372602,2375882
5,0,-1
5,2390714,2404600
5,2379029,2388340
5,2340467,2398464
5,2328241,2367829
5,3700,2392029
5,2413238,2408711
5,2409303,2409649
5,2395254,2317013
5,2361213,2361664
5,2346561,2390149
5,2386693,2373990
5,2388301,2395119
5,2378649,2356281
5,2388340,2384324
5,2404750,2322516
5,2382209,2371312
5,2392615,2365281
5,2396000,2368836
5,2327139,2325748
5,2327468,2399865
5,2343715,2409689
5,2347554,2382209
5,2408800,2404153
5,2322180,2398867
5,2392829,2369974
5,2345191,2384857
5,2324489,2380060
5,2396053,2359516
5,2364039,2379305
5,2391275,2374977
5,2354385,2360324
5,2334681,2356593
5,2380032,2400731
5,436,1292
5,2405577,2382988
5,2366357,2410466
5,2368105,2407546
5,2407546,2362926
5,2380043,2390856
5,2352527,2320586
5,2356035,2404095
5,2380760,2354675
5,2378257,2413085
5,2399491,2395795
5,2378734,2409689
5,2409155,2354385
5,2385844,2377985
5,2392035,2368836
5,2316559,2347094
5,2322592,2378706
5,2398516,2353914
5,2398882,2362339
5,2345022,2389210
5,2395086,2359935
5,2319027,2410466
5,2391663,2404569
5,2324541,2338365
5,2383653,2388801
5,2324541,3173
5,2365515,2334660
5,2344502,2399744
5,2380702,3860
5,2367285,2386663
5,2395254,2376318
5,2390398,2363897
5,2411179,2346080
5,1591943,3477
6,2388981,2334187
6,2378282,2392615
6,2362483,2368793
6,2411179,2336530
6,2359935,2404113
6,2410259,2393604
6,2374240,2345351
6,633,2401717
6,2318163,2347402
6,2354385,2359999
6,2380265,2409213
6,2338990,2360602
6,3457,2371855
6,2353914,2334576
6,2323617,2344501
6,2404020,2357835
6,2404466,2331683
6,2391748,2409155
6,2324657,2381839
6,2402873,2319252
6,2338978,2377985
6,2390745,2390435
6,2383504,2350702
6,2381624,2372602
6,2383254,2346970
6,2358409,2396301
6,2344605,2397798
6,2334681,2316559
6,2346956,2378048
6,2372788,1160123
6,2319764,2352810
6,2315522,2391922
6,2392565,2366357
6,2395119,2368600
6,2386693,2360559
6,2403446,2407890
6,2353599,2374977
6,2360602,4276
6,2397540,2317358
6,2403391,2367039
6,2343531,2335108
6,2348382,2392615
6,2356942,2379517
6,2342473,2318501
6,2403383,2403864
6,2392565,2345685
6,3173,2375842
6,2395400,2387887
6,2384214,2318166
6,2356432,2391748
6,2335002,2407505
6,713472,2368743
6,2357079,2378719
6,2318345,2344393
6,2355249,2404319
6,2357079,2378719
6,2367096,2397815
6,2384324,2369630
6,2406194,2411647
6,2318242,2374977
6,2316083,508
6,2389062,2324657
6,2350112,2348754
6,2334576,2393052
6,2400959,2396240
6,2383946,2318035
6,2364761,2320178
6,2388562,2404656
6,2326674,2356793
6,2402642,2336530
6,2404111,2340377
6,2343271,2379517
6,2389493,2371312
6,2393724,2389494
6,2349449,2324436
6,2404600,2392029
6,2364886,2404020
6,2398763,2380265
6,2354226,2404466
6,2358219,2319608
6,2390173,2380763
6,2412998,2388350
6,2412124,2344795
6,2326848,2320377
6,2351725,2362754
6,2359087,2378706
6,2385302,2402667
6,2383712,2359719
6,2387227,2356208
6,2406103,2392675
6,2364382,2356841
6,2385753,2411207
6,2335108,2320626
6,618,2409802
6,2376769,2369630
6,2380717,2378649
6,2403624,2374977
6,2322354,2391217
6,2405577,2375051
6,2347458,2356035
6,2391748,2409155
6,2384214,2384278
6,2388988,2361664
6,1614,2342060
6,2384278,2400881
6,2353587,2409779
6,2385903,2315718
6,3511,2380850
6,2369197,2326674
6,2328198,2354239
6,2318420,2350135
6,2328327,2349413
6,2366357,2342060
6,2401098,2362483
6,2357783,2358223
6,2342517,2348722
6,2395037,3601
6,2403624,2346875
6,2346399,2354385
6,2386040,2408711
6,2406500,2382750
6,2357416,600
6,2404383,2369505
6,2402653,2410411
6,2364811,2315522
6,2387527,2397109
6,2347402,2385903
6,2377998,2408142
6,2380081,2378234
6,2350720,2400128
6,285616,2396227
6,2375741,2347554
6,-1,0
6,2367096,2397815
6,2404836,2402092
6,2292,2404111
6,2344605,2348072
6,2343086,2347445
6,2381355,2379029
6,2336738,2317175
6,2317284,2364811
6,2370948,2403624
6,2378282,2382434
6,2396113,2385844
6,4418,2365509
