session_id,image1,image2
2,2359043,2320061
2,2337881,2404020
2,2386094,2364382
2,2320377,2324541
2,2371073,2355249
2,2376233,2362873
2,2405882,2384980
2,2374240,2354675
2,2388988,2345191
2,2402873,2335005
2,2409689,2342799
2,2390708,2412622
2,2344514,2385405
2,2410614,2349017
2,2385302,2342919
2,2364152,2369548
2,2412622,1592170
2,2375915,2386259
2,2342927,2377097
2,2380717,2344476
2,2410614,2354420
2,2358947,2370507
2,2404328,2292
2,2392854,2336669
2,2397474,2359968
2,2386608,4527
2,2366562,2355149
2,2319252,2399197
2,2380760,2415569
2,2383712,2321165
2,2390065,2323202
2,2347094,2359043
2,2402386,2344502
2,2388554,2359516
2,2362260,2327796
2,150490,2354802
2,2341356,2368985
2,2342518,2390956
2,2396000,2385405
2,2319998,2170
2,2383946,2326555
2,2341356,2317792
2,2403573,2369548
2,2404804,2347554
2,2361431,2329000
2,2405577,2344374
2,2382175,2344701
2,2401161,2400128
2,2356432,2368465
2,2403223,2367096
2,2384594,2395400
2,2348611,2323617
2,2352064,2408710
2,2400901,2388981
2,2354160,2357416
2,2402653,2380485
2,3700,2408201
2,2360629,2352273
2,2359935,2394751
2,2373990,2411179
2,2382025,2391748
2,2404383,2391675
2,2409213,2343868
2,2414926,2381355
2,2386924,2390398
2,2359071,2348672
2,150490,2321029
2,2341466,2361664
2,2358004,2404836
2,2348685,2392671
2,2411646,2381624
2,2401203,2382209
2,2381982,2360870
2,2403543,2358577
2,2362253,2371312
2,2403573,2417
2,2358510,2320623
2,2396113,2357783
2,2359719,2406508
2,2380291,2385903
2,2409435,1593144
2,2335108,2401717
2,2345002,2376885
2,2386924,2398523
2,2346561,2408802
2,2361963,2336530
2,2367285,2354226
2,2400477,2353355
2,2390714,713408
2,2384214,2343715
2,2377851,2389494
2,2370834,2341565
2,2382988,150406
2,2403091,2355298
2,2347458,2376726
2,2349585,2357778
2,2359719,2378706
2,2315372,2408469
2,4398,2406716
2,2340386,2409755
2,2392029,2388301
2,2380769,2342346
2,2396717,2335010
2,2336747,2359071
2,2369390,2323268
2,2349128,2344317
2,2394980,2409213
2,2346854,2410999
2,2375022,2358496
2,2368430,2354385
2,2324542,2383254
2,2383870,2375373
2,2387494,600
2,2371682,2397798
2,2413085,2322354
2,2335311,2407505
2,2390745,2363101
2,2334187,4360
2,2346399,2358577
2,2343646,2343016
2,2361213,2322220
2,2346570,2372788
2,2391770,2366363
2,2364168,2376769
2,2390398,2362876
2,1593244,2403915
2,2397826,2321128
2,2342917,2325718
2,2390856,2325348
2,2352064,2383191
2,2356432,2410734
2,2348724,2380485
2,2383254,2399993
2,2318501,2318345
2,2340448,2352587
2,2346443,2318420
2,2347518,2377113
2,4276,2404383
2,2373933,2318246
2,2380850,2409815
2,2404963,4527
2,2322663,2320451
2,2406194,3477
2,285901,2388981
2,2392029,2339812
2,2344374,2376379
2,2352810,2375340
2,2319252,2412190
2,2412664,2352395
2,2343496,2360064
2,2322592,2404600
2,2338978,2400723
2,2379039,2324373
2,2397798,2396059
2,436,2411647
2,2395846,2378078
2,2405882,2345685
2,2370000,2391922
2,2397815,2403915
2,2342418,285749
2,2358119,2356968
2,2398873,2395971
2,2327468,2365281
2,2368985,2369424
2,2402931,2404383
2,2376587,2411179
2,2321165,2366363
2,2328198,2409779
2,2412446,2317013
2,2410490,2346080
2,2380039,2402536
2,2318319,2391305
2,2384060,2402536
2,2392334,2335311
2,2390398,2395037
2,2386667,2362253
2,2317596,2410247
2,2315522,2388801
2,2375096,2380625
2,2345387,2407890
2,2407982,2375096
2,2326240,2390956
2,2403864,2327147
2,2365509,2326240
2,2417,2357545
2,2355607,2405577
2,2324451,2347314
2,2405882,2360559
2,2393604,3457
2,2388350,2413238
2,2351985,2402454
2,2377985,2317596
2,2363239,2342517
2,4311,2410923
2,2376318,2324541
2,2349449,2319764
2,2404466,2364191
2,2361786,2378719
2,2392029,2410242
2,2348072,2375051
2,2362926,2369974
2,2381729,2394781
2,1593144,2383254
2,2403573,2391663
2,2318963,2387887
2,2318187,2408711
2,2342925,2358496
2,2343078,2340467
2,2400687,2326603
2,2410005,2369418
2,2365515,2396871
2,2342799,2362483
2,2373650,2416198
2,2404020,2412118
2,2385128,2397756
2,2355149,2504
2,2336038,2393052
2,2412998,2385302
2,2344682,2346556
2,2348722,2380940
2,2351899,2402805
2,2406500,2398121
2,2392422,2395254
2,2408923,2385753
2,2381595,2325718
2,2383872,2386094
2,2365509,2378810
2,2406716,2365739
2,2379029,2340448
2,2369424,2347402
2,1715,2396227
2,2369716,2402454
2,2354108,2356208
2,2354385,2392128
2,600,2388340
2,2349701,2366216
2,2346597,2412446
2,2336614,2393604
2,2403864,2348072
2,2355165,2394781
2,2316083,2333649
2,3457,2397940
2,2359996,2391275
2,2371274,2350720
2,2403666,2343715
2,2385156,2380039
2,2405882,2399491
2,2359087,2406500
2,2410594,2364886
3,2413026,2411646
3,2356793,2317281
3,2407020,2371647
3,2345002,2373717
3,2360870,2368836
3,2380039,2327468
3,2373717,2390471
3,2345283,2328327
3,2345570,2362754
3,2356841,2355716
3,2410594,2359043
3,2504,2343531
3,2380314,2349543
3,2324752,2358617
3,2361522,2317281
3,1159928,2388265
3,2318345,2332981
3,2399491,2362838
3,2414564,2318501
3,2347314,2348611
3,2366562,2397554
3,2410479,2342917
3,2334681,2410411
3,2319608,2352064
3,2382434,2380850
3,2377998,2369531
3,2390873,2378347
3,2349413,2367039
3,4527,2354680
3,2317583,2402007
3,2391748,2403330
3,2408381,2403666
3,2381132,2321029
3,2365296,2376966
3,2409619,2379084
3,2407020,2372708
3,2320626,2368743
3,2370029,2325748
3,498002,2339126
3,2354325,2411735
3,2360748,2327139
3,2363018,2403864
3,2387449,2322180
3,2383946,2355298
3,2371487,2368105
3,1591943,2362253
3,2366216,2358223
3,2398882,2346570
3,2338978,2322592
3,2383832,2337881
3,2346062,2323268
3,2396717,2338365
3,2345774,2363241
3,2374729,2404206
3,2368836,2384477
3,2416460,2317175
3,2362926,2365509
3,2380292,2399865
3,2353453,2383736
3,2389494,2411207
3,2350112,3700
3,2410999,2415569
3,2414859,2345006
3,1518,2354211
3,2354377,2397756
3,2386292,2319490
3,2352908,2351394
3,2351218,2410411
3,2321827,2412145
3,2404613,2407422
3,2365281,2402491
3,2387227,2382025
3,2389555,2408201
3,2325679,2393724
3,2380032,2354272
3,2342927,2371865
3,2336813,2318319
3,508,2343496
3,2349017,2347507
3,2407505,2354393
3,2336813,2413539
3,2408711,2346443
3,2412335,1614
3,2409213,2378257
3,2370507,2379039
3,2349717,2338365
3,1518,150406
3,2384857,2410777
3,2364886,2315718
3,2389062,2379305
3,2336747,2359803
3,2372606,2317451
3,2404583,2401717
3,2316773,2350502
3,2380485,2362299
3,2378257,2369505
3,2317175,2355483
3,2318166,2385451
3,2401399,2394980
3,2369390,2351867
3,2376232,2334897
3,2372121,2412124
3,2409802,2381839
3,2375741,2346875
3,2404656,2346570
3,2348326,2339617
3,2374729,2352527
3,2392829,2319490
3,2378282,2354680
3,2367285,2395971
3,2359087,2326848
3,2351899,2353587
3,2399744,2367039
3,2402385,2342060
3,2402692,3601
3,2357707,2316559
3,2356593,2353355
3,2399865,2353914
3,2390956,2379517
3,2358947,2397540
3,2324542,2391922
3,2352385,2354325
3,2377998,2397540
3,2361300,2363792
3,2380094,2402759
3,2376406,2364168
3,2393052,2381839
3,2341565,2384980
3,2378078,2381061
3,2334002,2395846
3,2413026,2380625
3,2347507,2356968
3,2388562,2380850
3,2397540,2386094
3,2396061,2400881
3,2320586,2395162
3,2401161,2388301
3,2380767,2375842
3,2386422,2341732
3,2330091,2338990
3,2398867,2362339
3,2409155,2376885
3,2346771,2383504
3,2345022,2383736
3,2376538,2350702
3,2351725,2359996
3,2358510,2334660
3,2402653,2409649
3,2340386,2369630
3,2375426,2380032
3,2347507,2346597
3,2402667,2368600
3,2343596,2403624
3,150490,2357079
3,2352306,2400846
3,2359803,2398851
3,2317583,2391675
3,2345022,2391770
3,3209,2403383
3,3479,2350611
3,2338365,2370000
3,2404319,2356432
3,2376668,2392565
3,2342418,2357783
3,2390714,2408710
3,4398,2362926
3,2412510,2371458
3,2325348,2353705
3,2377851,508
3,2342917,2379029
3,2358119,2383872
3,2391922,2396444
3,2345393,2327796
3,2369182,2390856
3,2355165,2324752
3,2382209,2387887
3,2322592,2401098
3,2390089,2392727
3,498069,2399985
3,2386608,2322516
3,2408710,2385903
3,2319027,285616
3,2371487,2336038
3,2366422,2368692
3,2352356,2318246
3,2390624,2407422
3,2345570,2365281
3,2402931,2375340
3,2383202,2342060
3,2353587,2368692
3,2320626,2410592
3,2385451,2410043
3,2315522,2355303
3,2380060,2395119
3,2316584,2334897
3,2405577,2409435
3,2345774,2349948
3,498358,2408664
3,2387227,2356942
3,2324542,2351218
3,2318345,2387449
3,2406925,2351985
3,2340197,2336747
3,2343086,2336530
3,2395054,2348724
3,2361963,2362623
3,1160123,2335108
3,1593244,2405805
3,2316627,2378649
3,2409755,2342346
3,2378234,2410005
3,2390624,2344605
3,3154,2386608
3,2404804,2395086
3,2395054,2346597
3,2410734,2318193
3,2336038,2393724
3,2390829,2410592
3,2358219,2354160
3,4527,2401513
3,2404328,2343496
3,2394245,2316083
3,2326555,2327468
3,2386121,2378706
3,2399993,2336009
3,2398763,2362253
3,2369197,2350135
3,2345339,2349948
3,2358791,3209
3,2396176,2398825
3,2336738,2357778
3,2400696,2371458
3,2376215,2402491
3,2350720,1592977
3,2346876,2391770
3,2404613,2348382
3,2398763,2342919
3,2384214,2380265
3,2362930,2396202
3,2369630,2385844
3,2397826,2336614
3,2336009,2315718
3,2390624,3479
3,2404569,1159928
3,2351867,2381061
3,2375741,2409034
3,2347314,2170
3,2363897,2390873
3,2392128,2389493
3,2388700,2365515
4,2327796,2385156
4,2354098,2417501
4,713472,2380717
4,2410119,2402692
4,2394751,2412854
4,2386924,2404383
4,2409815,3173
4,2390798,498207
4,2316083,2403717
4,2321165,2347458
4,2349737,2357707
4,2378048,2388988
4,2408469,2410826
4,2342799,2318892
4,2378347,2409649
4,2401098,2367285
4,2361431,1592325
4,2386040,2403534
4,2398763,2362339
4,2406015,2292
4,2340433,2414414
4,2363239,2383149
4,2397940,2380291
4,2404600,1707
4,2380940,2404750
4,2336669,2372551
4,2346854,2376232
4,2392422,2342919
4,2345351,2322354
4,2396059,2388988
4,2385903,2324451
4,2363792,2347507
4,2334407,2409155
4,2386292,2383872
4,2384239,4311
4,1510,2401399
4,2344501,2378590
4,2408142,2365739
4,2414926,2360602
4,2379517,2316559
4,2412280,2340386
4,2354325,2368853
4,2352395,2375859
4,2344701,2369182
4,2358223,2341565
4,2374874,2322354
4,2318963,2368465
4,2395968,2388981
4,2376668,2383149
4,2398464,2351985
4,2380813,2400881
4,2321827,2416460
4,2358496,2377309
4,2390435,2353818
4,2330091,2383149
4,2412664,2340433
4,2394781,2390798
4,2388276,2350611
4,2378767,2391922
4,2412622,2168
4,2389769,2410734
4,2316627,1592325
4,2416198,2392445
4,26,2356208
4,2335010,2369630
4,2396301,2334681
4,2364168,2369182
4,2318035,2372593
4,1510,2369974
4,2411502,2404111
4,2318163,285901
4,2385302,2378648
4,2369340,1592541
4,2352385,2323271
4,2372602,2404349
4,2401203,2374240
4,2352587,2330091
4,2326674,2407299
4,2400696,2390471
4,2379029,2386422
4,2392334,2375022
4,2363241,2387494
4,2365515,2355343
4,2361056,2414925
4,2368465,2340433
4,2395162,2347507
4,2340197,2359999
4,2397826,2378048
4,2355303,2407575
4,2388801,2351725
4,2368853,2344605
4,2352869,2401046
4,2417,2388265
4,2325748,2352306
4,2404986,2331683
4,2328198,2400687
4,2324451,2400249
4,2380940,2365739
4,2355303,2356281
4,2346561,498019
4,2361300,2378560
4,2391954,2398791
4,2353705,2379718
4,2369123,2397214
4,2369716,2324657
4,2392445,2412446
4,2394205,2384477
4,2360559,2388554
4,2413085,2367829
4,2338990,2364039
4,2358409,713813
4,2325255,2398791
4,2372551,2361300
4,2409779,2336009
4,2393443,2364191
4,2318319,1715
4,2361664,2336009
4,2364886,2404836
4,2322107,2404656
4,2384324,2397554
4,2383460,2352527
4,285749,2383712
4,2403071,2388700
4,2402653,2329000
4,2373650,2404466
4,2359516,2369123
4,2355483,2395661
4,2376318,2348724
4,2320377,2354192
4,2383946,2404466
4,2354385,3700
4,2371840,2355636
4,2385901,2342517
4,2362838,2395968
4,3511,1592769
4,2387449,2388030
4,285749,2395400
4,713673,2376668
4,2408381,2390798
4,2317100,2371682
4,2350502,2363018
4,2351404,2346875
4,2381355,2406716
4,2353599,2408319
4,2362253,2376769
4,2391217,2380769
4,2360602,2404383
4,2315372,2320061
4,2354718,2317013
4,2343496,2387316
4,2355286,2407982
4,2402008,2392675
4,285616,2402873
4,2350720,2350702
4,2406925,2386663
4,2365509,2409034
4,2349128,2326555
4,2406015,2360837
4,2366338,2321761
4,2390498,2346062
4,2398464,2402998
4,2354325,2360559
4,2397109,2414564
4,2403071,498207
4,2368836,2398873
4,2389062,2354774
4,2350359,2369340
4,2359999,2390795
4,2318242,2359968
4,4311,2356281
4,2408923,2388093
4,2409689,2384594
4,2374977,2402759
4,2334407,2395795
4,2344393,2354272
4,2376538,2357079
4,2397109,2343715
4,2398516,2395086
4,2332981,2370507
4,286069,2348326
4,1160123,2409493
4,2349449,2409779
4,2320217,2350359
4,2392854,2404963
4,2366357,2348326
4,2368743,2376769
4,2362299,2321376
4,2335005,2400959
4,2320574,2315718
4,2382025,2343016
4,2392727,1707
4,2387494,2357835
4,1592977,2375882
4,2404153,2391275
4,2370029,2396240
4,2376379,2396871
4,2396053,2340448
4,2345774,2342418
4,2318319,2412335
4,3860,2356593
4,2350702,2382135
4,2353599,2358577
4,2390173,2386094
4,2350502,2415717
4,2408664,2412836
4,2390065,2371274
4,2352698,2371647
4,2369418,2326603
4,2386693,2400731
4,2370029,2325718
4,2353453,2400696
4,2390089,2410466
4,2407546,4360
4,2380940,2352810
4,2369424,2362754
4,2385451,2405805
4,2388301,2390089
4,2403091,2355165
4,2349717,2384060
4,2352273,2398791
4,2396717,2410466
4,2354420,2410466
4,2360602,1292
4,2348611,2344393
4,2318246,2395037
4,2382025,2402385
4,2344701,2403391
4,2400477,2380717
4,2411207,2416198
4,2389117,2413247
4,2396641,2364710
4,2390829,2364152
4,2390745,2333576
4,2404349,2335311
4,2375741,2316083
4,2323202,2361664
4,2384324,2359043
4,2384324,2378282
4,2403391,2375373
4,2350254,2378560
4,2408381,2348754
4,2413212,633
4,2380060,2402805
4,2373650,2402759
4,2357416,1592769
4,600,2346956
4,2395119,2409435
4,2417,2350135
4,2328910,2388902
4,2381729,2379084
5,2355483,285616
5,2318035,2355636
5,498069,2408923
5,2386094,2381624
5,2375373,2393533
5,2380060,2390498
5,2348672,2390435
5,2410119,2361431
5,2328902,2323343
5,2410777,2375022
5,2319998,2385264
5,2414564,2386667
5,618,2404095
5,2399985,2354272
5,2364152,2392829
5,2352385,2363897
5,2319764,1518
5,2385451,2354680
5,2345774,2402653
5,2390149,2407422
5,2342473,2368743
5,2395795,4311
5,2354239,2341565
5,2376318,2412124
5,2318892,2388988
5,2376318,2407299
5,2343531,2364382
5,2344605,2402386
5,2383832,1592166
5,2331683,2404349
5,2316773,2353129
5,2395254,285616
5,2402277,2334350
5,2386667,2318163
5,2411668,2340448
5,2353453,2402642
5,2413299,2361963
5,2356968,2343271
5,2378590,2352810
5,1159260,2410490
5,2380763,2380769
5,2344682,150406
5,2360837,2328241
5,2361213,2412145
5,2395795,2408711
5,2345387,1591943
5,2327139,2406508
5,2342418,2357783
5,2320217,2363064
5,4398,2318495
5,2352698,2336669
5,2376318,2379029
5,2385903,2315522
5,2352306,2380813
5,2364811,2347445
5,2403017,2355165
5,2333649,2359046
5,2316083,1592541
5,2170,2404583
5,2359996,2326555
5,2385045,2358409
5,2346956,2384594
5,2344795,2390795
5,2371274,1159260
5,2352064,2389555
5,2392829,2400128
5,2342050,2386259
5,2358219,2347458
5,2378767,2394205
5,2407546,2336267
5,2396113,2380767
5,2386036,2371458
5,2390856,2346876
5,2410479,2390177
5,2396053,4012
5,2355249,508
5,2404569,2327468
5,2335002,2318345
5,2416460,2336813
5,2386663,2378078
5,2401399,2372593
5,2414414,2349449
5,2404613,2403717
5,2398851,2386259
5,2367501,2385451
5,2324489,2390745
5,2347554,2365296
5,2318193,2403864
5,2377851,2327139
5,2326848,2352869
5,2376403,2325751
5,2348187,2353599
5,2404319,2343715
5,2363101,2377097
5,2380081,713813
5,2408800,2334660
5,2383946,2356035
5,2384857,2363018
5,2404113,2352273
5,2380760,2400206
5,2340377,2385451
5,2395254,498207
5,2339126,2324489
5,2397798,2386667
5,2388340,2347793
5,2404095,2355483
5,2386949,508
5,2400687,2322663
5,2170,2393604
5,2316369,4012
5,2385901,2343646
5,2320574,2364761
5,2383712,2390856
5,2402931,2382434
5,2360559,2413212
5,2416829,2342473
5,2393533,2375915
5,2336813,2325348
5,2376966,2396176
5,2356208,2383832
5,2404600,2349449
5,2378649,2411647
5,2342517,2396240
5,2379110,2342473
5,2404018,2369418
5,2372606,2410826
5,2396061,2352725
5,2370700,2347402
5,2397756,1160123
5,2396801,2347402
5,2362253,2376966
5,2317281,2343596
5,2410923,2403391
5,2375340,2384857
5,2404986,2333576
5,2382396,2396240
5,2413247,1159260
5,2404111,2400723
5,2369505,2372606
5,2390708,2322592
5,2384314,2386949
5,2353129,2377113
5,2391748,2360870
5,2389555,2390873
5,2353705,2368430
5,2407982,2359803
5,2317596,2322592
5,436,2399197
5,2382750,2403534
5,2322663,2342518
5,2341565,2404583
5,2333576,2409493
5,2370700,2328902
5,2401626,2408923
5,2344502,2386292
5,2352725,2390956
5,2391305,2371073
5,2375044,2315522
5,2342517,2405577
5,2398523,2319998
5,2404020,2355286
5,2384477,2322516
5,4012,2349017
5,2343646,2389117
5,2340377,2353587
5,2348187,2353818
5,2345022,2336038
5,2356841,2348072
5,2396641,2341732
5,2404656,2417
5,2394205,2412335
5,2398464,2373717
5,2347507,2386259
5,2361963,2320574
5,2338990,2317284
5,2344605,2376966
5,2390065,2369974
5,2352273,2318501
5,2385451,2320451
5,2404020,2390798
5,2351394,2317358
5,2371840,2385264
5,2383653,2364811
5,2343016,2412446
5,2317100,3479
5,2409965,2342925
5,2381982,2390065
5,713472,2364039
5,2368105,2392565
5,2368600,2354098
5,2325255,2338990
5,2393533,2347094
5,2364811,2328198
5,2362930,2365739
5,2378590,2407575
5,2375051,2390624
5,2404319,2371647
5,2403624,2382434
5,2375842,2386422
5,2344476,2358119
5,2358947,2317596
5,2378767,2412124
5,2411646,2368955
5,2378767,2361664
5,2319764,2380763
5,2380043,2348685
5,2376379,2358617
5,2399744,2378734
5,2387227,2360324
5,2385844,2380760
5,2406194,2336738
5,2396871,2408802
5,2323271,2346556
5,2412124,2353599
5,2375096,2390714
5,2318345,2352964
5,2359719,2325255
5,2410259,2340433
5,2400687,2388093
5,2388801,2368793
5,2396301,2390798
5,2391954,2344476
5,1292,2405577
5,2380760,600
5,2344682,2352385
5,713472,2368853
5,2358947,2395661
5,2374729,2317792
5,2359719,2401399
5,2411207,2319490
5,2371487,2353599
5,3173,2376215
5,2357783,2352385
5,2366467,1707
5,2375859,2326603
5,2396202,2389493
5,2413238,2365515
5,2375882,2389117
5,2362623,2325679
5,2407982,2323617
5,2338365,2400206
5,2352527,2350135
5,2356841,2376538
5,2323202,2417501
5,2357707,2378810
5,713673,2376868
5,2320623,2413085
5,2398791,2408711
5,2320377,285749
5,2411646,2376403
6,2322107,2398780
6,2366562,2352395
6,2356593,2349717
6,2344317,2391275
6,2383202,2342007
6,2392128,2347518
6,2392957,2371840
6,2386040,2390471
6,2364811,2350502
6,2349717,2382750
6,2410259,2365739
6,2378719,2386663
6,3601,2414564
6,2349585,2380060
6,2332981,1592769
6,2316559,2364761
6,2375426,2343078
6,2360629,2376538
6,2292,2410466
6,2340197,2324436
6,3860,2325751
6,2353705,2357778
6,2370834,2369123
6,2321128,2350135
6,2361522,2318319
6,2409965,2342473
6,2364168,713472
6,2385156,2408802
6,2380850,2388340
6,2346561,2344317
6,2359999,2345022
6,2405927,2325748
6,2382209,2392615
6,2374977,2412145
6,2355952,2369424
6,2504,2391663
6,2392675,2399197
6,2360837,2345339
6,2366422,3477
6,2344795,2390435
6,2406860,2386292
6,2360629,2400959
6,2402092,2316773
6,2355716,2380813
6,2408381,2318495
6,2395795,2382135
6,2413238,2346443
6,2380039,2364039
6,2320187,2404153
6,2339617,2319797
6,2380813,2326294
6,1510,3511
6,2365739,2354680
6,2349737,2409213
6,2396113,2374874
6,2336009,2342925
6,2341356,2348335
6,2416198,2398980
6,2409965,2343531
6,2381729,2402642
6,2388276,2396059
6,2344701,2410682
6,2398882,2395661
6,2345387,2397554
6,2395661,2330091
6,2393533,2382750
6,2371312,2354211
6,2396077,2404153
6,2390177,2342060
6,2357778,2322516
6,2349717,2353818
6,2343868,2319998
6,2385405,2395846
6,2383504,2412280
6,2376868,2396000
6,2381355,2317358
6,2410247,2362299
6,2353818,2383946
6,2410826,2380094
6,2375426,2378257
6,2384477,2366401
6,2348187,2378347
6,2317013,2375741
6,2378234,1592541
6,2320623,2316773
6,2342517,2362299
6,4311,633
6,2379039,2392035
6,285901,2388030
6,2351985,2389493
6,3477,2404613
6,2354680,2356281
6,2348722,2388801
6,2394058,2401161
6,2397540,3154
6,2393052,2379305
6,2410247,2324451
6,2403666,2390829
6,2378234,2380292
6,2386942,2386663
6,2355607,2316369
6,2344260,2381061
6,2408030,2353914
6,2391305,2416829
6,2339812,2401399
6,2317451,2408233
6,2362260,2362483
6,2365281,2387527
6,2348724,2371647
6,2412510,2389117
6,2409155,285901
6,2345568,2351404
6,2411207,4012
6,2411647,2361213
6,2353587,2400731
6,2371855,2316559
6,2346956,2402660
6,2378734,2412836
6,2401098,2320061
6,2369630,2355716
6,3209,2318163
6,2352908,2358409
6,2409155,2375051
6,2393533,2376233
6,498019,2363792
6,2334681,2407575
6,2412664,2411179
6,2388276,2401161
6,2348685,2395661
6,2398780,2317792
6,2352385,2378649
6,2292,2369197
6,2340377,2412335
6,2342911,2398121
6,2398516,2394206
6,2390856,2357655
6,2319027,2397826
6,2404018,2400687
6,2397940,2375882
6,2324752,2404095
6,2355303,2347507
6,2416829,2345191
6,2414926,2403666
6,2350254,2366467
6,2317281,2320217
6,2376379,2332399
6,2170,2332399
6,2378649,2401626
6,2403446,2401513
6,2373717,2322516
6,2359516,2408319
6,2346399,2395968
6,2366422,2363897
6,2400128,2380813
6,2367501,2354675
6,2397214,2170
6,2409619,2325718
6,150406,2390829
6,2413247,2412664
6,2362623,2324373
6,2401161,2410923
6,2402491,2324541
6,2349413,4418
6,2383460,2412854
6,2394058,2365509
6,2388276,2404111
