session_id,image1,image2
1,2361431,2388442
1,2410682,2371274
1,2410466,2342799
1,2406860,2366562
1,2324373,2370000
1,2361522,2393443
1,2395119,2390624
1,2345351,2406500
1,2366401,1715
1,2386608,2412854
1,2381982,2317284
1,2402386,2396871
1,2358119,2414925
1,2372606,2391922
1,498069,2349701
1,3173,2386422
1,2343496,2325199
1,2387494,2394751
1,2395162,2322663
1,4360,2405882
1,2383460,2392128
1,2362260,2400206
1,2355303,2383202
1,2345351,2362260
1,2387449,498002
1,2410826,2404804
1,2372121,2367096
1,2382750,2372788
1,2352698,2410682
1,2318319,2336813
1,2385405,2396444
1,2397554,2349585
1,2381061,2378719
1,2385901,2405577
1,2406500,2356281
1,2406500,2405882
1,4276,2367829
1,2360629,2367096
1,2408800,2380767
1,2328910,2353355
1,2400881,2334897
1,2352064,2356208
1,2317100,2378347
1,2369390,2409815
1,2382025,2366401
1,1510,2360064
1,2355303,2402092
1,2368853,1715
1,2412446,2411092
1,2351725,2367096
1,2354108,2406860
1,1592977,2360629
1,2381061,2336669
1,2406015,2317281
1,2386608,2369390
1,2336669,2390149
1,2402092,2319252
1,2400206,2358223
1,2317792,4527
1,2368430,2415569
1,2400881,2348722
1,2355298,2328910
1,2354108,2361786
1,2320061,2383460
1,2324489,2402092
1,2318319,2367829
1,2356281,2414925
1,2359046,2412854
1,2322354,2386949
1,286069,2316083
1,2334576,2387449
1,2374977,2358409
1,2402642,2385156
1,2395119,2397554
1,2360064,2393443
1,2349737,2410043
1,2374977,2342060
1,2402092,2391922
1,2363897,2336813
1,2343868,2396444
1,2333576,2375842
1,2396717,2345351
1,2404804,2355298
1,2412854,2370000
1,2343531,2366562
1,2387449,2325751
1,2379305,2381839
1,2385264,2334576
1,2366562,2396717
1,2408800,2333576
1,2394751,2372121
2,498069,2406500
2,2405882,2393724
2,2371274,2383872
2,2390624,2358219
2,1518,2393724
2,2349948,2397940
2,2353355,150406
2,2383202,2324373
2,1510,2406015
2,2320626,2357707
2,2394751,2356208
2,2346561,2362623
2,2334897,4527
2,2363897,2367096
2,2372121,2352385
2,2412335,2336038
2,2382025,2410490
2,2344795,2358223
2,2324489,2354325
2,2353355,2380767
2,2370000,2371682
2,2402692,2383460
2,2351725,2349948
2,2386949,2394751
2,2399197,2411092
2,2342799,2390149
2,2348685,2395119
2,2345685,2396871
2,2388442,2358947
2,2354108,2396053
2,2391922,2336669
2,2392957,2349585
2,2339617,1715
2,498391,2406860
2,2403091,2410826
2,2352698,2362623
2,2375842,2396717
2,2385903,2386942
2,2362754,2386422
2,2390624,2356281
2,2384477,2385156
2,2387887,2342911
2,2345685,2317792
2,2361522,2352385
2,2366216,2396053
2,2378347,2406860
2,1510,4527
2,2390149,2374977
2,2359046,2409779
2,2368853,4527
2,2405882,2351394
2,2343496,2381982
2,2328910,2409815
2,2398851,2355298
2,2397940,2385264
2,2415569,2358119
2,1510,2405577
2,2325199,2408800
2,2394751,2349543
2,2321128,2402692
2,2412335,2361522
2,2387887,2385156
2,2385405,2348685
2,2320061,2356208
2,2334660,2358947
2,2352869,2387494
2,2367096,2401046
2,2387449,2367829
2,2319252,2397109
2,2322592,2395971
2,2393443,2395162
2,2367829,2413212
2,2381061,2317281
2,2316083,4276
2,2317792,2382025
2,2375051,2406500
2,2357783,2322592
2,2358409,2374977
2,2362754,2322354
2,2402386,2366401
2,2317281,2361522
2,2390624,2384477
2,2372606,2353355
2,2322354,2397109
2,2402692,2402386
2,2375051,2352064
2,2342060,2372788
2,2381839,2317284
2,2343868,2371274
2,2371274,498069
2,2400206,2383460
2,2348072,2360064
2,2399197,2316083
2,2383202,2402642
2,2320626,2348722
2,2348722,2375051
2,2344795,2336669
2,2392957,2362260
2,2317100,2381839
2,2366562,2334660
2,2367096,2415569
2,4527,2407575
2,2342799,1510
2,2317281,2410826
2,2412854,2342911
2,2349585,2410734
2,2325751,2362623
2,2352385,2366401
2,2402386,4527
2,2342925,2389493
2,2404804,2410043
2,2368853,2396053
2,2321128,2381982
2,2360629,2325748
2,2348722,1715
2,2372121,2354325
2,2322354,2317100
2,2345568,2325748
2,2343868,2367829
2,2385264,2412854
2,2352064,2385264
2,2317284,2397554
2,2334660,2348685
2,2346561,2348072
2,2397109,2396053
2,2351394,2345351
2,2396444,2396053
2,2386942,498002
2,2370000,2362754
2,2387887,2414925
2,2349543,2322107
2,2391922,2322354
2,2385156,2336038
2,2370000,2396871
2,286069,150406
2,2349701,498069
2,2339617,2366562
2,2378719,1518
2,2358119,2410490
2,2395162,2366422
2,2366422,2358947
2,2361963,2381839
2,2349948,2334576
2,2345568,2366216
2,2361963,2405577
2,2387449,2336038
2,2317792,2343868
2,2386942,2413212
2,2360064,2334897
2,2351725,2334576
2,2410490,2379718
2,2319252,2322107
2,2400881,2394751
2,2393443,2352698
2,2361431,2316083
2,2397554,498391
2,2317792,2334660
2,2381061,2345685
2,2355298,2333576
2,2386608,2401046
2,2344795,2380767
2,2342911,2362754
2,2358219,2375051
2,2325199,2342925
2,2357707,2410682
2,2368430,2375842
2,2399197,2358947
2,2375842,2402642
2,2318319,2395162
2,2388442,2380767
2,2322107,2410826
2,2369390,2385264
2,2356208,2342911
2,2368853,2342517
2,2345351,2372606
2,2366216,2356208
2,2352869,2369390
2,2380767,2413212
2,2395162,4276
2,2366422,2355303
2,2336669,2361522
2,2349701,2387494
2,2368853,2371274
2,2369390,2412854
2,2348722,2362623
2,2410466,2403091
2,2389493,2355303
2,2362754,2372606
2,2356208,2348072
2,2386608,2390149
2,2321128,2328910
2,2388442,2355303
2,2334681,1715
2,2402092,2410490
2,3700,2372788
2,2342799,2358219
2,2334897,2396717
2,2336669,2336813
2,2397109,2325199
2,2379084,2339617
2,2388442,2323271
2,2385901,2358219
2,2410682,2321128
2,2342799,2325199
2,2361431,2408800
2,2349585,2342517
2,2379084,2405577
2,2402092,2410826
2,2386942,2415569
2,2328910,2412335
2,2386608,2396717
2,2380767,2369390
2,2385156,2328910
2,2358409,2392128
2,2342060,2358223
2,2322354,2385156
2,2357707,1518
2,2317792,150406
2,1518,2386608
2,2402642,2393724
2,2324752,2378719
2,2409815,2349701
2,2324752,2397940
2,2322592,2385156
2,2379718,2367096
2,2385405,2336813
2,2318319,2339617
2,2360629,2407575
2,2412335,2392128
2,2396444,2345568
2,2387449,2356208
2,2360064,2361431
2,2400206,2405577
2,2334660,2407575
2,2346561,2400881
2,2402092,2321128
2,2349585,2372121
2,2374977,2348722
2,2322663,2319252
2,2387887,2385156
2,2383460,2405882
2,2410043,2352064
2,2317100,2379305
2,1715,2368853
2,2396053,2324489
2,2360629,2363897
2,2410466,2379718
2,2367829,1518
2,2368853,498002
2,2410466,2396717
2,2405882,4276
2,2382750,2380767
2,2398851,2316083
2,2407575,2382750
2,4360,2397554
2,2379718,2378347
2,2385903,2352698
2,4360,2386608
2,2382750,2363897
2,2406015,2322592
2,2358219,2381061
2,2383202,2345568
2,2363897,2324373
2,2385405,2397940
2,498002,2358223
2,2413212,2348685
2,2404804,2408800
2,2359046,2322354
2,2354108,1592977
2,2348722,2396444
2,2324489,2339617
2,2342925,2345351
2,2344795,2393443
2,2343868,2344795
2,2366401,2409815
2,2392957,2369390
2,4276,2398851
2,286069,2325751
2,2349701,2355303
2,2359046,2352869
2,2378347,2368430
2,2320061,2334660
2,2392128,2342925
2,2343868,2345685
2,4527,2390149
2,2406860,2393724
2,2351394,2366401
2,2401046,4276
2,2324373,2334660
2,2386942,2405577
2,2410734,2415569
2,2371274,2366216
2,2379305,2386422
2,2325748,2406500
2,2415569,2352064
2,2385903,2336038
2,2351394,3700
2,286069,2324489
2,2361963,4276
2,2368430,2385405
2,2379084,2362623
2,2398851,2390149
2,2395971,2402642
2,2379718,2343531
2,2382750,2343496
2,2355303,2408800
2,498069,2318319
2,2322354,2362623
2,2401046,2320626
2,2357783,2381839
2,2366422,2343496
2,2388442,2343868
2,2374977,2357783
2,2345685,2375842
2,3173,2382750
2,2389493,2404804
2,2362260,2360064
2,2410466,2380767
2,2389493,2336038
2,2348685,2353355
2,2366422,2371682
2,2360629,2358119
2,2348072,2385901
2,2371682,2375842
2,2396053,2349585
2,2372606,2320061
2,1715,2396053
2,2324752,2410734
2,2322663,150406
2,2372606,2354108
2,2380767,2410682
2,2380940,2351725
2,2349737,2380940
3,2317792,2317100
3,2381982,2402642
3,2372788,2409815
3,2406500,2361963
3,2411092,498391
3,2389493,2325751
3,2410490,2339617
3,2392957,2324752
3,2410242,2383202
3,2336669,2410826
3,2395119,2412446
3,2362754,2351394
3,2397554,2343496
3,2342925,2381839
3,2386422,2342517
3,2318319,2396444
3,2408800,2384477
3,2410734,2349585
3,2402692,2360064
3,2345022,4360
3,2374977,2345568
3,4276,2390149
3,2403091,2345351
3,2406500,2400206
3,2366422,2387887
3,2342911,2400881
3,2383872,2356208
3,2342911,2386942
3,1715,2349543
3,2345685,2409779
3,2342911,2356281
3,2351394,2351725
3,2380940,2317281
3,2361786,2333576
3,2342799,2317284
3,2402386,2342925
3,2317281,4276
3,2363897,2401046
3,2397109,2396053
3,2387494,2357783
3,2395119,2344795
3,2410682,2317100
3,2334897,2342799
3,2342799,2320626
3,2358219,2415569
3,2354108,2352869
3,2410682,2390624
3,2412335,2371274
3,2385901,2319252
3,2348722,2342517
3,2355298,2400206
3,2392128,2345351
3,2409815,2348072
3,2353355,2395119
3,2362623,2354325
3,2334681,2354325
3,2326294,2361963
3,4360,1592977
3,2333576,2414925
3,1592977,2343496
3,2355298,2385901
3,2406860,2405577
3,2321128,150406
3,1592977,2397109
3,2386422,2367829
3,4276,2402092
3,286069,2386422
3,2342517,2345022
3,2400881,2406015
3,2410490,2368430
3,2406860,2359046
3,2385405,2415569
3,1592977,2342925
3,2406015,2336813
3,2324373,2391922
3,2378347,2321128
3,2349737,2375842
3,2317284,2363897
3,2407575,2415569
3,2372788,2342925
3,2397940,3173
3,2410466,2320061
3,2394751,150406
3,2401046,2410043
3,2383202,2355298
3,2358119,2390624
3,2370000,2406015
3,2385901,2325751
3,2362260,2405577
3,2396444,2392957
3,2323271,2382750
3,2388442,2358219
3,2410466,2339617
3,2406015,2387887
3,2375842,2324373
3,2371682,2378347
3,2361963,2368430
3,2401046,2333576
3,2352385,2406015
3,2371274,2362260
3,2352064,2396444
3,2401046,2369390
3,2385903,2334681
3,2346561,2379305
3,2357783,2412854
3,2349543,2389493
3,2410242,2369390
3,2328910,2369390
3,2366401,2357783
3,2380767,2356281
3,2411092,2380940
3,2356208,2358409
3,2320626,2352064
3,2342799,2382025
3,1510,2395162
3,2408800,2360064
3,2366216,2342925
3,2343496,2317284
3,2317284,2320061
3,2372121,2372606
3,2405882,2374977
3,2361963,2358947
3,2352869,2410826
3,2349585,2336669
3,2348685,2381982
3,2360064,2324489
3,2391922,498002
3,2396444,2379305
3,2379305,2360629
3,2366422,2410466
3,1510,2334576
3,2381061,2357707
3,2375842,2380940
3,2324752,2345022
3,2410242,2322592
3,2325679,2351725
3,2346561,2382025
3,2324752,2385264
3,2325751,2402642
3,2380940,2385405
3,2323271,1592977
3,2399197,2326294
3,2367829,1518
3,2379718,2393443
3,2318319,2349543
3,2380940,2385903
3,2366216,2387449
3,2361786,2405577
3,2342060,2382750
3,498002,2328910
3,2404804,2336813
3,2345351,2402386
3,2380767,2411092
3,2368853,2357707
3,2345022,2410466
3,2385903,2334660
3,2383202,2393724
3,2392957,2412446
3,2386949,2351725
3,2414925,2413212
3,2398851,2400206
3,2378347,2361522
3,2358947,2320061
3,2322663,2381061
3,2400881,2336813
3,2318319,2366422
3,2353355,2415569
3,2379305,2325199
3,2319252,2402386
3,2410490,2386608
3,2395971,2343496
3,2362754,2410466
3,2352698,2352385
3,3700,2343531
3,2362623,2400206
3,2394751,2415569
3,2325199,2343531
3,2387887,2363897
3,2345351,2351725
3,2336813,2410826
3,2348685,2322354
3,2349701,2325679
3,2358119,2321128
3,2381839,2387887
3,2317100,2370000
3,2371274,2403091
3,2402692,2395971
3,2325679,2404804
3,2402642,2324373
3,2334897,2356208
3,2351725,2333576
3,2385405,2342799
3,2382025,2324489
3,2349948,2386422
3,2396871,2358119
3,2410734,2324373
3,2385405,2322663
3,2372788,3173
3,2379305,2334897
3,2326294,2351725
3,2406015,2385156
3,2334660,3700
3,2381839,2378719
3,2358119,498069
3,2402386,2375842
3,286069,2317284
3,2322592,2397109
3,2386942,2371682
3,2403091,2369390
3,2399197,2383872
3,2385901,2353355
3,2400206,2386608
3,2396871,2324752
3,2379718,2320626
3,2382025,2356281
3,2352064,2321128
3,4527,2349737
3,2396444,2397109
3,2367096,2385901
3,2379084,2410490
3,3173,2323271
3,2358409,2378719
3,2410242,2392128
3,2358947,2352385
3,2352385,2410734
3,2333576,2349543
3,2383202,2348072
3,2379305,2336038
3,2385901,2397109
3,2386949,2354325
3,2352698,2366401
3,2360629,2395119
3,2349948,2366216
3,2325748,2397554
3,2379305,2346561
3,2378719,2378347
3,2325751,2316083
3,2383872,2372606
3,2348685,2371682
3,4276,2325751
3,2349585,2351394
3,2354108,2412335
3,2368430,2409815
3,2342060,2352385
3,2317284,2334576
3,3173,2400206
3,2339617,2371682
3,2352869,2366401
3,2371682,2359046
3,2380767,2380940
3,2345568,2334576
3,2402386,2368430
3,2375051,2339617
3,2393724,2387449
3,2386942,2358223
3,2354108,2410043
3,2390624,2352869
3,2391922,2395119
3,2348722,2349543
3,2411092,2325751
3,2324489,2342517
3,2386949,2402642
3,2385264,2324489
3,2319252,3700
3,2383202,2412335
3,2387887,2356208
3,2399197,2393724
3,2362754,2346561
3,4360,2345022
3,2326294,2358409
3,2400206,2390624
3,2410734,2348072
3,2346561,2353355
3,150406,2342060
3,2363897,2410826
3,2326294,2352698
3,2402386,2396717
3,2412446,2379305
3,2397109,1592977
3,2387494,2372121
3,2378347,2392128
3,2354325,2412446
3,2368853,2336038
3,2358409,2381982
3,2368430,2405577
3,2342799,2336813
3,2354325,2386422
3,2371274,2372121
3,2356208,2336038
3,2379718,2328910
3,2316083,2405882
3,2386608,2360629
3,2343868,2405882
3,2325748,2398851
3,2410734,2343531
3,2404804,286069
3,2318319,2357707
3,2387887,2322663
3,2370000,2317281
3,2396871,2344795
3,2320061,2354325
3,2334897,2396717
3,2387494,2399197
3,2396871,2378719
3,2324373,2351394
3,2385903,2336813
3,2360064,2358409
3,2402386,2316083
3,2361431,2400206
3,2382750,2387887
3,2402692,2396053
3,2324373,2396053
3,2397554,2328910
3,2415569,2321128
3,2392957,2343531
3,2409779,2369390
3,2409779,1518
3,2345685,2395119
3,2409779,2396871
3,2358947,2371682
3,2317100,2383460
3,2346561,2348722
3,2334576,2321128
3,2324752,2387494
3,2336813,2362754
3,2368853,2413212
3,2325751,2385405
3,2326294,2397109
3,2395971,2342911
3,2361431,2326294
3,4527,2372788
3,2401046,2356208
3,2410043,2360629
