image_id,VG Object Count,SAM Object Count,influence,ratio,VG Object Count_percentile,SAM Object Count_percentile,percentile_diff
2368738,44,33,0.0003885415196896447,1.3333333333333333,0.929185520361991,0.029411764705882353,0.8997737556561086
2368888,46,48,0.0003860747160042699,0.9583333333333334,0.9544117647058824,0.07731900452488688,0.8770927601809955
2403126,21,275,0.0003814051227276627,0.07636363636363637,0.15237556561085974,0.966289592760181,0.8139140271493213
2345963,47,57,0.00037591543449932985,0.8245614035087719,0.9651018099547511,0.11453619909502262,0.8505656108597285
2387612,29,388,0.00036871961120782393,0.07474226804123711,0.502262443438914,0.9963235294117647,0.4940610859728507
2334959,32,451,0.0003669495281892199,0.07095343680709534,0.622737556561086,0.9990950226244344,0.3763574660633484
2327255,46,55,0.00035817971466733933,0.8363636363636363,0.9544117647058824,0.10639140271493212,0.8480203619909503
2384738,20,257,0.0003566761843896704,0.07782101167315175,0.11504524886877827,0.9525452488687782,0.8374999999999999
2342059,43,34,0.00035648759382611583,1.2647058823529411,0.9138574660633484,0.03212669683257918,0.8817307692307692
2408146,43,34,0.00035648759382611583,1.2647058823529411,0.9138574660633484,0.03212669683257918,0.8817307692307692
2337997,45,49,0.0003554838247563641,0.9183673469387755,0.9425904977375565,0.08178733031674208,0.8608031674208144
2406654,47,62,0.0003553791716787713,0.7580645161290323,0.9651018099547511,0.13880090497737557,0.8263009049773755
2406246,28,364,0.000354382256264163,0.07692307692307693,0.454920814479638,0.9940045248868778,0.5390837104072399
2349882,49,74,0.0003534441790883358,0.6621621621621622,0.9842194570135746,0.20124434389140272,0.7829751131221718
2346311,25,314,0.00034973394124876434,0.07961783439490445,0.3182126696832579,0.9841063348416289,0.665893665158371
2386325,19,245,0.0003481227783588281,0.07755102040816327,0.08184389140271493,0.939762443438914,0.857918552036199
2368732,47,64,0.0003472327564726374,0.734375,0.9651018099547511,0.1501131221719457,0.8149886877828054
2415465,43,38,0.00034234510814368235,1.131578947368421,0.9138574660633484,0.04208144796380091,0.8717760180995475
2388258,45,53,0.0003403246539603888,0.8490566037735849,0.9425904977375565,0.09779411764705882,0.8447963800904977
2404112,18,233,0.0003368111906679183,0.07725321888412018,0.05328054298642534,0.9223416289592761,0.8690610859728507
2315701,45,54,0.0003365591812199975,0.8333333333333334,0.9425904977375565,0.10243212669683258,0.840158371040724
2409708,42,33,0.00033219528972300294,1.2727272727272727,0.8964932126696833,0.029411764705882353,0.8670814479638009
2375480,47,68,0.00033105663400190277,0.6911764705882353,0.9651018099547511,0.16866515837104074,0.7964366515837105
2342832,41,25,0.0003306136759091416,1.64,0.8789592760180995,0.013122171945701358,0.8658371040723982
2379253,45,56,0.0003290574169430571,0.8035714285714286,0.9425904977375565,0.10989819004524887,0.8326923076923076
2372322,27,337,0.00032888752309978564,0.08011869436201781,0.4069004524886878,0.9895361990950227,0.5826357466063349
815,20,248,0.00032818422003133563,0.08064516129032258,0.11504524886877827,0.943156108597285,0.8281108597285067
2329487,20,248,0.0003281842200312246,0.08064516129032258,0.11504524886877827,0.943156108597285,0.8281108597285067
2398567,23,280,0.0003281310713999508,0.08214285714285714,0.23229638009049774,0.9688348416289593,0.7365384615384616
2350101,46,63,0.00032688339735237326,0.7301587301587301,0.9544117647058824,0.14457013574660635,0.809841628959276
2383132,22,267,0.00032385877020779663,0.08239700374531835,0.19185520361990951,0.9620475113122172,0.7701923076923077
2410159,51,91,0.0003227456541808893,0.5604395604395604,0.997737556561086,0.298472850678733,0.6992647058823529
498036,48,76,0.00032162990563039395,0.631578947368421,0.9749434389140271,0.21459276018099546,0.7603506787330316
2393805,21,255,0.00031965658615179526,0.08235294117647059,0.15237556561085974,0.9503959276018099,0.7980203619909502
2383489,28,350,0.0003182150269501194,0.08,0.454920814479638,0.9920814479638009,0.537160633484163
2393114,22,265,0.00031806459491101613,0.0830188679245283,0.19185520361990951,0.9600113122171946,0.7681561085972851
2346413,22,265,0.0003180645949109606,0.0830188679245283,0.19185520361990951,0.9600113122171946,0.7681561085972851
2412635,41,29,0.0003177212631504389,1.4137931034482758,0.8789592760180995,0.021153846153846155,0.8578054298642533
2384509,24,288,0.00031581052174711743,0.08333333333333333,0.27437782805429867,0.9748868778280543,0.7005090497737556
2355494,20,244,0.00031577422055278914,0.08196721311475409,0.11504524886877827,0.9380090497737557,0.8229638009049773
2330002,19,235,0.00031568124327707725,0.08085106382978724,0.08184389140271493,0.9252262443438914,0.8433823529411765
2411466,43,46,0.00031452717540525477,0.9347826086956522,0.9138574660633484,0.06951357466063349,0.8443438914027149
2408926,45,60,0.00031417060238403405,0.75,0.9425904977375565,0.12884615384615383,0.8137443438914027
2316338,23,275,0.000314086046302231,0.08363636363636363,0.23229638009049774,0.966289592760181,0.7339932126696833
107960,18,226,0.0003134170417989912,0.07964601769911504,0.05328054298642534,0.9104638009049774,0.857183257918552
2402488,19,234,0.0003124906138615158,0.0811965811965812,0.08184389140271493,0.923868778280543,0.8420248868778281
2375532,42,39,0.0003121818570409607,1.0769230769230769,0.8964932126696833,0.045644796380090495,0.8508484162895928
1346,46,67,0.0003114686522218135,0.6865671641791045,0.9544117647058824,0.16414027149321267,0.7902714932126698
2412553,43,47,0.0003110937111152623,0.9148936170212766,0.9138574660633484,0.07335972850678733,0.8404977375565611
2319760,47,73,0.0003110552759478802,0.6438356164383562,0.9651018099547511,0.19513574660633484,0.7699660633484163
2323445,26,313,0.0003079538136168125,0.08306709265175719,0.36176470588235293,0.9835407239819004,0.6217760180995475
3371,23,272,0.00030577589726599186,0.08455882352941177,0.23229638009049774,0.964762443438914,0.7324660633484164
2324760,44,56,0.0003045230114693265,0.7857142857142857,0.929185520361991,0.10989819004524887,0.8192873303167421
2353231,46,69,0.00030381962227393755,0.6666666666666666,0.9544117647058824,0.17341628959276018,0.7809954751131223
2345255,46,69,0.00030381962227393755,0.6666666666666666,0.9544117647058824,0.17341628959276018,0.7809954751131223
2401223,24,283,0.0003023763241693511,0.08480565371024736,0.27437782805429867,0.9717194570135747,0.697341628959276
2318443,44,57,0.0003009867673932076,0.7719298245614035,0.929185520361991,0.11453619909502262,0.8146493212669683
2372994,43,50,0.0003008516788747251,0.86,0.9138574660633484,0.08608597285067873,0.8277714932126696
2358806,28,343,0.00030084878879538257,0.08163265306122448,0.454920814479638,0.9907805429864254,0.5358597285067874
2407263,51,96,0.0002998602923335314,0.53125,0.997737556561086,0.32618778280542987,0.6715497737556562
2395778,42,43,0.0002990341441406197,0.9767441860465116,0.8964932126696833,0.057692307692307696,0.8388009049773756
2410716,28,341,0.000295974814061184,0.08211143695014662,0.454920814479638,0.9902149321266969,0.5352941176470589
2381629,22,257,0.0002952773271714948,0.08560311284046693,0.19185520361990951,0.9525452488687782,0.7606900452488687
2316031,39,18,0.00029505123946765854,2.1666666666666665,0.8365950226244344,0.004411764705882353,0.8321832579185521
2402104,24,280,0.00029443268398732236,0.08571428571428572,0.27437782805429867,0.9688348416289593,0.6944570135746606
2393706,20,237,0.00029443139685214614,0.08438818565400844,0.11504524886877827,0.9282239819004525,0.8131787330316742
2402781,44,59,0.0002939434529631857,0.7457627118644068,0.929185520361991,0.1248868778280543,0.8042986425339367
2392779,23,267,0.000292120390226025,0.08614232209737828,0.23229638009049774,0.9620475113122172,0.7297511312217195
2354058,47,78,0.00029129697873581106,0.6025641025641025,0.9651018099547511,0.22584841628959276,0.7392533936651584
2405729,25,291,0.00028872938237872736,0.0859106529209622,0.3182126696832579,0.9763574660633484,0.6581447963800905
2407044,47,79,0.00028737448246440866,0.5949367088607594,0.9651018099547511,0.23110859728506788,0.7339932126696833
2340692,47,79,0.00028737448246440866,0.5949367088607594,0.9651018099547511,0.23110859728506788,0.7339932126696833
2341518,43,54,0.00028733179684242716,0.7962962962962963,0.9138574660633484,0.10243212669683258,0.8114253393665158
2340936,46,74,0.0002848671893584953,0.6216216216216216,0.9544117647058824,0.20124434389140272,0.7531674208144796
2381740,23,263,0.0002813712231120591,0.08745247148288973,0.23229638009049774,0.957579185520362,0.7252828054298643
2388908,23,263,0.0002813712231120036,0.08745247148288973,0.23229638009049774,0.957579185520362,0.7252828054298643
2357185,48,86,0.0002806472367458124,0.5581395348837209,0.9749434389140271,0.2703619909502262,0.7045814479638008
2392832,42,49,0.0002796043782999358,0.8571428571428571,0.8964932126696833,0.08178733031674208,0.8147058823529412
2319857,42,49,0.00027960437829982476,0.8571428571428571,0.8964932126696833,0.08178733031674208,0.8147058823529412
4288,50,96,0.0002794768946904891,0.5208333333333334,0.9920814479638009,0.32618778280542987,0.6658936651583711
2371239,21,241,0.00027874965980378974,0.08713692946058091,0.15237556561085974,0.9333144796380091,0.7809389140271493
2346815,40,33,0.00027841509598797165,1.2121212121212122,0.8591628959276018,0.029411764705882353,0.8297511312217194
2386413,16,201,0.0002778823271302189,0.07960199004975124,0.0075226244343891404,0.8584276018099547,0.8509049773755656
2341856,51,101,0.00027721787134005194,0.504950495049505,0.997737556561086,0.35729638009049774,0.6404411764705882
2350811,24,272,0.00027367810158779315,0.08823529411764706,0.27437782805429867,0.964762443438914,0.6903846153846154
2339352,49,93,0.00027223712093998875,0.5268817204301075,0.9842194570135746,0.30888009049773757,0.675339366515837
2352165,29,349,0.000271398950177526,0.0830945558739255,0.502262443438914,0.9917986425339367,0.48953619909502266
2388621,23,259,0.0002707777965307856,0.0888030888030888,0.23229638009049774,0.9541289592760182,0.7218325791855205
2413028,44,66,0.00026959813836091584,0.6666666666666666,0.929185520361991,0.1595022624434389,0.7696832579185521
2351973,49,94,0.0002680602579075986,0.5212765957446809,0.9842194570135746,0.31459276018099547,0.6696266968325791
2401978,20,228,0.0002676911336579879,0.08771929824561403,0.11504524886877827,0.9137443438914027,0.7986990950226244
2413231,42,53,0.0002668457028576765,0.7924528301886793,0.8964932126696833,0.09779411764705882,0.7986990950226245
2324690,46,79,0.0002661577798240833,0.5822784810126582,0.9544117647058824,0.23110859728506788,0.7233031674208146
2402460,24,269,0.00026605577428906457,0.08921933085501858,0.27437782805429867,0.9630656108597285,0.6886877828054299
2404547,19,219,0.00026579857589753564,0.0867579908675799,0.08184389140271493,0.8981900452488688,0.8163461538461538
2325411,41,46,0.0002646651493185548,0.8913043478260869,0.8789592760180995,0.06951357466063349,0.8094457013574661
2393751,48,90,0.0002645263121635044,0.5333333333333333,0.9749434389140271,0.29298642533936653,0.6819570135746607
2339765,49,95,0.00026389311152497097,0.5157894736842106,0.9842194570135746,0.3201357466063348,0.6640837104072398
2319025,40,38,0.0002637132228655026,1.0526315789473684,0.8591628959276018,0.04208144796380091,0.8170814479638009
2372476,40,38,0.00026371322286544707,1.0526315789473684,0.8591628959276018,0.04208144796380091,0.8170814479638009
2356824,50,100,0.00026214396757495706,0.5,0.9920814479638009,0.35039592760180993,0.641685520361991
2391334,20,226,0.00026185585115950927,0.08849557522123894,0.11504524886877827,0.9104638009049774,0.795418552036199
2319600,39,30,0.00026082454884057693,1.3,0.8365950226244344,0.02347285067873303,0.8131221719457014
2396117,29,344,0.00025999565439416283,0.08430232558139535,0.502262443438914,0.9911764705882353,0.4889140271493213
2358507,22,244,0.0002595765509945669,0.09016393442622951,0.19185520361990951,0.9380090497737557,0.7461538461538462
2377046,51,105,0.00025927881975162936,0.4857142857142857,0.997737556561086,0.3830316742081448,0.6147058823529412
2376092,20,225,0.00025895279843990426,0.08888888888888889,0.11504524886877827,0.9089366515837104,0.7938914027149321
2343107,17,202,0.0002587688081913675,0.08415841584158416,0.027262443438914027,0.8616515837104073,0.8343891402714932
2397245,26,292,0.0002564566026502235,0.08904109589041095,0.36176470588235293,0.9766968325791855,0.6149321266968326
4270,47,87,0.00025634440897587263,0.5402298850574713,0.9651018099547511,0.2756221719457014,0.6894796380090498
2381842,21,233,0.0002562305184864444,0.09012875536480687,0.15237556561085974,0.9223416289592761,0.7699660633484163
2348498,44,70,0.00025590041004747155,0.6285714285714286,0.929185520361991,0.1784502262443439,0.7507352941176471
4809,22,242,0.0002542300733761049,0.09090909090909091,0.19185520361990951,0.9346719457013575,0.742816742081448
2342750,24,264,0.00025354657054110774,0.09090909090909091,0.27437782805429867,0.9587669683257919,0.6843891402714932
2371737,50,102,0.00025353579725373443,0.49019607843137253,0.9920814479638009,0.3634049773755656,0.6286764705882353
2387002,21,232,0.00025345939847648546,0.09051724137931035,0.15237556561085974,0.9205882352941176,0.7682126696832579
2381231,18,207,0.0002523212610335279,0.08695652173913043,0.05328054298642534,0.8729638009049774,0.819683257918552
2367842,17,200,0.00025223906032484367,0.085,0.027262443438914027,0.8549773755656108,0.8277149321266968
2413289,42,58,0.0002511161333714762,0.7241379310344828,0.8964932126696833,0.12024886877828055,0.7762443438914027
2412993,41,51,0.0002495953347214641,0.803921568627451,0.8789592760180995,0.08998868778280543,0.7889705882352941
2362720,44,72,0.0002491098677640524,0.6111111111111112,0.929185520361991,0.18930995475113122,0.7398755656108598
2345298,44,72,0.0002491098677640524,0.6111111111111112,0.929185520361991,0.18930995475113122,0.7398755656108598
2387996,17,199,0.0002489887676989655,0.08542713567839195,0.027262443438914027,0.8519796380090497,0.8247171945701357
2321189,48,94,0.0002485608628683966,0.5106382978723404,0.9749434389140271,0.31459276018099547,0.6603506787330317
2412766,46,84,0.0002476913491203381,0.5476190476190477,0.9544117647058824,0.2586538461538462,0.6957579185520362
2341153,23,250,0.0002475118877212634,0.092,0.23229638009049774,0.9454751131221719,0.7131787330316741
2409247,26,288,0.0002471346534389518,0.09027777777777778,0.36176470588235293,0.9748868778280543,0.6131221719457014
2406330,51,108,0.00024592653171245926,0.4722222222222222,0.997737556561086,0.4028846153846154,0.5948529411764706
2394283,17,198,0.00024574819549499916,0.08585858585858586,0.027262443438914027,0.8491515837104072,0.8218891402714932
2357358,44,73,0.00024572917589926746,0.6027397260273972,0.929185520361991,0.19513574660633484,0.7340497737556562
285626,42,60,0.00024489236003238934,0.7,0.8964932126696833,0.12884615384615383,0.7676470588235295
2348694,48,95,0.00024459379090213673,0.5052631578947369,0.9749434389140271,0.3201357466063348,0.6548076923076923
2361025,48,95,0.0002445937909020812,0.5052631578947369,0.9749434389140271,0.3201357466063348,0.6548076923076923
2409455,39,36,0.00024423649979044004,1.0833333333333333,0.8365950226244344,0.037217194570135746,0.7993778280542987
2329075,41,53,0.00024363547055994417,0.7735849056603774,0.8789592760180995,0.09779411764705882,0.7811651583710407
2390411,49,100,0.0002432031167604043,0.49,0.9842194570135746,0.35039592760180993,0.6338235294117647
2414531,33,425,0.00024305862469298223,0.07764705882352942,0.6610294117647059,0.9981900452488688,0.3371606334841629
2342989,18,204,0.0002429954420016811,0.08823529411764706,0.05328054298642534,0.8659502262443439,0.8126696832579186
2413224,45,80,0.00024207003612214395,0.5625,0.9425904977375565,0.23648190045248868,0.7061085972850678
2412842,39,37,0.00024150586410992547,1.054054054054054,0.8365950226244344,0.03919683257918552,0.7973981900452489
2365268,51,109,0.00024149519576976974,0.46788990825688076,0.997737556561086,0.4097285067873303,0.5880090497737557
2336469,20,218,0.00023890371635459928,0.09174311926605505,0.11504524886877827,0.8962669683257919,0.7812217194570136
2380508,22,236,0.00023842409914842655,0.09322033898305085,0.19185520361990951,0.9268665158371041,0.7350113122171946
2344780,43,69,0.00023801778866483492,0.6231884057971014,0.9138574660633484,0.17341628959276018,0.7404411764705883
61552,40,47,0.00023786254584168276,0.851063829787234,0.8591628959276018,0.07335972850678733,0.7858031674208145
2370902,47,92,0.00023726643815613624,0.5108695652173914,0.9651018099547511,0.3036199095022624,0.6614819004524888
2411048,19,209,0.00023588620512893232,0.09090909090909091,0.08184389140271493,0.8769230769230769,0.7950791855203619
2389259,44,76,0.000235645413395158,0.5789473684210527,0.929185520361991,0.21459276018099546,0.7145927601809955
2337099,42,63,0.0002356296071095998,0.6666666666666666,0.8964932126696833,0.14457013574660635,0.7519230769230769
2407325,42,63,0.0002356296071095998,0.6666666666666666,0.8964932126696833,0.14457013574660635,0.7519230769230769
2357641,40,48,0.0002350388663695524,0.8333333333333334,0.8591628959276018,0.07731900452488688,0.7818438914027148
2322594,38,30,0.000234937102897681,1.2666666666666666,0.8132352941176471,0.02347285067873303,0.789762443438914
2362394,37,20,0.0002341150577062634,1.85,0.7891968325791855,0.006108597285067873,0.7830882352941176
2364061,16,188,0.0002336600613228046,0.0851063829787234,0.0075226244343891404,0.8177601809954751,0.810237556561086
2350082,47,93,0.00023347999222239624,0.5053763440860215,0.9651018099547511,0.30888009049773757,0.6562217194570136
1819,26,282,0.00023344382937234842,0.09219858156028368,0.36176470588235293,0.9707013574660633,0.6089366515837105
2404115,20,216,0.00023326291781705644,0.09259259259259259,0.11504524886877827,0.8918552036199096,0.7768099547511312
2402249,19,208,0.00023294844036358953,0.09134615384615384,0.08184389140271493,0.8748303167420814,0.7929864253393665
2407699,17,194,0.00023288310424485203,0.08762886597938144,0.027262443438914027,0.8363122171945702,0.8090497737556561
2350059,51,111,0.00023266166181823422,0.4594594594594595,0.997737556561086,0.42426470588235293,0.573472850678733
2356549,44,77,0.00023230359582004922,0.5714285714285714,0.929185520361991,0.2207579185520362,0.7084276018099548
2316565,40,49,0.00023222490926555484,0.8163265306122449,0.8591628959276018,0.08178733031674208,0.7773755656108596
2344740,27,296,0.00023095651376814352,0.09121621621621621,0.4069004524886878,0.9780542986425339,0.5711538461538461
2392249,18,200,0.0002306971072883468,0.09,0.05328054298642534,0.8549773755656108,0.8016968325791854
2395729,20,215,0.00023045710198710267,0.09302325581395349,0.11504524886877827,0.8898755656108597,0.7748303167420814
3077,23,243,0.0002299610164701038,0.09465020576131687,0.23229638009049774,0.9360859728506787,0.7037895927601809
2325225,40,50,0.0002294206742012861,0.8,0.8591628959276018,0.08608597285067873,0.773076923076923
2367280,40,50,0.0002294206742012861,0.8,0.8591628959276018,0.08608597285067873,0.773076923076923
2321039,45,84,0.00022811646485199066,0.5357142857142857,0.9425904977375565,0.2586538461538462,0.6839366515837104
2361984,45,84,0.00022811646485199066,0.5357142857142857,0.9425904977375565,0.2586538461538462,0.6839366515837104
2333185,22,232,0.00022808130410156835,0.09482758620689655,0.19185520361990951,0.9205882352941176,0.7287330316742081
2411921,19,206,0.000227102073248997,0.09223300970873786,0.08184389140271493,0.8708144796380091,0.7889705882352941
2355360,20,213,0.00022487463557091525,0.09389671361502347,0.11504524886877827,0.8859162895927601,0.7708710407239818
2345624,20,213,0.00022487463557091525,0.09389671361502347,0.11504524886877827,0.8859162895927601,0.7708710407239818
2411871,50,109,0.0002237131913297996,0.45871559633027525,0.9920814479638009,0.4097285067873303,0.5823529411764706
2365981,25,264,0.00022368989527454808,0.0946969696969697,0.3182126696832579,0.9587669683257919,0.640554298642534
2371813,42,67,0.00022341534930858664,0.6268656716417911,0.8964932126696833,0.16414027149321267,0.7323529411764707
2411069,31,368,0.0002226546399131668,0.08423913043478261,0.584502262443439,0.9945701357466064,0.4100678733031674
2399116,46,91,0.00022224646857355035,0.5054945054945055,0.9544117647058824,0.298472850678733,0.6559389140271494
2379570,43,74,0.000222065806092131,0.581081081081081,0.9138574660633484,0.20124434389140272,0.7126131221719456
2380340,43,74,0.000222065806092131,0.581081081081081,0.9138574660633484,0.20124434389140272,0.7126131221719456
2389858,36,14,0.00022143051630624244,2.5714285714285716,0.7618778280542986,0.0022058823529411764,0.7596719457013574
2362025,40,53,0.00022106629800044963,0.7547169811320755,0.8591628959276018,0.09779411764705882,0.761368778280543
2347967,21,220,0.00022096449516650907,0.09545454545454546,0.15237556561085974,0.9002262443438914,0.7478506787330317
2390843,16,184,0.00022038365295096174,0.08695652173913043,0.0075226244343891404,0.8028846153846154,0.7953619909502263
2342579,41,61,0.00022018487104852325,0.6721311475409836,0.8789592760180995,0.13354072398190045,0.7454185520361991
4924,17,190,0.0002201735133792737,0.08947368421052632,0.027262443438914027,0.8243212669683257,0.7970588235294117
2403587,23,239,0.0002201459381009907,0.09623430962343096,0.23229638009049774,0.9305429864253394,0.6982466063348416
587,26,276,0.00022010345065903714,0.09420289855072464,0.36176470588235293,0.9670814479638009,0.605316742081448
2392310,50,110,0.0002194916702393246,0.45454545454545453,0.9920814479638009,0.41668552036199097,0.5753959276018099
2383905,20,211,0.00021933105399157826,0.0947867298578199,0.11504524886877827,0.8817873303167421,0.7667420814479637
2353869,25,262,0.0002191544178811733,0.09541984732824428,0.3182126696832579,0.956447963800905,0.6382352941176471
2385996,43,75,0.0002189045638487097,0.5733333333333334,0.9138574660633484,0.20763574660633485,0.7062217194570135
2389224,22,228,0.0002178941006848456,0.09649122807017543,0.19185520361990951,0.9137443438914027,0.7218891402714932
2403022,24,249,0.00021747859534887448,0.0963855421686747,0.27437782805429867,0.9442873303167421,0.6699095022624434
2386638,30,344,0.0002173310562881836,0.0872093023255814,0.5445701357466063,0.9911764705882353,0.44660633484162904
2375760,16,183,0.0002170888431799467,0.08743169398907104,0.0075226244343891404,0.7997171945701358,0.7921945701357467
2361467,17,189,0.00021702041018240026,0.08994708994708994,0.027262443438914027,0.8210407239819004,0.7937782805429864
2371322,37,27,0.00021691570480664168,1.3703703703703705,0.7891968325791855,0.0165158371040724,0.772680995475113
2342169,43,76,0.00021575303895238207,0.5657894736842105,0.9138574660633484,0.21459276018099546,0.6992647058823529
2377480,43,76,0.00021575303895238207,0.5657894736842105,0.9138574660633484,0.21459276018099546,0.6992647058823529
2366120,21,218,0.00021568480218997488,0.0963302752293578,0.15237556561085974,0.8962669683257919,0.7438914027149321
2398678,18,195,0.00021554287667785443,0.09230769230769231,0.05328054298642534,0.8395927601809955,0.7863122171945701
2336162,50,111,0.00021527986090225104,0.45045045045045046,0.9920814479638009,0.42426470588235293,0.567816742081448
2402900,25,260,0.00021465785797952774,0.09615384615384616,0.3182126696832579,0.9546945701357467,0.6364819004524888
2364105,41,63,0.0002144194224698026,0.6507936507936508,0.8789592760180995,0.14457013574660635,0.7343891402714932
2364646,48,103,0.00021320694250043237,0.46601941747572817,0.9749434389140271,0.3697398190045249,0.6052036199095022
2416544,48,103,0.00021320694250043237,0.46601941747572817,0.9749434389140271,0.3697398190045249,0.6052036199095022
2383601,21,217,0.00021305953800015986,0.0967741935483871,0.15237556561085974,0.8940610859728507,0.741685520361991
675,21,217,0.00021305953800015986,0.0967741935483871,0.15237556561085974,0.8940610859728507,0.741685520361991
2402963,28,304,0.00021284036618990365,0.09210526315789473,0.454920814479638,0.981052036199095,0.5261312217194569
2337026,40,56,0.00021279940855584156,0.7142857142857143,0.8591628959276018,0.10989819004524887,0.7492647058823529
2414795,40,56,0.00021279940855584156,0.7142857142857143,0.8591628959276018,0.10989819004524887,0.7492647058823529
2362269,44,83,0.00021245675182796075,0.5301204819277109,0.929185520361991,0.2532239819004525,0.6759615384615385
2417937,38,39,0.00021198636522751224,0.9743589743589743,0.8132352941176471,0.045644796380090495,0.7675904977375566
2416277,41,64,0.00021155127663025075,0.640625,0.8789592760180995,0.1501131221719457,0.7288461538461538
