Image_id,similarity
428.0,0.3264259397983551
429.0,0.290602296590805
430.0,0.1706900894641876
431.0,0.543381929397583
432.0,0.251627504825592
433.0,0.2469986230134964
434.0,0.2287215590476989
435.0,0.3367287516593933
436.0,0.1834505945444107
437.0,0.2504682838916778
438.0,0.2919022440910339
439.0,0.2448274195194244
440.0,0.1891344785690307
441.0,0.2224736213684082
442.0,0.2866383790969848
443.0,0.2261358499526977
444.0,0.2097903937101364
445.0,0.2608576416969299
446.0,0.1896413266658783
447.0,0.1907356679439544
448.0,0.218114748597145
449.0,0.2712859511375427
450.0,0.1670285165309906
451.0,0.2513782978057861
452.0,0.2640135288238525
453.0,0.2047900706529617
454.0,0.2536051571369171
455.0,0.318720132112503
456.0,0.2030224204063415
457.0,0.2880626916885376
458.0,0.2155175507068634
459.0,0.3102194964885711
460.0,0.3091330230236053
461.0,0.2862412333488464
462.0,0.304142415523529
463.0,0.2911373972892761
464.0,0.2369424104690551
465.0,0.1943579465150833
466.0,0.3709922432899475
467.0,0.3424897193908691
468.0,0.229575827717781
469.0,0.3018116354942322
470.0,0.2709522247314453
471.0,0.4629147052764892
472.0,0.3577990531921386
473.0,0.2614558041095733
474.0,0.3255040645599365
475.0,0.3495697379112243
476.0,0.33914715051651
477.0,0.3242855668067932
478.0,0.3394343852996826
479.0,0.3078929483890533
480.0,0.3189259469509125
481.0,0.2846736311912536
482.0,0.2335018366575241
483.0,0.1760719865560531
484.0,0.1746960580348968
485.0,0.2760821282863617
486.0,0.3488182425498962
487.0,0.1913387030363083
488.0,0.3234041929244995
489.0,0.2871118783950805
490.0,0.3876081109046936
491.0,0.2578223049640655
492.0,0.3088929057121277
493.0,0.2673209309577942
494.0,0.2941157817840576
495.0,0.3313590586185455
496.0,0.3024482429027557
497.0,0.3583095967769623
498.0,0.2794986665248871
499.0,0.3123876750469208
500.0,0.2727224230766296
501.0,0.332871675491333
502.0,0.4221619665622711
503.0,0.3635195195674896
504.0,0.4465020000934601
505.0,0.2939018309116363
506.0,0.3520357310771942
507.0,0.3312137722969055
508.0,0.3215771913528442
509.0,0.3337374925613403
510.0,0.2787216603755951
511.0,0.3496191799640655
512.0,0.2755517959594726
513.0,0.3340255916118622
514.0,0.2692365646362304
515.0,0.2695363461971283
516.0,0.3087647259235382
517.0,0.2951721251010895
518.0,0.429622083902359
519.0,0.3335066139698028
520.0,0.3517714142799377
521.0,0.3063141703605652
522.0,0.3114693760871887
523.0,0.346935898065567
524.0,0.3003809154033661
525.0,0.3323653042316437
526.0,0.4633792042732239
527.0,0.3179021179676056
528.0,0.3029759228229522
529.0,0.2622137367725372
530.0,0.2803337574005127
531.0,0.2782346308231354
532.0,0.3965937495231628
533.0,0.3209247589111328
534.0,0.3453420996665954
535.0,0.2998228669166565
536.0,0.2620413899421692
537.0,0.2954597175121307
538.0,0.2741292417049408
539.0,0.2825672924518585
540.0,0.3459283411502838
541.0,0.3140018582344055
542.0,0.380040168762207
543.0,0.3149790167808532
544.0,0.3361240327358246
545.0,0.2867599427700043
546.0,0.2602882385253906
547.0,0.314690351486206
548.0,0.3038816154003143
549.0,0.27716726064682
550.0,0.3030596971511841
551.0,0.2780156433582306
552.0,0.3086321949958801
553.0,0.2700074017047882
554.0,0.2715521156787872
555.0,0.309137761592865
556.0,0.2982272803783417
557.0,0.3245872557163238
558.0,0.2822097539901733
559.0,0.2589158117771148
560.0,0.3053174614906311
561.0,0.3115218877792358
562.0,0.3693301677703857
563.0,0.3592915832996368
564.0,0.3376946449279785
565.0,0.3239113390445709
566.0,0.3490103185176849
567.0,0.3089480698108673
568.0,0.3420799374580383
569.0,0.2293740808963775
570.0,0.3236693441867828
571.0,0.3160507977008819
572.0,0.3161324560642242
573.0,0.4085373282432556
574.0,0.3168327808380127
575.0,0.2770220637321472
576.0,0.2376049309968948
577.0,0.4278329610824585
578.0,0.3216302990913391
579.0,0.2863721847534179
580.0,0.2557691633701324
581.0,0.3388169705867767
582.0,0.2960168719291687
583.0,0.3055436909198761
584.0,0.508933961391449
585.0,0.3071690797805786
586.0,0.2604981064796448
587.0,0.2559846043586731
588.0,0.1682443171739578
589.0,0.2477103322744369
590.0,0.2931486368179321
591.0,0.1964642852544784
592.0,0.213253915309906
593.0,0.2243349850177765
594.0,0.2161672115325927
595.0,0.309673547744751
596.0,0.2672317326068878
597.0,0.274527907371521
598.0,0.2297498434782028
599.0,0.2789496779441833
600.0,0.2876710295677185
601.0,0.3535209894180298
602.0,0.3194319307804107
603.0,0.1939325034618377
604.0,0.3487338125705719
605.0,0.2392011880874633
606.0,0.2844643294811249
607.0,0.3330749571323395
608.0,0.2482285648584365
609.0,0.2421751469373703
610.0,0.2083503603935241
611.0,0.283686488866806
612.0,0.2481490671634674
613.0,0.2228373736143112
614.0,0.3431215584278106
615.0,0.2234007269144058
616.0,0.1923358589410781
617.0,0.2248634845018386
618.0,0.3036250472068786
619.0,0.2141586989164352
620.0,0.2427022010087967
621.0,0.3197445273399353
622.0,0.1910282373428344
623.0,0.3067921102046966
624.0,0.1957598626613617
625.0,0.2699334621429443
626.0,0.285095065832138
627.0,0.3704434335231781
628.0,0.2348571419715881
629.0,0.2871058881282806
630.0,0.207449123263359
631.0,0.1838631331920623
632.0,0.2447995245456695
633.0,0.1849510371685028
634.0,0.2148026674985885
635.0,0.1886377781629562
636.0,0.2654122114181518
637.0,0.2254096865653991
638.0,0.1975358575582504
639.0,0.2690273821353912
640.0,0.2155853062868118
641.0,0.3007377386093139
642.0,0.354022353887558
643.0,0.3393193185329437
644.0,0.3655336499214172
645.0,0.2373425364494323
646.0,0.3331139683723449
647.0,0.2695937156677246
648.0,0.3828044533729553
649.0,0.3483796417713165
650.0,0.2068387269973755
651.0,0.6301241517066956
652.0,0.2287757247686386
653.0,0.3943035304546356
654.0,0.2330198884010315
655.0,0.3532699644565582
656.0,0.3581874370574951
657.0,0.3537884056568146
658.0,0.3774599432945251
659.0,0.3048978745937347
660.0,0.3300499022006988
661.0,0.2546730041503906
662.0,0.31155526638031
663.0,0.5209264159202576
664.0,0.3388404846191406
665.0,0.376242995262146
666.0,0.3450636565685272
667.0,0.1947894096374511
668.0,0.2240919172763824
669.0,0.2999083399772644
670.0,0.3186056911945343
671.0,0.2459339797496795
672.0,0.4999315440654754
673.0,0.329759269952774
674.0,0.3345925509929657
675.0,0.1848148554563522
676.0,0.2906753122806549
677.0,0.3302399516105652
678.0,0.3483653664588928
679.0,0.3550511002540588
680.0,0.4500979483127594
681.0,0.396882951259613
682.0,0.4258803427219391
683.0,0.2752261459827423
684.0,0.2169784903526306
685.0,0.4668615758419037
686.0,0.3799484372138977
687.0,0.525642454624176
688.0,0.4877834618091583
689.0,0.4115305244922638
690.0,0.3892966508865356
691.0,0.4028274118900299
692.0,0.2156136929988861
693.0,0.3959112763404846
694.0,0.3770478069782257
695.0,0.4104000926017761
696.0,0.3648738265037536
697.0,0.3055016696453094
698.0,0.3188913464546203
699.0,0.3318318128585815
700.0,0.2906940281391144
701.0,0.347056120634079
702.0,0.4751878380775451
703.0,0.3277603983879089
704.0,0.2940046191215515
705.0,0.4662894904613495
706.0,0.3041682839393616
707.0,0.4149467945098877
708.0,0.310056209564209
709.0,0.4552412927150726
710.0,0.4634792804718017
711.0,0.358691930770874
712.0,0.2595017552375793
713.0,0.3868233859539032
714.0,0.2832373380661011
715.0,0.3760481774806976
716.0,0.2115235179662704
717.0,0.2914158999919891
718.0,0.5539998412132263
719.0,0.3991564512252807
720.0,0.3811540901660919
721.0,0.2557335793972015
722.0,0.2766485810279846
723.0,0.2616978883743286
724.0,0.2175933867692947
725.0,0.415361225605011
726.0,0.2872441112995147
727.0,0.4970917701721191
728.0,0.6724367737770081
729.0,0.3261449635028839
730.0,0.3103317320346832
731.0,0.210304781794548
732.0,0.212752565741539
733.0,0.2358392179012298
734.0,0.2212611585855484
735.0,0.2219357192516327
736.0,0.2342601418495178
737.0,0.298210859298706
738.0,0.5942185521125793
739.0,0.2586070895195007
740.0,0.2883588373661041
741.0,0.2762961387634277
742.0,0.488240510225296
743.0,0.2912913560867309
744.0,0.3201732635498047
745.0,0.3630801737308502
746.0,0.3590184450149536
747.0,0.3164073824882507
748.0,0.4220333397388458
749.0,0.3702836036682129
750.0,0.4617967307567596
751.0,0.3305971026420593
752.0,0.3504091203212738
753.0,0.2341396659612655
754.0,0.1627669930458068
755.0,0.373950332403183
756.0,0.3235320150852203
757.0,0.263912171125412
758.0,0.3438949286937713
759.0,0.290921002626419
760.0,0.2825933694839477
761.0,0.2753480970859527
762.0,0.2747509181499481
763.0,0.5314971208572388
764.0,0.3151788413524627
765.0,0.3812106549739837
766.0,0.5732324123382568
767.0,0.285353273153305
768.0,0.2879949510097503
769.0,0.4897283911705017
770.0,0.2946471571922302
771.0,0.2921081185340881
772.0,0.1813403367996215
773.0,0.30926513671875
774.0,0.3107188045978546
775.0,0.5446563959121704
776.0,0.3368917405605316
777.0,0.2370631694793701
778.0,0.3724695444107055
779.0,0.3529650568962097
780.0,0.2890640795230865
781.0,0.2539866864681244
782.0,0.3235831260681152
783.0,0.375097393989563
784.0,0.2985854148864746
785.0,0.2896955013275146
786.0,0.3010001182556152
787.0,0.3618155419826507
788.0,0.2832024991512298
789.0,0.259093314409256
790.0,0.3286914825439453
791.0,0.2554038763046264
792.0,0.3439714610576629
793.0,0.5055357813835144
794.0,0.2104287147521972
795.0,0.2690522670745849
796.0,0.2632301449775696
797.0,0.2122250199317932
798.0,0.2878452837467193
799.0,0.2774900794029236
800.0,0.3231058120727539
801.0,0.386670857667923
802.0,0.4318479299545288
803.0,0.2529142200946808
804.0,0.3487690985202789
805.0,0.3152361512184143
806.0,0.4956398606300354
807.0,0.2219208627939224
808.0,0.3243781328201294
809.0,0.2887100577354431
810.0,0.3900242149829864
811.0,0.3243128657341003
812.0,0.249165803194046
813.0,0.3052918910980224
814.0,0.3259669244289398
815.0,0.5143041014671326
816.0,0.3131378591060638
817.0,0.2095694839954376
818.0,0.281367152929306
819.0,0.3124419748783111
820.0,0.3727211058139801
821.0,0.2606472671031952
822.0,0.3486583530902862
823.0,0.3661892712116241
824.0,0.534729540348053
825.0,0.4068643748760223
826.0,0.2357427179813385
827.0,0.3783661127090454
828.0,0.4510299861431122
829.0,0.2520776391029358
830.0,0.295183390378952
831.0,0.2312506735324859
832.0,0.3255316913127899
833.0,0.3187757730484009
834.0,0.2993398308753967
835.0,0.4284572899341583
836.0,0.3774113953113556
837.0,0.3021209239959717
838.0,0.3047698140144348
839.0,0.3558726906776428
840.0,0.1720594614744186
841.0,0.3997201919555664
842.0,0.2767379879951477
843.0,0.4429825246334076
844.0,0.2990039885044098
845.0,0.3957984447479248
846.0,0.3450931906700134
847.0,0.1700639873743057
848.0,0.2808736860752105
849.0,0.3962545692920685
850.0,0.3301590979099273
851.0,0.2667765617370605
852.0,0.3444286584854126
853.0,0.382892370223999
854.0,0.3406518101692199
855.0,0.5256500840187073
856.0,0.4268430173397064
857.0,0.2557169198989868
858.0,0.3250137269496918
859.0,0.2675120532512665
860.0,0.4419073760509491
861.0,0.2317027151584625
862.0,0.2476381957530975
863.0,0.3234591484069824
864.0,0.2903721630573272
865.0,0.2973505854606628
866.0,0.2639451622962951
867.0,0.2964716851711273
868.0,0.384156197309494
869.0,0.399251639842987
870.0,0.2731779515743255
871.0,0.3062709271907806
872.0,0.2825013399124145
873.0,0.4800361692905426
874.0,0.269538402557373
875.0,0.2575937211513519
876.0,0.3124694526195526
877.0,0.4318270087242126
878.0,0.3131318688392639
879.0,0.4871812164783478
880.0,0.2085639536380767
881.0,0.2224535495042801
882.0,0.3429588973522186
883.0,0.3924847543239593
884.0,0.315217524766922
885.0,0.4167300760746002
886.0,0.3616535365581512
887.0,0.2538587152957916
888.0,0.32398122549057
889.0,0.2643215954303741
890.0,0.3556139171123504
891.0,0.3969282209873199
892.0,0.2777392268180847
893.0,0.2434482425451278
894.0,0.4434553980827331
895.0,0.3164281547069549
896.0,0.4114429652690887
897.0,0.2511598169803619
898.0,0.2945278286933899
899.0,0.3109376430511474
900.0,0.3031615018844604
901.0,0.2503934800624847
902.0,0.3185150623321533
903.0,0.3386866152286529
904.0,0.2560150623321533
905.0,0.3524025082588196
906.0,0.1968361437320709
907.0,0.2416563630104065
908.0,0.2114451229572296
909.0,0.500882089138031
910.0,0.306664377450943
911.0,0.3006427586078644
912.0,0.2677689790725708
913.0,0.336738646030426
914.0,0.3430742025375366
915.0,0.4724428653717041
916.0,0.3376393020153045
917.0,0.3066938817501068
918.0,0.297400563955307
919.0,0.3020060658454895
920.0,0.5270680785179138
921.0,0.2855373620986938
922.0,0.181024819612503
923.0,0.2539028525352478
924.0,0.3577222824096679
925.0,0.2318213433027267
926.0,0.3945102393627167
927.0,0.2487547844648361
928.0,0.2701801359653473
929.0,0.4717184007167816
930.0,0.2418122738599777
931.0,0.2705851197242737
932.0,0.3327195644378662
933.0,0.2954803705215454
934.0,0.370103508234024
935.0,0.5774931311607361
936.0,0.2928174436092376
937.0,0.212529718875885
938.0,0.5047241449356079
939.0,0.3108614087104797
940.0,0.2346939295530319
941.0,0.2864733338356018
942.0,0.2651024460792541
943.0,0.3499813675880432
944.0,0.2634861171245575
945.0,0.4143051207065582
946.0,0.3762444257736206
947.0,0.1942262947559356
948.0,0.2405550181865692
949.0,0.2861512303352356
950.0,0.427047997713089
951.0,0.2627004086971283
952.0,0.3582255244255066
953.0,0.33749520778656
954.0,0.3852232098579407
955.0,0.4754113852977752
956.0,0.4340238869190216
957.0,0.4269280135631561
958.0,0.5160548686981201
959.0,0.3512369692325592
960.0,0.2732908427715301
961.0,0.2376452982425689
962.0,0.2432417124509811
963.0,0.209656074643135
964.0,0.2109242081642151
965.0,0.2444767206907272
966.0,0.2562308609485626
967.0,0.4247276484966278
968.0,0.3650797307491302
969.0,0.4197466969490051
970.0,0.408306747674942
971.0,0.2450083345174789
972.0,0.444373607635498
973.0,0.4430888593196869
974.0,0.3331170380115509
975.0,0.3223386108875274
976.0,0.3199539184570312
977.0,0.3682240843772888
978.0,0.4696401953697204
979.0,0.2822414338588714
980.0,0.3089055120944977
981.0,0.3250274956226349
982.0,0.1977731734514236
983.0,0.1943769305944442
984.0,0.2415699809789657
985.0,0.3322357833385467
986.0,0.4676283895969391
987.0,0.2336908429861068
988.0,0.1989567875862121
989.0,0.2895618081092834
990.0,0.301235944032669
991.0,0.3589714765548706
992.0,0.2882237732410431
993.0,0.3264762461185455
994.0,0.1682981997728347
995.0,0.3047665655612945
996.0,0.3337765634059906
997.0,0.1857722252607345
998.0,0.1796057671308517
999.0,0.3017755150794983
1000.0,0.1870104372501373
1001.0,0.3047861456871032
1002.0,0.3862026333808899
1003.0,0.3130804002285003
1004.0,0.1966434717178344
1005.0,0.3699400126934051
1006.0,0.2669929563999176
1007.0,0.3295160233974457
1008.0,0.3205058574676513
1009.0,0.3200158178806305
1010.0,0.3074541985988617
1011.0,0.184072658419609
1012.0,0.3458361327648163
1013.0,0.2321280390024185
1014.0,0.4424461424350738
1015.0,0.2774859070777893
1016.0,0.2594814002513885
1017.0,0.2591679990291595
1018.0,0.2134688347578048
1019.0,0.2784512639045715
1020.0,0.2493476569652557
1021.0,0.2592703700065613
1022.0,0.2310486137866974
1023.0,0.3494748175144195
1024.0,0.337114542722702
1025.0,0.2921257615089416
1026.0,0.2648122608661651
1027.0,0.2198325544595718
1028.0,0.3669767677783966
1029.0,0.252421885728836
1030.0,0.3576557040214538
1031.0,0.2593590319156647
1032.0,0.2376438528299331
1033.0,0.3774801790714264
1034.0,0.3225927948951721
1035.0,0.2933475375175476
1036.0,0.5522274971008301
1037.0,0.320036917924881
1038.0,0.2796483635902405
1039.0,0.236537754535675
1040.0,0.4291920065879822
1041.0,0.2282376438379287
1042.0,0.2147687971591949
1043.0,0.2784309387207031
1044.0,0.3057246804237366
1045.0,0.3562559783458709
1046.0,0.3391053378582001
1047.0,0.1955987811088562
1048.0,0.1852299273014068
1049.0,0.2409812659025192
1050.0,0.4060792922973633
1051.0,0.2833040952682495
1052.0,0.2786030769348144
1053.0,0.3179669380187988
1054.0,0.311898410320282
1055.0,0.2926669716835022
1056.0,0.3647262156009674
1057.0,0.2988500893115997
1058.0,0.2997364699840545
1059.0,0.2707313895225525
1060.0,0.2955584228038788
1061.0,0.2881700098514557
1062.0,0.3427898287773132
1063.0,0.2542589008808136
1064.0,0.3296934068202972
1065.0,0.3971942365169525
1066.0,0.3018127679824829
1067.0,0.2865533828735351
1068.0,0.3285670578479767
1069.0,0.2027003765106201
1070.0,0.291668176651001
1071.0,0.2906505763530731
1072.0,0.2707985043525696
1073.0,0.2671500742435455
1074.0,0.2840888798236847
1075.0,0.2847336530685425
1076.0,0.278146356344223
1077.0,0.2128901779651641
1078.0,0.5310122966766357
1079.0,0.2807927429676056
