image_id,number_of_unique_words,number_of_unique_nouns,number_of_unique_verbs,number_of_unique_adjectives,number_of_unique_adverbs,number_of_unique_pronouns,number_of_unique_determiners,number_of_unique_conjunctions,number_of_unique_prepositions,complexity,category,avg_region_similarity,# of SAM segmentations,# of FC-CLIP classes
48.jpg,44,27,6,15,1,0,0,1,1,1.0,test,0.3750624656677246,209,0
49.jpg,48,40,6,8,0,0,0,0,0,0.35,test,0.3789141476154327,173,5
50.jpg,48,35,11,10,2,1,0,0,0,0.13,test,0.3747642934322357,126,1
51.jpg,55,37,6,16,0,3,0,1,0,0.68,test,0.3640996813774109,158,0
52.jpg,46,39,3,11,0,0,0,0,0,0.94,test,0.3770884573459625,217,1
53.jpg,51,40,4,11,1,0,0,0,0,0.58,test,0.3729106485843658,187,2
54.jpg,43,33,3,13,1,0,0,0,2,0.11,test,0.3725591003894806,111,1
55.jpg,46,32,9,12,1,1,0,0,1,0.2,test,0.4041699767112732,190,1
56.jpg,46,37,5,9,0,1,0,0,0,0.09,test,0.4146051406860351,131,1
57.jpg,48,37,4,14,0,1,0,0,2,0.59,test,0.4030619263648987,185,2
58.jpg,55,37,7,15,0,1,0,0,1,0.42,test,0.34566131234169,126,0
59.jpg,45,33,7,11,1,1,0,0,1,0.16,test,0.4345678091049194,204,2
60.jpg,60,40,9,14,2,1,0,0,0,0.77,test,0.2795362174510956,224,0
61.jpg,53,42,5,12,1,0,0,1,1,0.83,test,0.3716335296630859,234,2
62.jpg,36,29,3,10,0,0,0,0,0,0.01,test,0.4752562344074249,156,4
63.jpg,35,24,4,13,0,1,0,0,1,0.21,test,0.4586865603923797,150,1
64.jpg,51,39,2,16,0,0,0,0,0,0.3,test,0.3860664963722229,131,1
65.jpg,38,31,2,8,1,0,0,0,1,0.02,test,0.4062886536121368,96,0
66.jpg,49,35,6,14,0,0,0,0,0,0.49,test,0.3626905381679535,186,1
67.jpg,43,34,8,9,0,0,0,0,2,0.16,test,0.3983622193336487,91,5
68.jpg,39,28,3,12,1,0,0,0,1,0.22,test,0.4188089370727539,136,2
69.jpg,46,35,5,14,2,1,0,0,0,0.81,test,0.4113393127918243,239,0
70.jpg,53,38,9,14,0,2,0,0,1,0.69,test,0.3724819421768188,197,0
71.jpg,53,41,6,11,1,0,0,0,1,0.57,test,0.387638509273529,176,0
72.jpg,45,35,4,9,1,0,0,0,2,0.6,test,0.4050249755382538,195,0
73.jpg,44,35,3,11,0,0,0,0,0,0.64,test,0.3615207076072693,181,1
74.jpg,40,29,4,14,1,0,0,0,0,0.15,test,0.4294637739658355,105,2
75.jpg,51,37,2,15,2,0,0,0,0,0.31,test,0.3505764007568359,395,4
76.jpg,48,35,3,12,1,0,0,0,0,0.67,test,0.3628309965133667,189,2
77.jpg,46,32,5,13,1,0,0,0,0,0.13,test,0.4079844951629638,119,2
78.jpg,47,37,6,9,1,0,0,0,0,0.35,test,0.3499608933925628,162,1
79.jpg,48,31,9,12,2,2,0,0,0,0.08,test,0.400091141462326,113,0
80.jpg,49,33,4,11,1,2,0,0,1,0.67,test,0.3505536615848541,192,1
81.jpg,44,31,8,14,1,1,0,0,0,0.42,test,0.4096449613571167,161,3
82.jpg,49,41,5,7,1,0,0,0,0,0.11,test,0.3559839725494385,116,1
83.jpg,52,40,5,13,0,0,0,0,1,0.36,test,0.3471486270427704,144,2
84.jpg,51,41,3,13,1,2,0,0,0,0.57,test,0.3894784450531006,204,2
85.jpg,47,34,8,10,1,0,0,0,1,0.27,test,0.4149626791477203,141,2
86.jpg,41,28,2,13,0,1,0,0,0,0.69,test,0.3867479562759399,209,4
87.jpg,54,41,5,14,0,0,0,0,0,0.24,test,0.3866381049156189,149,1
88.jpg,51,41,4,13,0,2,0,0,0,0.27,test,0.4052471816539764,181,3
89.jpg,47,37,4,11,1,0,0,1,0,0.41,test,0.4060814082622528,160,4
90.jpg,53,38,7,14,1,2,0,1,1,0.57,test,0.3315949440002441,176,0
91.jpg,49,37,2,15,1,1,0,1,0,0.78,test,0.3717898428440094,186,0
92.jpg,36,26,2,13,1,2,0,0,0,0.26,test,0.4578678607940674,146,0
93.jpg,60,44,5,13,0,0,0,1,1,0.67,test,0.3639861345291137,185,0
94.jpg,54,37,7,16,0,0,0,0,1,0.34,test,0.3727301955223083,237,0
95.jpg,43,34,2,11,0,0,0,0,0,0.27,test,0.4155210554599762,193,0
96.jpg,54,36,8,16,1,0,0,0,1,0.75,test,0.347807914018631,234,0
97.jpg,64,44,11,13,1,2,0,1,0,0.85,test,0.3476321697235107,189,0
98.jpg,47,36,4,11,0,1,0,0,1,0.51,test,0.4253597259521484,208,1
99.jpg,44,36,5,8,1,0,0,0,0,0.12,test,0.3896335959434509,116,2
