image_id,number_of_unique_words,number_of_unique_nouns,number_of_unique_verbs,number_of_unique_adjectives,number_of_unique_adverbs,number_of_unique_pronouns,number_of_unique_determiners,number_of_unique_conjunctions,number_of_unique_prepositions,complexity,category,avg_region_similarity,# of SAM segmentations,# of FC-CLIP classes
paintings_Chardin7.jpg,41,22,10,7,0,1,0,0,2,0.4264705777168274,test,0.3091606199741363,55,9
paintings_Hals4.jpg,42,27,5,16,0,1,0,0,1,0.3235294222831726,test,0.2665533125400543,40,4
paintings_CamilleCorot4.jpg,38,24,8,8,0,0,0,0,2,0.4411764740943908,test,0.2757421731948852,80,10
paintings_Sisley8.jpg,43,31,7,12,0,0,0,0,2,0.5147058963775635,test,0.2936550974845886,122,10
paintings_Constable55.jpg,29,16,7,10,1,0,0,0,2,0.4117647111415863,test,0.4134112894535064,126,1
paintings_Rusinol8.jpg,35,25,5,12,0,0,0,0,2,0.529411792755127,test,0.3782122433185577,87,5
paintings_Reni1.jpg,36,25,6,11,0,0,0,0,2,0.3970588147640228,test,0.2612386047840118,43,6
paintings_Alcazar3.jpg,42,28,10,11,0,1,0,0,1,0.5441176295280457,test,0.2772060930728912,93,19
paintings_deChavannes2.jpg,43,29,7,13,0,0,0,0,1,0.4705882370471954,test,0.3054747581481933,104,9
paintings_Poussin17.jpg,55,35,7,14,0,0,0,0,2,0.6323529481887817,test,0.2438018471002578,131,13
paintings_Vermeer4.jpg,52,35,7,10,2,0,0,0,1,0.4558823406696319,test,0.2765533626079559,70,10
paintings_daCaravaggio2.jpg,43,30,7,12,0,1,0,0,0,0.4117647111415863,test,0.3166233599185943,50,4
paintings_Caillebotte1.jpg,44,29,7,13,0,0,0,0,2,0.4558823406696319,test,0.3011736869812011,62,4
paintings_Constable41.jpg,21,14,6,8,1,0,0,0,1,0.25,test,0.4849640727043152,27,1
paintings_Cagnacci1.jpg,45,27,9,10,0,0,0,0,1,0.5735294222831726,test,0.2894779741764068,109,9
paintings_Canaletto1.jpg,34,22,10,10,0,0,0,0,1,0.6470588445663452,test,0.301994115114212,183,27
paintings_Oliver1.jpg,52,36,7,14,1,0,0,0,1,0.3235294222831726,test,0.2538785338401794,38,4
paintings_Monet26.jpg,27,16,8,11,0,0,0,0,1,0.4852941036224365,test,0.3564931452274322,33,3
paintings_Titian3.jpg,39,23,8,12,0,1,0,0,1,0.720588207244873,test,0.2283596247434616,215,26
paintings_Rembrandt11.jpg,35,24,6,10,0,0,0,0,1,0.2058823555707931,test,0.2988357245922088,16,3
paintings_Velazquez7.jpg,36,28,4,9,1,0,0,0,0,0.3088235259056091,test,0.2899081408977508,29,3
paintings_Pollard4.jpg,43,29,8,10,0,0,0,0,1,0.7941176295280457,test,0.1982515752315521,201,45
paintings_LeBrun1.jpg,34,20,10,9,0,1,0,0,0,0.7352941036224365,test,0.2674140930175781,164,24
paintings_Rubens7.jpg,40,27,4,12,0,1,0,0,1,0.7352941036224365,test,0.2952036559581756,129,12
paintings_Constable33.jpg,38,21,11,10,2,1,0,0,1,0.5441176295280457,test,0.2362696379423141,111,12
paintings_vanHonthorst1.jpg,46,27,6,16,0,0,0,0,2,0.5147058963775635,test,0.2188441902399063,46,8
paintings_vanRuisdael3.jpg,20,14,8,6,0,0,0,0,1,0.5588235259056091,test,0.38028085231781,97,4
paintings_vanderNeer1.jpg,37,21,12,9,0,0,0,0,1,0.4264705777168274,test,0.2397947162389755,87,19
paintings_Rembrandt20.jpg,38,27,6,8,1,0,0,0,4,0.4264705777168274,test,0.3530433475971222,43,5
paintings_Zoffany1.jpg,40,25,4,17,1,1,0,0,1,0.4264705777168274,test,0.2341903299093246,70,9
paintings_Canaletto14.jpg,34,22,7,9,0,0,0,0,1,0.4852941036224365,test,0.32688108086586,134,24
paintings_LeSidaner3.jpg,42,29,6,15,0,0,0,0,2,0.4264705777168274,test,0.3309864401817322,102,7
paintings_Borch1.jpg,50,33,7,15,1,0,0,0,0,0.4558823406696319,test,0.2360774576663971,91,12
paintings_Reynolds11.jpg,35,25,4,12,0,0,0,0,2,0.3235294222831726,test,0.2940017580986023,28,5
paintings_Renoir15.jpg,58,33,11,15,1,0,0,0,3,0.4411764740943908,test,0.2334785014390945,27,6
paintings_Constable34.jpg,29,17,5,10,1,0,0,0,2,0.4852941036224365,test,0.3538696467876434,115,7
paintings_Pissarro11.jpg,43,27,8,12,0,0,0,0,2,0.5735294222831726,test,0.3209367990493774,135,10
paintings_Herring8.jpg,42,27,5,11,0,1,0,0,3,0.529411792755127,test,0.2216235399246215,96,26
paintings_Constable12.jpg,31,23,9,7,1,0,0,0,2,0.4264705777168274,test,0.3879873752593994,60,4
paintings_Hals3.jpg,36,21,8,13,0,2,0,0,3,0.3823529481887817,test,0.258410781621933,38,4
paintings_delPiombo3.jpg,41,27,5,13,1,0,0,0,2,0.4117647111415863,test,0.2574663758277893,33,9
paintings_Leyster2.jpg,45,32,6,11,0,0,0,0,1,0.4117647111415863,test,0.2682455480098724,51,2
paintings_LouisDavid1.jpg,45,29,8,11,1,0,0,0,3,0.2647058963775635,test,0.313896119594574,32,3
paintings_Shishkin1.jpg,25,15,5,8,0,0,0,0,2,0.6176470518112183,test,0.5106500387191772,155,5
paintings_Metsu1.jpg,52,36,8,11,0,1,0,0,0,0.5,test,0.2620581388473511,98,12
paintings_deVriendt2.jpg,48,33,7,14,0,0,0,0,1,0.4411764740943908,test,0.2737189829349518,64,5
paintings_Giorgione4.jpg,37,25,7,8,0,0,0,0,1,0.6323529481887817,test,0.2561240196228027,188,26
paintings_Cezanne26.jpg,38,29,7,9,0,0,0,0,2,0.5735294222831726,test,0.3860442638397217,232,7
paintings_Homer1.jpg,34,23,4,13,0,0,0,0,1,0.4705882370471954,test,0.243558868765831,90,4
paintings_Amigoni1.jpg,48,29,10,21,2,0,0,0,2,0.6470588445663452,test,0.3219474852085113,105,15
paintings_Fabritius1.jpg,28,17,9,10,0,0,0,0,1,0.1617647111415863,test,0.3008964657783508,18,2
paintings_Courbet17.jpg,21,10,9,10,0,0,0,0,1,0.4264705777168274,test,0.4950911402702331,58,2
paintings_deRibera4.jpg,43,25,10,12,0,1,0,0,3,0.529411792755127,test,0.2837471961975097,63,9
paintings_Monet38.jpg,36,21,9,13,1,0,0,0,2,0.5588235259056091,test,0.3392432034015655,118,17
paintings_Laroon7.jpg,57,34,8,19,0,1,0,0,1,0.5147058963775635,test,0.2576950192451477,106,18
paintings_Danby13.jpg,24,14,7,12,2,0,0,0,1,0.5735294222831726,test,0.4738094806671142,100,4
paintings_Renoir29.jpg,38,25,7,11,1,0,0,0,1,0.3382352888584137,test,0.2591825425624847,35,2
paintings_Homer3.jpg,40,24,8,11,0,1,0,0,0,0.529411792755127,test,0.2717999517917633,92,9
paintings_Cezanne2.jpg,29,18,4,12,0,0,0,0,1,0.4558823406696319,test,0.4476773738861084,140,3
paintings_Canaletto7.jpg,33,22,8,10,0,0,0,0,1,0.5588235259056091,test,0.3142877221107483,177,23
paintings_Gerard2.jpg,45,29,5,10,1,0,0,0,1,0.5,test,0.2583238482475281,127,17
paintings_Manet12.jpg,43,30,6,13,1,0,0,0,2,0.4117647111415863,test,0.2759638428688049,53,4
paintings_Wouwerman3.jpg,40,27,8,10,0,1,0,0,3,0.4852941036224365,test,0.2528512179851532,69,14
paintings_Gauguin6.jpg,48,31,8,13,1,1,0,0,2,0.4411764740943908,test,0.283948689699173,95,12
paintings_Delaunay2.jpg,45,33,10,14,0,0,0,0,0,0.6617646813392639,test,0.3538904190063476,199,3
paintings_Tintoretto2.jpg,45,30,4,13,1,0,0,0,2,0.5441176295280457,test,0.256334900856018,85,12
paintings_Morisot1.jpg,35,24,8,12,1,0,0,0,1,0.3382352888584137,test,0.2564388513565063,85,5
paintings_Watteau3.jpg,47,31,8,10,0,1,0,0,1,0.5441176295280457,test,0.2725545763969421,81,11
paintings_Maes4.jpg,33,26,3,8,0,0,0,0,2,0.3382352888584137,test,0.2497531920671463,40,4
paintings_Constable48.jpg,24,17,7,8,0,0,0,0,1,0.4852941036224365,test,0.4227315783500671,66,5
paintings_Lely3.jpg,45,26,7,15,0,0,0,0,3,0.3823529481887817,test,0.2618951797485351,21,3
paintings_Monet1.jpg,23,13,5,10,0,0,0,0,2,0.3529411852359772,test,0.3648274540901184,100,1
paintings_Gainsborough10.jpg,39,26,5,10,1,1,0,0,1,0.3970588147640228,test,0.2588768601417541,78,4
paintings_Rembrandt23.jpg,44,32,4,12,1,0,0,0,3,0.3088235259056091,test,0.2536011338233948,20,3
paintings_Constable26.jpg,31,20,5,12,0,0,0,0,0,0.3823529481887817,test,0.390373945236206,27,3
paintings_deVriendt3.jpg,51,31,9,18,1,0,0,0,4,0.5588235259056091,test,0.2913922071456909,148,13
paintings_Vuillard10.jpg,42,24,7,13,1,0,0,0,6,0.3970588147640228,test,0.2828732430934906,34,3
paintings_Leyster1.jpg,55,35,6,14,0,1,0,0,2,0.4264705777168274,test,0.2441080659627914,64,5
paintings_Courbet13.jpg,27,16,9,8,0,0,0,0,1,0.529411792755127,test,0.4053122401237488,96,5
paintings_Franceschini1.jpg,44,31,6,10,0,1,0,0,1,0.4705882370471954,test,0.3049581348896026,69,10
paintings_Repin5.jpg,52,33,10,14,1,1,1,0,3,0.5441176295280457,test,0.241061270236969,169,11
paintings_Watteau4.jpg,44,28,4,14,2,1,0,0,2,0.5588235259056091,test,0.2421726733446121,135,18
paintings_Titian7.jpg,47,31,10,12,1,1,0,0,1,0.4852941036224365,test,0.2549434006214142,90,9
paintings_Danby10.jpg,35,21,10,8,2,1,0,0,1,0.3823529481887817,test,0.4108736217021942,109,7
paintings_Saftleven1.jpg,56,40,10,12,1,1,0,0,2,0.6029411554336548,test,0.2133702635765075,225,42
paintings_Borch3.jpg,42,28,5,11,0,2,1,0,2,0.4558823406696319,test,0.2440592050552368,76,13
paintings_Reynolds1.jpg,44,30,6,13,0,0,0,0,1,0.4558823406696319,test,0.2874482274055481,68,6
paintings_Guercino4.jpg,39,21,5,16,0,1,0,0,2,0.5147058963775635,test,0.2609675526618957,60,7
paintings_Vuillard5.jpg,53,37,7,16,1,0,0,0,1,0.4264705777168274,test,0.2676365077495575,42,5
paintings_Repin3.jpg,50,29,11,16,1,1,0,0,4,0.3382352888584137,test,0.2224124372005462,35,4
paintings_vanRuisdael9.jpg,32,22,5,9,1,0,0,0,1,0.4705882370471954,test,0.3379698693752289,92,3
paintings_delPiombo2.jpg,41,22,8,11,0,1,0,0,3,0.5882353186607361,test,0.2264468371868133,114,11
paintings_Ziem1.jpg,33,22,10,14,0,0,0,0,2,0.4705882370471954,test,0.3102495074272156,64,18
paintings_Constable1.jpg,34,24,4,11,0,0,0,0,3,0.5147058963775635,test,0.3481399714946747,108,8
paintings_Arcimboldo1.jpg,34,23,8,11,1,0,0,0,0,0.5441176295280457,test,0.3470579385757446,147,11
paintings_Millet6.jpg,48,27,7,17,1,0,0,0,1,0.4705882370471954,test,0.2313113659620285,108,21
paintings_Danby5.jpg,45,29,9,12,2,1,0,0,1,0.4117647111415863,test,0.2278854995965957,40,6
paintings_Vinet1.jpg,30,15,10,12,0,0,0,0,1,0.5882353186607361,test,0.3924806416034698,122,9
paintings_Nonell2.jpg,49,31,9,15,1,1,0,0,2,0.3088235259056091,test,0.2644834220409393,21,5
paintings_Rembrandt6.jpg,47,29,8,13,0,0,0,0,3,0.3088235259056091,test,0.2877791821956634,34,3
paintings_deVos1.jpg,47,27,9,9,1,0,0,0,5,0.4117647111415863,test,0.2652406990528106,55,4
paintings_Laroon5.jpg,47,30,5,14,1,1,0,0,1,0.4411764740943908,test,0.2260247468948364,48,6
paintings_Homer4.jpg,38,23,9,12,0,0,0,0,2,0.3823529481887817,test,0.2177403271198272,81,7
paintings_ChristianDahl1.jpg,34,22,7,12,1,0,0,0,2,0.4852941036224365,test,0.3314388394355774,86,11
paintings_Jordaens3.jpg,44,27,8,12,1,0,0,0,0,0.6470588445663452,test,0.2742112278938293,76,12
paintings_Gericault2.jpg,25,17,4,9,0,0,0,0,2,0.2352941185235977,test,0.3807895481586456,14,2
paintings_Veronese7.jpg,41,26,4,12,0,1,0,0,2,0.5735294222831726,test,0.2609679698944092,122,13
paintings_Rubens4.jpg,32,18,5,11,0,0,0,0,1,0.4852941036224365,test,0.2608907520771026,55,7
paintings_Eakins10.jpg,44,30,6,12,0,1,0,0,3,0.5,test,0.2426798492670059,61,8
paintings_Durer3.jpg,47,31,8,15,0,1,0,0,3,0.8235294222831726,test,0.2247644811868667,229,24
paintings_Rigaud4.jpg,52,35,5,12,1,0,0,0,2,0.4264705777168274,test,0.235658660531044,76,6
paintings_Chasseriau1.jpg,52,33,10,13,0,1,0,0,0,0.720588207244873,test,0.2383456230163574,206,32
paintings_Jordaens4.jpg,44,25,8,12,1,1,0,0,2,0.3970588147640228,test,0.2659205198287964,59,7
paintings_Magnasco3.jpg,34,22,9,10,0,0,0,0,2,0.6029411554336548,test,0.2106817215681076,148,5
paintings_Reynolds9.jpg,31,20,4,13,0,0,0,0,0,0.2352941185235977,test,0.301108181476593,14,4
paintings_Ury1.jpg,60,40,5,14,2,0,0,0,2,0.4117647111415863,test,0.2303601056337356,99,9
paintings_Frieseke2.jpg,48,30,8,20,0,0,0,0,0,0.529411792755127,test,0.2468318045139312,92,5
paintings_Titian8.jpg,40,24,4,16,0,0,0,0,3,0.4117647111415863,test,0.2627677321434021,43,6
paintings_Kuindzhi1.jpg,45,27,9,8,1,0,0,0,3,0.1911764740943908,test,0.2863830924034118,33,2
paintings_Sisley4.jpg,21,15,5,5,0,0,0,0,1,0.6176470518112183,test,0.5250675082206726,115,9
paintings_Jordaens5.jpg,44,31,8,11,0,0,0,0,1,0.6764705777168274,test,0.2518245875835418,127,22
paintings_SebastianoRicci1.jpg,42,21,9,15,1,1,0,0,0,0.6911764740943909,test,0.1829562485218048,113,16
paintings_Vasnetsov3.jpg,50,27,10,17,0,1,0,0,1,0.5588235259056091,test,0.2459442019462585,94,8
paintings_ToulouseLautrec3.jpg,47,28,10,12,1,0,0,0,1,0.6323529481887817,test,0.2396357506513595,133,19
paintings_Stom1.jpg,46,32,10,11,1,1,0,0,0,0.4558823406696319,test,0.2494683712720871,44,11
paintings_Lotto5.jpg,45,26,9,14,1,0,0,0,2,0.5441176295280457,test,0.2558850944042206,109,10
paintings_Pontormo2.jpg,37,23,10,13,0,0,0,0,3,0.4264705777168274,test,0.2674862742424011,44,8
paintings_Giaquinto1.jpg,54,36,9,16,1,0,0,0,4,0.5441176295280457,test,0.2228467613458633,122,14
paintings_AmanJean1.jpg,42,27,5,13,1,0,0,0,2,0.5735294222831726,test,0.2157511264085769,151,17
paintings_Giorgione2.jpg,52,38,4,14,0,0,0,0,2,0.720588207244873,test,0.2143069356679916,209,23
paintings_Cassatt8.jpg,53,33,10,12,1,1,0,0,1,0.5,test,0.212177038192749,93,5
paintings_Hogarth9.jpg,33,21,4,11,0,0,0,0,2,0.3382352888584137,test,0.285515159368515,26,4
paintings_Titian2.jpg,33,20,8,12,1,0,0,0,2,0.2352941185235977,test,0.2970419228076935,25,3
paintings_Fragonard6.jpg,33,24,7,9,1,0,0,0,1,0.3088235259056091,test,0.2904965281486511,22,2
paintings_Goya3.jpg,30,21,2,10,0,0,0,0,1,0.2352941185235977,test,0.319724828004837,26,4
paintings_Arcimboldo3.jpg,32,22,7,8,0,0,0,0,1,0.6470588445663452,test,0.4279885292053222,200,6
paintings_Magnasco1.jpg,23,14,7,9,0,0,0,0,2,0.6323529481887817,test,0.4948188364505768,142,5
paintings_Watts5.jpg,36,21,7,17,1,0,0,0,2,0.3823529481887817,test,0.3527148962020874,26,2
paintings_Sorolla1.jpg,37,21,8,10,1,1,0,0,3,0.3529411852359772,test,0.3133497536182403,19,2
paintings_Reynolds7.jpg,35,23,7,13,0,0,0,0,2,0.3235294222831726,test,0.2678231596946716,26,3
paintings_Redon4.jpg,43,23,7,17,2,0,0,0,3,0.2058823555707931,test,0.2787639200687408,6,3
paintings_Stuart1.jpg,25,15,6,7,0,0,0,0,1,0.1764705926179886,test,0.3291233479976654,9,3
paintings_Bellucci1.jpg,41,31,4,11,0,0,0,0,1,0.4852941036224365,test,0.334718108177185,47,6
paintings_deHooch2.jpg,49,30,8,13,0,0,0,0,3,0.5147058963775635,test,0.287630945444107,106,10
paintings_Ruokokoski1.jpg,40,23,7,15,0,1,0,0,3,0.294117659330368,test,0.2610180079936981,14,2
paintings_Velazquez6.jpg,50,32,5,19,1,0,0,0,2,0.3970588147640228,test,0.2428763508796692,65,9
paintings_vanDyck22.jpg,43,26,4,15,1,0,0,0,1,0.3088235259056091,test,0.2880148291587829,43,4
paintings_Constable42.jpg,37,24,8,13,1,0,0,0,1,0.6470588445663452,test,0.3254270851612091,204,7
paintings_TeniersYounger6.jpg,33,21,9,12,0,0,0,0,2,0.3088235259056091,test,0.2953169345855713,17,3
paintings_Pissarro7.jpg,34,20,9,13,2,0,0,0,2,0.720588207244873,test,0.401655375957489,200,20
paintings_Stom3.jpg,43,32,5,8,0,0,0,0,3,0.6911764740943909,test,0.2858192920684814,163,13
paintings_ElGreco11.jpg,37,22,5,13,0,0,0,0,1,0.3235294222831726,test,0.3029110431671142,22,2
paintings_FranzMarc5.jpg,43,34,4,9,1,0,0,0,1,0.5588235259056091,test,0.394357293844223,93,6
paintings_Chardin6.jpg,39,24,9,11,0,1,0,0,2,0.294117659330368,test,0.3255692720413208,16,4
paintings_Gauguin17.jpg,51,38,5,15,0,0,0,0,3,0.5441176295280457,test,0.326559454202652,157,14
paintings_vanOstade1.jpg,50,31,6,18,0,1,0,0,1,0.3235294222831726,test,0.2787993848323822,35,6
paintings_Cottet1.jpg,39,26,11,11,1,0,0,0,2,0.4852941036224365,test,0.3448821604251861,28,7
paintings_Flinck1.jpg,41,24,10,16,0,0,0,0,3,0.2352941185235977,test,0.3030416369438171,13,2
paintings_Chardin3.jpg,60,44,8,14,0,0,0,0,0,0.3823529481887817,test,0.2509852945804596,85,9
paintings_Overbeck1.jpg,47,30,6,13,1,0,0,0,1,0.5147058963775635,test,0.2134785801172256,98,12
paintings_vonMenzel3.jpg,55,36,9,14,1,1,0,0,1,0.6470588445663452,test,0.2775700390338897,106,9
paintings_Constable14.jpg,30,19,9,7,0,0,0,0,1,0.3823529481887817,test,0.3475548923015594,91,4
paintings_Kramskoi2.jpg,25,17,5,5,0,0,0,0,1,0.1617647111415863,test,0.3603960573673248,10,3
paintings_Steen1.jpg,45,29,8,11,0,1,0,0,0,0.4705882370471954,test,0.2481643110513687,111,15
paintings_BenjaminWest15.jpg,41,23,4,15,1,0,0,0,1,0.5147058963775635,test,0.2815452218055725,54,9
paintings_Jordaens1.jpg,50,33,5,14,1,0,0,0,2,0.5,test,0.2419750988483429,76,12
paintings_Lely5.jpg,44,27,4,14,1,0,0,1,2,0.4411764740943908,test,0.3061748147010803,40,7
paintings_Bernard2.jpg,51,31,7,20,0,0,0,0,3,0.4852941036224365,test,0.315484881401062,169,10
paintings_Griffier2.jpg,33,23,6,8,0,0,0,0,1,0.4852941036224365,test,0.2921013832092285,124,20
paintings_Saenredam4.jpg,35,23,7,8,0,0,0,0,2,0.3676470518112182,test,0.3553305864334106,92,7
paintings_vanCalraet1.jpg,38,27,6,9,0,0,0,0,2,0.4705882370471954,test,0.2506352663040161,93,12
paintings_Caillebotte3.jpg,19,14,3,4,0,0,0,0,1,0.3970588147640228,test,0.6284263134002686,38,3
paintings_Durer4.jpg,44,28,7,16,0,1,0,0,3,0.3382352888584137,test,0.2826540768146515,74,4
paintings_vanDyck1.jpg,33,18,9,12,0,0,0,0,1,0.4264705777168274,test,0.3633322417736053,29,4
paintings_Constable25.jpg,29,20,6,12,0,0,0,0,1,0.5147058963775635,test,0.4022471606731415,130,4
paintings_Nonell6.jpg,25,18,3,10,1,0,0,0,2,0.3235294222831726,test,0.3481839299201965,11,1
paintings_Ingres2.jpg,35,20,5,14,0,0,0,0,3,0.25,test,0.2976338863372803,34,3
paintings_Titian9.jpg,31,14,5,12,1,0,0,0,0,0.3676470518112182,test,0.3225940465927124,27,4
paintings_vanLoo1.jpg,55,39,5,13,0,1,0,0,2,0.4411764740943908,test,0.2555822432041168,108,8
paintings_Bruegel6.jpg,57,34,10,12,1,1,0,0,0,0.7352941036224365,test,0.2661071419715881,325,57
paintings_vandeVeldeYounger1.jpg,43,29,7,14,0,0,0,0,1,0.5147058963775635,test,0.277600884437561,120,18
paintings_Rousseau4.jpg,53,38,7,13,0,1,0,0,1,0.4705882370471954,test,0.222660481929779,164,9
paintings_Tintoretto11.jpg,43,23,6,12,0,1,1,0,1,0.6323529481887817,test,0.2757050395011902,185,23
paintings_Vernet1.jpg,48,28,10,18,0,0,0,0,4,0.6176470518112183,test,0.278993546962738,116,21
paintings_Reynolds15.jpg,40,26,9,12,0,0,0,0,1,0.4558823406696319,test,0.2537828385829925,35,4
paintings_Wyck2.jpg,33,22,10,7,0,0,0,0,1,0.5,test,0.360025018453598,146,14
paintings_Poussin8.jpg,40,22,11,14,0,0,0,0,0,0.6617646813392639,test,0.2427327334880828,166,23
paintings_Fetti1.jpg,41,20,9,16,2,0,0,0,3,0.4117647111415863,test,0.2595672905445099,40,3
paintings_Romanelli1.jpg,43,29,4,10,0,1,0,0,2,0.5588235259056091,test,0.2428381592035293,137,12
paintings_Brouwer1.jpg,51,35,8,13,0,0,0,0,2,0.6029411554336548,test,0.2332996577024459,138,22
paintings_Boel2.jpg,33,22,6,15,1,0,0,0,2,0.3088235259056091,test,0.3632415533065796,6,1
paintings_VanGogh5.jpg,25,18,4,8,0,0,0,0,1,0.5147058963775635,test,0.4736727178096771,98,2
paintings_Rembrandt28.jpg,38,24,7,10,1,1,0,0,1,0.5147058963775635,test,0.3014840483665466,94,10
paintings_Castagneto1.jpg,44,24,10,12,4,0,0,0,2,0.3970588147640228,test,0.3066080510616302,101,8
paintings_Monet22.jpg,24,16,4,8,0,0,0,0,1,0.4852941036224365,test,0.4613793492317199,75,3
paintings_Goya9.jpg,50,27,6,16,1,1,0,0,1,0.3970588147640228,test,0.2588836550712585,56,5
paintings_Steen13.jpg,41,25,9,11,0,1,0,0,1,0.75,test,0.1958326548337936,227,33
paintings_Courbet1.jpg,35,22,6,11,0,1,0,0,0,0.6323529481887817,test,0.3492043614387512,216,4
paintings_Renoir3.jpg,22,14,5,10,1,0,0,0,0,0.5,test,0.5113563537597656,55,1
paintings_Dou1.jpg,58,43,7,13,0,0,0,0,2,0.5147058963775635,test,0.2468126714229583,107,13
paintings_Gauguin18.jpg,34,21,7,11,1,0,0,0,2,0.5,test,0.3926873803138733,126,9
paintings_Saenredam7.jpg,42,27,8,9,0,1,0,0,1,0.5,test,0.3442087769508362,143,10
paintings_Renoir18.jpg,38,24,5,14,1,0,0,0,2,0.5,test,0.2386218458414077,59,7
paintings_Goya10.jpg,51,34,7,18,1,0,0,1,0,0.3235294222831726,test,0.2790119349956512,54,7
