image_id,number_of_unique_words,number_of_unique_nouns,number_of_unique_verbs,number_of_unique_adjectives,number_of_unique_adverbs,number_of_unique_pronouns,number_of_unique_determiners,number_of_unique_conjunctions,number_of_unique_prepositions,complexity,category,avg_region_similarity,# of SAM segmentations,# of FC-CLIP classes
abstract_33857.jpg,28,21,4,6,0,0,0,0,1,0.1176470592617988,test,0.446135938167572,13,2
abstract_319598.jpg,26,23,4,5,0,0,0,0,0,0.2205882370471954,test,0.3557703197002411,22,5
abstract_49950.jpg,38,27,5,10,2,0,0,0,2,0.3676470518112182,test,0.2750273942947387,23,0
abstract_400096.jpg,35,21,7,12,1,0,0,0,1,0.4264705777168274,test,0.404170960187912,131,1
abstract_295161.jpg,39,25,7,12,0,0,0,0,1,0.3088235259056091,test,0.3728937208652496,21,1
abstract_905074.jpg,31,22,8,10,2,0,0,0,1,0.5,test,0.3788317739963531,116,6
abstract_740008.jpg,42,33,8,9,0,0,0,0,1,0.3235294222831726,test,0.3308808505535126,39,0
abstract_256686.jpg,26,17,7,9,1,0,0,0,0,0.5441176295280457,test,0.5911766886711121,229,1
abstract_141631.jpg,21,16,0,8,0,0,0,0,1,0.294117659330368,test,0.3964475989341736,68,2
abstract_640068.jpg,43,32,9,9,0,0,0,0,0,0.5882353186607361,test,0.3843843340873718,341,1
abstract_213577.jpg,24,15,3,11,0,0,0,0,3,0.2352941185235977,test,0.4051936864852905,6,2
abstract_60480.jpg,30,20,7,9,0,0,0,0,1,0.4117647111415863,test,0.3417817056179046,519,1
abstract_144286.jpg,42,28,5,11,0,0,0,0,2,0.3235294222831726,test,0.3376773595809936,85,2
abstract_735531.jpg,53,37,6,15,0,0,0,0,2,0.4117647111415863,test,0.2547639310359955,50,3
abstract_653107.jpg,37,31,4,5,0,0,0,0,1,0.3970588147640228,test,0.4492538869380951,70,0
abstract_17861.jpg,28,21,3,10,0,0,0,0,0,0.2647058963775635,test,0.3808856606483459,53,2
abstract_842136.jpg,48,31,4,20,1,0,0,0,0,0.2352941185235977,test,0.280931293964386,18,2
abstract_133122.jpg,32,19,4,14,0,0,0,0,1,0.529411792755127,test,0.3076946139335632,41,2
abstract_653337.jpg,40,28,3,14,0,0,0,0,0,0.5,test,0.3686921000480652,46,3
abstract_400318.jpg,28,21,2,9,1,0,0,0,2,0.4558823406696319,test,0.4109812080860138,108,18
abstract_10604.jpg,47,33,6,17,0,0,0,0,3,0.4117647111415863,test,0.3218949437141418,21,1
abstract_837436.jpg,38,27,6,13,0,0,0,0,1,0.529411792755127,test,0.2822586596012115,75,1
abstract_292611.jpg,41,29,5,11,1,0,0,0,2,0.3823529481887817,test,0.3495373427867889,48,1
abstract_952929.jpg,27,21,5,8,0,0,0,0,1,0.3676470518112182,test,0.4588582813739776,49,3
abstract_767770.jpg,28,20,3,13,2,0,0,0,0,0.4411764740943908,test,0.4728514552116394,77,4
abstract_739633.jpg,32,28,4,6,1,0,0,0,1,0.25,test,0.4083829522132873,49,10
abstract_61095.jpg,39,29,4,9,1,0,0,0,2,0.1764705926179886,test,0.3298643827438354,16,3
abstract_196829.jpg,46,33,5,13,1,0,0,0,2,0.2205882370471954,test,0.3016486167907715,38,1
abstract_313976.jpg,34,23,7,9,0,0,0,0,1,0.073529414832592,test,0.424093633890152,3,0
abstract_70268.jpg,35,22,7,11,0,1,0,0,0,0.2058823555707931,test,0.285175085067749,27,5
abstract_743193.jpg,32,23,2,11,0,0,0,1,0,0.3529411852359772,test,0.4752777218818664,67,1
abstract_367209.jpg,23,18,0,5,1,0,0,0,1,0.3823529481887817,test,0.6449683904647827,130,2
abstract_73624.jpg,40,31,8,8,2,0,0,0,0,0.2352941185235977,test,0.3051140606403351,25,2
abstract_289596.jpg,38,21,8,15,1,0,0,0,2,0.2647058963775635,test,0.3574582040309906,12,2
abstract_106769.jpg,33,25,8,6,1,0,0,0,2,0.1176470592617988,test,0.3527742624282837,18,2
abstract_271812.jpg,32,23,6,10,0,0,0,0,1,0.4558823406696319,test,0.4415349960327148,100,2
abstract_920400.jpg,27,21,2,10,1,0,0,0,1,0.6323529481887817,test,0.387088805437088,115,2
abstract_830128.jpg,35,23,7,12,0,0,0,0,1,0.2205882370471954,test,0.2711702883243561,51,3
abstract_206268.jpg,27,20,4,8,0,0,0,0,2,0.4117647111415863,test,0.3513500094413757,124,1
abstract_55056.jpg,36,26,6,13,3,0,0,0,1,0.4852941036224365,test,0.3885368406772613,86,3
abstract_367630.jpg,18,14,6,6,0,0,0,0,0,0.1911764740943908,test,0.5618256330490112,9,2
abstract_25092.jpg,33,24,3,13,1,0,0,0,2,0.3235294222831726,test,0.3732240498065948,24,1
abstract_110439.jpg,26,14,2,16,0,0,0,0,1,0.3382352888584137,test,0.3693516850471496,83,1
abstract_954998.jpg,25,19,1,5,0,1,0,0,1,0.4117647111415863,test,0.4683054685592651,52,10
abstract_270212.jpg,29,20,7,11,2,0,0,0,1,0.3382352888584137,test,0.4374913275241852,77,8
abstract_904687.jpg,31,23,5,12,0,0,0,0,1,0.3676470518112182,test,0.3751008808612823,54,0
abstract_13672.jpg,30,19,7,11,0,1,0,0,2,0.1617647111415863,test,0.3308735191822052,5,2
abstract_28938.jpg,40,32,4,9,1,0,0,0,1,0.1176470592617988,test,0.2705166935920715,10,1
abstract_860742.jpg,25,18,4,9,1,0,0,0,1,0.4705882370471954,test,0.4997594952583313,122,3
abstract_527160.jpg,44,32,5,10,0,0,0,0,1,0.5441176295280457,test,0.3238457441329956,141,1
abstract_271181.jpg,46,35,1,13,0,0,0,0,0,0.2352941185235977,test,0.3988702297210693,27,2
abstract_742389.jpg,47,35,6,10,1,1,0,0,1,0.5147058963775635,test,0.4225867986679077,149,10
abstract_377717.jpg,34,26,8,9,1,0,0,0,1,0.0147058824077248,test,0.2849770784378052,49,1
abstract_136765.jpg,45,32,9,13,0,0,0,0,1,0.2647058963775635,test,0.3141219913959503,11,0
abstract_696700.jpg,36,25,5,11,0,0,0,0,0,0.1911764740943908,test,0.3745936453342438,14,2
abstract_413275.jpg,39,31,1,10,0,0,0,0,1,0.1176470592617988,test,0.3793248236179352,31,6
abstract_910114.jpg,15,11,5,4,0,0,0,0,2,0.6617646813392639,test,0.5250419974327087,60,0
abstract_372752.jpg,43,31,5,14,1,1,0,0,0,0.1764705926179886,test,0.28377366065979,49,2
abstract_650364.jpg,31,22,5,11,0,0,0,0,0,0.2794117629528045,test,0.4106990396976471,46,3
abstract_921956.jpg,24,15,6,10,1,0,0,0,1,0.3823529481887817,test,0.4381798207759857,115,1
abstract_20691.jpg,39,26,3,12,3,1,0,0,1,0.2205882370471954,test,0.2487515211105346,8,2
abstract_77322.jpg,33,25,2,9,0,0,0,0,1,0.3823529481887817,test,0.4217607080936432,93,19
abstract_315404.jpg,37,27,3,10,0,0,0,0,0,0.3382352888584137,test,0.3661499917507171,42,1
abstract_126231.jpg,26,18,5,9,1,0,0,0,0,0.0441176481544971,test,0.4269803166389465,10,1
abstract_395078.jpg,47,37,7,7,1,0,0,0,0,0.4411764740943908,test,0.3334277272224426,75,3
abstract_250434.jpg,25,15,3,8,0,0,0,0,0,0.2794117629528045,test,0.5485520362854004,60,4
abstract_16754.jpg,45,29,9,12,0,1,0,0,1,0.3088235259056091,test,0.3098715245723724,40,1
abstract_45608.jpg,28,18,3,10,0,0,0,0,0,0.1617647111415863,test,0.3490627706050873,7,2
abstract_137477.jpg,26,17,3,12,0,0,0,0,2,0.3235294222831726,test,0.3864250779151916,31,0
abstract_210448.jpg,42,27,9,7,1,1,0,0,2,0.4852941036224365,test,0.2641748487949371,70,4
abstract_931224.jpg,38,24,4,16,0,0,0,0,1,0.3970588147640228,test,0.2777551114559173,36,1
abstract_72720.jpg,14,9,5,7,0,0,0,0,0,0.5588235259056091,test,0.5300553441047668,67,2
abstract_63215.jpg,26,18,4,8,1,0,0,0,2,0.0882352963089943,test,0.3924475908279419,23,2
abstract_67378.jpg,47,33,6,18,1,0,0,1,0,0.5,test,0.3641569316387176,125,5
abstract_93206.jpg,37,20,6,11,2,0,1,0,2,0.294117659330368,test,0.2787882089614868,6,2
abstract_310383.jpg,37,24,6,12,1,0,0,0,1,0.5,test,0.3210523426532745,85,1
abstract_164622.jpg,42,29,3,14,1,1,0,0,0,0.3088235259056091,test,0.3426219522953033,38,2
abstract_739718.jpg,31,25,2,8,0,0,0,0,0,0.5,test,0.4294542670249939,91,3
abstract_270497.jpg,49,37,7,12,1,0,0,0,0,0.6029411554336548,test,0.2836956679821014,106,1
abstract_291491.jpg,43,30,3,11,2,0,0,0,2,0.073529414832592,test,0.2917846143245697,8,1
abstract_2164.jpg,47,26,7,14,1,1,0,0,1,0.6764705777168274,test,0.2602100074291229,148,15
abstract_363180.jpg,27,15,7,14,0,0,0,0,0,0.529411792755127,test,0.3525906801223755,6,1
abstract_5479.jpg,24,16,6,9,2,0,0,0,0,0.3529411852359772,test,0.5775251388549805,92,9
abstract_455363.jpg,28,19,4,9,0,0,0,0,0,0.294117659330368,test,0.4284028708934784,67,2
abstract_310499.jpg,29,16,4,13,0,0,0,0,2,0.5882353186607361,test,0.3900614976882934,44,1
abstract_365220.jpg,43,33,5,12,0,0,0,0,0,0.529411792755127,test,0.3248834908008575,121,2
abstract_353286.jpg,52,35,7,15,2,0,0,0,0,0.4411764740943908,test,0.2853748202323913,50,9
abstract_27010.jpg,39,22,11,15,0,0,0,0,1,0.5147058963775635,test,0.2635624706745147,54,1
abstract_243784.jpg,52,38,5,15,1,0,0,0,0,0.4558823406696319,test,0.2806600332260132,68,3
abstract_343031.jpg,31,20,6,8,1,0,0,0,3,0.25,test,0.4405861794948578,9,2
abstract_110349.jpg,47,34,5,10,0,0,0,0,2,0.3823529481887817,test,0.2465508729219436,74,4
abstract_68008.jpg,30,19,4,13,1,0,0,0,0,0.3970588147640228,test,0.4742211997509002,36,3
abstract_291700.jpg,40,26,4,14,0,0,0,0,2,0.2794117629528045,test,0.2994335293769836,36,1
abstract_807154.jpg,30,19,5,7,1,0,0,0,2,0.3970588147640228,test,0.4389638602733612,95,2
abstract_522597.jpg,45,36,4,8,0,0,0,0,0,0.2058823555707931,test,0.3558158576488495,65,1
abstract_119852.jpg,37,29,6,6,1,0,1,0,0,0.1911764740943908,test,0.3249649107456207,11,2
abstract_299029.jpg,43,30,5,13,0,0,0,0,2,0.3529411852359772,test,0.437576025724411,51,5
abstract_785709.jpg,41,24,12,19,0,0,0,0,3,0.6617646813392639,test,0.3496902287006378,61,1
abstract_954066.jpg,44,29,5,18,0,0,0,0,3,0.1911764740943908,test,0.2489147186279297,14,0
abstract_626626.jpg,49,28,9,18,0,0,0,0,1,0.1764705926179886,test,0.2989997565746307,6,1
abstract_60700.jpg,33,19,8,11,1,0,0,0,1,0.4852941036224365,test,0.393962413072586,19,0
abstract_840923.jpg,21,12,4,9,0,0,0,0,0,0.2794117629528045,test,0.3787473738193512,6,0
abstract_126696.jpg,34,21,7,11,0,0,1,0,1,0.147058829665184,test,0.2872429192066192,16,1
abstract_197602.jpg,43,24,9,14,2,0,0,0,2,0.2352941185235977,test,0.29523366689682,24,2
abstract_400265.jpg,42,29,4,13,0,0,0,0,3,0.2205882370471954,test,0.2880388796329498,19,1
abstract_358703.jpg,38,23,5,15,1,0,0,0,0,0.1911764740943908,test,0.2827968895435333,21,2
abstract_559279.jpg,27,19,4,12,0,0,0,0,0,0.3823529481887817,test,0.4908866286277771,80,1
abstract_302283.jpg,6,5,1,1,0,0,0,0,0,0.2058823555707931,test,0.8275450468063354,19,1
abstract_472533.jpg,43,27,5,15,0,1,0,0,1,0.2352941185235977,test,0.3063713312149048,15,2
abstract_97167.jpg,45,30,7,12,2,0,0,0,2,0.3382352888584137,test,0.2894980609416961,37,3
abstract_538482.jpg,41,28,7,14,4,0,0,0,2,0.4117647111415863,test,0.3893093764781952,41,1
abstract_714469.jpg,18,14,1,7,0,0,0,0,1,0.0,test,0.3265296816825866,3,0
abstract_10027.jpg,37,30,2,11,1,0,0,0,0,0.3088235259056091,test,0.3659905195236206,105,1
abstract_73383.jpg,46,34,2,14,0,0,0,0,2,0.3823529481887817,test,0.3504886627197265,41,2
abstract_65633.jpg,28,20,1,8,2,0,0,0,0,0.1323529481887817,test,0.4187080562114715,5,2
abstract_352772.jpg,45,37,4,8,1,1,0,0,1,0.5147058963775635,test,0.3797462284564972,86,2
abstract_324983.jpg,40,32,4,11,0,0,0,0,1,0.3382352888584137,test,0.3462830185890198,25,1
abstract_821094.jpg,52,38,6,11,0,0,0,1,2,0.5588235259056091,test,0.3361299633979797,93,4
abstract_758288.jpg,52,34,10,12,1,1,0,0,2,0.3088235259056091,test,0.2595530450344085,49,4
abstract_540137.jpg,22,15,2,10,0,0,0,0,0,0.2058823555707931,test,0.4294207394123077,11,2
abstract_107962.jpg,26,20,2,10,0,0,0,0,0,0.147058829665184,test,0.4566289782524109,31,4
abstract_388162.jpg,29,19,7,12,1,0,0,0,0,0.0441176481544971,test,0.3714219927787781,27,0
abstract_651128.jpg,31,20,5,11,0,0,0,0,1,0.0882352963089943,test,0.3637705147266388,37,2
abstract_12439.jpg,43,31,9,10,1,0,0,0,0,0.2205882370471954,test,0.2872182130813598,25,0
abstract_726988.jpg,56,39,8,11,2,0,0,0,0,0.6029411554336548,test,0.2972342669963836,164,1
abstract_72844.jpg,47,34,7,11,1,0,0,0,0,0.25,test,0.3786125481128692,29,1
abstract_173028.jpg,35,23,7,10,1,1,0,0,1,0.3676470518112182,test,0.3489156365394592,46,1
abstract_74204.jpg,44,30,8,15,0,0,0,0,2,0.4411764740943908,test,0.3252013623714447,86,1
abstract_55958.jpg,42,27,5,15,0,0,0,0,1,0.294117659330368,test,0.352054238319397,31,2
abstract_127564.jpg,49,34,6,15,1,0,0,0,1,0.2352941185235977,test,0.3074522912502289,26,3
abstract_424359.jpg,44,32,6,11,2,0,0,0,1,0.2058823555707931,test,0.2824911773204803,9,0
abstract_123656.jpg,37,24,1,15,0,0,0,0,0,0.2794117629528045,test,0.3897446393966675,32,4
abstract_117916.jpg,26,17,9,11,1,0,0,0,0,0.5441176295280457,test,0.4592801332473755,45,1
abstract_69951.jpg,40,31,3,10,1,0,0,1,0,0.4558823406696319,test,0.3594333827495575,68,1
abstract_167195.jpg,35,26,8,11,1,0,0,0,0,0.2352941185235977,test,0.4030505418777466,15,2
abstract_32943.jpg,23,15,6,10,0,0,0,0,1,0.294117659330368,test,0.4633747339248657,29,1
abstract_23497.jpg,12,6,1,7,0,0,0,0,0,0.0147058824077248,test,0.6221848130226135,2,2
abstract_581514.jpg,37,27,1,11,0,0,0,0,0,0.2352941185235977,test,0.3840367794036865,14,2
abstract_815622.jpg,52,39,5,12,1,0,0,0,1,0.3529411852359772,test,0.28638556599617,21,1
abstract_587746.jpg,42,30,3,10,1,0,0,0,2,0.4411764740943908,test,0.2985210120677948,31,2
abstract_453761.jpg,48,37,6,8,0,0,0,0,3,0.4117647111415863,test,0.3466997742652893,63,2
abstract_639914.jpg,27,20,3,14,0,1,0,0,0,0.2647058963775635,test,0.3879399597644806,37,2
abstract_887962.jpg,36,26,6,11,1,0,0,0,0,0.3529411852359772,test,0.3652544915676117,63,4
abstract_778395.jpg,16,11,4,7,0,0,0,1,0,0.6029411554336548,test,0.556501030921936,74,1
abstract_290187.jpg,31,25,5,7,0,0,0,0,2,0.0147058824077248,test,0.3104394078254699,5,1
abstract_317615.jpg,31,22,7,12,2,0,0,0,1,0.4558823406696319,test,0.3707693815231323,87,7
abstract_79888.jpg,37,24,3,11,0,0,0,0,1,0.4264705777168274,test,0.4084267914295196,66,1
abstract_660878.jpg,28,18,6,9,0,0,0,0,1,0.147058829665184,test,0.3410583734512329,21,1
abstract_30556.jpg,49,32,6,17,0,0,0,0,1,0.3676470518112182,test,0.2736289501190185,41,1
abstract_232645.jpg,43,34,3,8,0,0,0,0,1,0.3088235259056091,test,0.3601151406764984,26,3
abstract_522602.jpg,45,31,8,14,0,0,0,0,1,0.5,test,0.3202101588249206,180,6
abstract_682840.jpg,37,27,7,11,0,1,0,0,2,0.4117647111415863,test,0.298772782087326,36,3
abstract_916882.jpg,44,26,8,18,1,0,0,0,2,0.3235294222831726,test,0.3043188452720642,45,4
abstract_206084.jpg,28,19,5,11,0,0,0,0,2,0.5147058963775635,test,0.3682962357997894,763,3
abstract_725988.jpg,33,23,6,9,1,0,0,0,1,0.3823529481887817,test,0.3640617132186889,224,2
abstract_742667.jpg,41,26,7,16,0,0,0,0,1,0.4264705777168274,test,0.3514892160892486,47,2
abstract_209838.jpg,45,37,2,9,1,0,0,0,0,0.2794117629528045,test,0.3494976162910461,14,2
abstract_921875.jpg,35,25,10,13,0,0,0,0,1,0.5147058963775635,test,0.266100138425827,116,11
abstract_61020.jpg,42,28,4,15,1,0,0,0,1,0.4117647111415863,test,0.2996929883956909,66,2
abstract_479297.jpg,35,16,8,14,1,0,0,0,0,0.2794117629528045,test,0.4247463941574096,42,2
abstract_375726.jpg,37,25,4,13,0,0,0,0,1,0.1323529481887817,test,0.3879053890705108,31,2
abstract_108872.jpg,36,26,4,12,0,0,0,0,1,0.147058829665184,test,0.3179107904434204,25,2
abstract_406052.jpg,37,25,8,10,0,0,0,0,1,0.1176470592617988,test,0.3466596603393554,345,1
abstract_500041.jpg,44,30,9,11,2,1,0,0,1,0.4705882370471954,test,0.2544251382350921,31,4
abstract_178382.jpg,38,27,7,7,0,0,0,0,0,0.2058823555707931,test,0.3004907369613647,21,0
abstract_582313.jpg,42,33,6,7,0,0,0,0,0,0.073529414832592,test,0.3113051950931549,12,0
abstract_97238.jpg,18,14,1,5,0,0,0,0,0,0.1617647111415863,test,0.526394784450531,5,1
abstract_289313.jpg,39,29,7,14,1,0,0,0,0,0.147058829665184,test,0.3606806397438049,15,1
abstract_487383.jpg,32,21,5,9,0,1,0,0,0,0.2794117629528045,test,0.2891507744789123,26,1
abstract_946561.jpg,38,27,5,9,1,0,0,0,0,0.147058829665184,test,0.3300426602363586,14,3
abstract_581849.jpg,44,34,4,11,0,0,0,0,1,0.3823529481887817,test,0.3040264844894409,142,2
abstract_719146.jpg,36,29,5,9,0,1,0,0,1,0.294117659330368,test,0.3255736231803894,67,1
abstract_122816.jpg,36,25,6,9,0,0,0,0,0,0.4264705777168274,test,0.2991792857646942,133,2
abstract_63644.jpg,54,40,6,13,0,0,0,0,2,0.529411792755127,test,0.3333974480628967,142,1
abstract_364895.jpg,21,8,5,11,0,0,0,0,1,0.7941176295280457,test,0.4681703448295593,2225,1
abstract_22657.jpg,27,18,4,8,0,0,0,0,1,0.5588235259056091,test,0.4320507347583771,68,1
abstract_7549.jpg,32,23,6,7,1,0,0,0,2,0.2352941185235977,test,0.2551594972610473,73,1
abstract_58361.jpg,37,26,7,14,0,0,0,0,1,0.3823529481887817,test,0.3192448914051056,70,2
abstract_114021.jpg,34,25,3,10,0,0,0,0,1,0.3823529481887817,test,0.4082629680633545,126,0
abstract_49609.jpg,36,25,2,10,1,0,0,0,0,0.147058829665184,test,0.2738887071609497,88,2
abstract_432442.jpg,16,13,3,4,1,0,0,0,0,0.0441176481544971,test,0.5880444049835205,7,1
abstract_152122.jpg,45,29,6,14,0,0,0,0,1,0.4705882370471954,test,0.3237716853618622,76,4
abstract_246374.jpg,31,23,4,7,0,0,0,0,1,0.3970588147640228,test,0.378802478313446,81,2
abstract_408867.jpg,48,35,7,12,2,0,0,0,1,0.2647058963775635,test,0.3071261644363403,18,3
abstract_352759.jpg,30,20,6,11,0,0,0,0,0,0.3529411852359772,test,0.3755570948123932,57,2
abstract_713960.jpg,53,38,5,17,0,0,0,0,0,0.2647058963775635,test,0.2477311640977859,76,2
abstract_444070.jpg,45,33,7,11,0,0,0,0,1,0.529411792755127,test,0.303404688835144,167,1
abstract_518754.jpg,48,37,4,12,1,0,0,0,0,0.3970588147640228,test,0.3565517663955688,108,8
abstract_21927.jpg,56,37,7,16,0,0,0,0,4,0.4117647111415863,test,0.2885563671588897,44,0
abstract_354970.jpg,30,21,2,9,0,0,0,0,1,0.2647058963775635,test,0.3744422495365143,71,0
abstract_776391.jpg,26,16,3,11,1,0,0,0,1,0.25,test,0.3372166752815246,13,1
abstract_714675.jpg,22,14,2,9,2,0,0,0,0,0.2205882370471954,test,0.4296519160270691,8,1
abstract_353325.jpg,38,23,5,20,1,0,0,0,1,0.25,test,0.3682266473770141,27,6
abstract_52382.jpg,46,33,9,13,0,0,0,0,1,0.5441176295280457,test,0.3693031072616577,168,11
abstract_252460.jpg,34,27,3,7,1,0,0,0,0,0.0882352963089943,test,0.3485354483127594,2,0
abstract_899262.jpg,42,32,6,10,0,0,0,0,0,0.2794117629528045,test,0.3730462789535522,54,1
abstract_73307.jpg,26,16,8,7,0,0,0,0,0,0.5882353186607361,test,0.384473592042923,113,1
abstract_261981.jpg,35,24,7,13,0,0,0,0,2,0.2352941185235977,test,0.3332604467868805,22,2
abstract_297607.jpg,29,20,3,8,0,0,0,0,0,0.1764705926179886,test,0.4653896391391754,62,1
abstract_528875.jpg,39,30,4,12,0,0,0,0,1,0.3382352888584137,test,0.3518821895122528,27,3
abstract_743707.jpg,25,15,5,10,0,0,0,0,0,0.3823529481887817,test,0.4657343029975891,42,1
abstract_601086.jpg,49,34,9,14,2,0,0,0,2,0.3088235259056091,test,0.3115051686763763,39,7
abstract_64801.jpg,40,27,7,14,0,0,0,0,0,0.3676470518112182,test,0.3357560336589813,47,2
abstract_21854.jpg,31,22,6,8,0,0,0,0,0,0.4411764740943908,test,0.413162887096405,59,3
abstract_147277.jpg,54,38,7,15,1,0,0,0,2,0.3676470518112182,test,0.2603617906570434,52,3
abstract_20997.jpg,37,27,8,11,1,0,0,0,0,0.3382352888584137,test,0.3901669383049011,22,1
abstract_103678.jpg,42,24,8,12,1,1,0,0,2,0.2058823555707931,test,0.2691100835800171,37,1
abstract_349979.jpg,36,24,7,13,0,0,0,1,2,0.4411764740943908,test,0.3424250483512878,20,2
abstract_68402.jpg,50,37,4,17,0,0,0,0,0,0.6617646813392639,test,0.3547682464122772,102,1
abstract_481970.jpg,44,29,6,13,0,0,0,0,2,0.25,test,0.3314157128334045,52,3
abstract_653875.jpg,29,17,8,8,0,0,0,0,0,0.147058829665184,test,0.3978725373744964,7,1
abstract_212329.jpg,35,24,3,13,0,0,0,0,1,0.3676470518112182,test,0.3410661518573761,39,3
abstract_34001.jpg,20,13,2,12,1,0,0,0,0,0.294117659330368,test,0.3841230869293213,36,2
abstract_667861.jpg,36,23,7,12,0,0,0,0,1,0.2352941185235977,test,0.3702591955661773,21,3
abstract_199526.jpg,54,34,9,16,1,0,0,0,1,0.4705882370471954,test,0.3297695517539978,57,7
abstract_582041.jpg,45,32,4,14,0,0,0,0,1,0.1323529481887817,test,0.3001417815685272,6,1
abstract_9972.jpg,54,42,5,13,1,0,0,0,2,0.5147058963775635,test,0.2812933325767517,76,11
abstract_697940.jpg,41,29,2,14,0,0,0,0,2,0.5147058963775635,test,0.348302960395813,278,2
abstract_315784.jpg,29,18,4,9,1,0,0,0,4,0.1764705926179886,test,0.3681905567646026,48,4
abstract_49850.jpg,30,14,5,16,2,0,0,0,1,0.3235294222831726,test,0.3577148020267486,6,1
abstract_311580.jpg,38,27,6,8,0,0,0,0,2,0.2205882370471954,test,0.3173528015613556,21,3
abstract_840761.jpg,47,31,5,18,1,0,0,0,1,0.5,test,0.2461943179368972,201,2
abstract_88529.jpg,27,17,5,12,1,0,0,0,0,0.3676470518112182,test,0.3619765937328338,12,1
abstract_714481.jpg,39,25,5,14,1,0,0,0,0,0.5588235259056091,test,0.3154813647270202,390,3
abstract_77104.jpg,35,25,5,12,0,0,0,0,1,0.5588235259056091,test,0.4068578481674194,183,2
abstract_28282.jpg,54,32,6,16,1,0,0,0,1,0.3823529481887817,test,0.2486251443624496,49,3
abstract_17562.jpg,58,41,6,19,0,1,0,0,2,0.4411764740943908,test,0.2818627655506134,72,1
abstract_173499.jpg,25,17,4,12,0,0,0,0,0,0.4411764740943908,test,0.4725447297096252,60,3
abstract_18031.jpg,36,28,7,9,2,0,0,0,2,0.6617646813392639,test,0.4221682548522949,318,8
abstract_62651.jpg,23,15,6,8,0,0,0,0,0,0.2352941185235977,test,0.3762909471988678,8,3
abstract_17990.jpg,18,13,3,9,0,0,0,0,0,0.1029411777853965,test,0.43213951587677,5,1
abstract_714407.jpg,46,34,6,10,0,0,0,0,2,0.2794117629528045,test,0.3250201940536499,40,3
abstract_539487.jpg,19,17,2,3,0,0,0,0,0,0.3970588147640228,test,0.5879172086715698,275,2
abstract_14888.jpg,41,27,3,14,0,0,0,0,1,0.2205882370471954,test,0.405841052532196,16,4
abstract_299961.jpg,21,13,4,9,0,0,0,0,0,0.3970588147640228,test,0.4304705560207367,30,1
abstract_21317.jpg,27,18,8,8,1,0,0,0,1,0.2794117629528045,test,0.4727869033813476,25,3
