image_id,number_of_unique_words,number_of_unique_nouns,number_of_unique_verbs,number_of_unique_adjectives,number_of_unique_adverbs,number_of_unique_pronouns,number_of_unique_determiners,number_of_unique_conjunctions,number_of_unique_prepositions,complexity,category,avg_region_similarity,# of SAM segmentations,# of FC-CLIP classes
scenes_beer_hall_00001012.jpg,41,26,5,10,0,0,0,0,0,0.5735294222831726,test,0.2694763541221618,103,24
scenes_stage-indoor_00002505.jpg,36,22,6,12,1,1,0,0,3,0.4264705777168274,test,0.2427054792642593,56,23
scenes_boat_deck_00001337.jpg,30,21,3,10,1,0,0,0,2,0.3382352888584137,test,0.3691075444221496,47,2
scenes_shower_00003567.jpg,37,27,5,10,0,0,0,0,1,0.4558823406696319,test,0.4624322354793548,69,18
scenes_chalet_00002924.jpg,46,32,6,11,0,1,0,0,0,0.5147058963775635,test,0.2230813056230545,179,6
scenes_amphitheater_00000731.jpg,34,21,5,11,1,1,0,0,1,0.5882353186607361,test,0.228226438164711,72,18
scenes_fire_escape_00002532.jpg,6,5,1,1,0,0,0,0,0,0.4705882370471954,test,0.854705810546875,99,1
scenes_soccer_field_00003220.jpg,39,25,7,11,1,0,0,0,1,0.4117647111415863,test,0.2318833768367767,115,14
scenes_amusement_arcade_00001494.jpg,47,35,8,9,1,0,0,0,0,0.6176470518112183,test,0.3251535594463348,120,9
scenes_dam_00002904.jpg,34,25,6,12,0,0,0,0,1,0.5441176295280457,test,0.4031066596508026,87,4
scenes_movie_theater-indoor_00002547.jpg,38,26,5,10,0,1,0,0,0,0.5441176295280457,test,0.2711899578571319,92,20
scenes_gymnasium-indoor_00004461.jpg,39,24,7,12,0,0,0,0,0,0.5735294222831726,test,0.2601103484630584,151,22
scenes_pasture_00003506.jpg,40,26,8,12,0,0,0,0,2,0.5,test,0.3282294869422912,80,8
scenes_sauna_00002582.jpg,30,22,8,7,1,1,0,0,2,0.294117659330368,test,0.3331289887428283,15,2
scenes_phone_booth_00000109.jpg,28,19,4,8,0,0,0,0,1,0.4411764740943908,test,0.5361096858978271,76,7
scenes_subway_station-platform_00000095.jpg,39,27,12,9,1,0,0,0,0,0.5147058963775635,test,0.3280377686023712,105,8
scenes_waiting_room_00001869.jpg,43,32,4,12,0,1,0,0,0,0.4558823406696319,test,0.3868147134780884,60,9
scenes_restaurant_kitchen_00004961.jpg,51,31,6,13,0,1,0,0,3,0.6323529481887817,test,0.2454345971345901,187,18
scenes_cockpit_00003804.jpg,48,33,7,13,0,0,0,0,0,0.6029411554336548,test,0.3354116976261139,171,7
scenes_field_road_00000084.jpg,44,29,9,10,0,0,0,0,3,0.3970588147640228,test,0.2798395752906799,65,6
scenes_hotel_room_00001576.jpg,34,25,3,12,1,0,0,0,0,0.4264705777168274,test,0.4297217726707458,63,10
scenes_storage_room_00000906.jpg,43,32,8,10,0,2,0,0,1,0.6323529481887817,test,0.3729234635829925,143,23
scenes_pond_00002917.jpg,30,20,5,13,0,0,0,0,1,0.5147058963775635,test,0.3301721811294555,94,4
scenes_harbor_00002664.jpg,27,20,6,8,0,0,0,0,1,0.5441176295280457,test,0.3882615268230438,88,9
scenes_ice_shelf_00000749.jpg,19,13,4,7,1,0,0,0,1,0.1323529481887817,test,0.5310438275337219,16,3
scenes_candy_store_00004893.jpg,44,30,11,11,0,1,0,0,0,0.5882353186607361,test,0.3208050727844238,167,8
scenes_discotheque_00004509.jpg,43,30,10,9,0,0,0,0,1,0.4852941036224365,test,0.2761997282505035,94,15
scenes_engine_room_00000936.jpg,45,29,5,17,0,0,0,0,1,0.4558823406696319,test,0.3652574717998504,107,1
scenes_bus_station-indoor_00002038.jpg,40,27,8,13,2,0,0,0,2,0.5,test,0.3511545360088348,122,10
scenes_basketball_court-indoor_00000793.jpg,48,33,5,8,1,0,0,0,0,0.6029411554336548,test,0.227774828672409,146,17
scenes_subway_station-platform_00002084.jpg,29,22,9,5,0,0,0,0,1,0.529411792755127,test,0.3981485962867737,64,3
scenes_vegetable_garden_00002012.jpg,55,38,9,15,1,0,0,0,2,0.3970588147640228,test,0.3392533659934997,130,3
scenes_supermarket_00004294.jpg,52,41,6,12,0,0,0,0,1,0.6323529481887817,test,0.3187396228313446,153,16
scenes_field-cultivated_00002511.jpg,28,21,8,9,0,0,0,0,2,0.4411764740943908,test,0.4292868971824646,79,3
scenes_corn_field_00001919.jpg,8,8,2,1,0,0,0,0,0,0.5,test,0.7360022664070129,97,1
scenes_raft_00001783.jpg,35,24,5,9,0,0,0,0,1,0.5441176295280457,test,0.2626447677612304,132,22
scenes_basement_00004744.jpg,40,30,5,9,0,1,0,0,2,0.4264705777168274,test,0.2755492627620697,39,8
scenes_greenhouse-indoor_00004821.jpg,39,28,4,10,1,0,0,0,1,0.6029411554336548,test,0.4065016806125641,85,5
scenes_doorway-outdoor_00003009.jpg,37,26,6,11,0,0,0,0,1,0.4411764740943908,test,0.3518145978450775,62,1
scenes_office_building_00004873.jpg,28,22,4,7,0,0,0,0,2,0.4705882370471954,test,0.478942334651947,152,4
scenes_raft_00001883.jpg,35,23,4,10,2,1,0,0,1,0.529411792755127,test,0.2820580303668976,89,8
scenes_art_gallery_00000944.jpg,42,29,5,10,1,1,1,0,1,0.5735294222831726,test,0.2824451029300689,112,17
scenes_supermarket_00002575.jpg,31,21,7,7,0,1,0,0,1,0.7941176295280457,test,0.4832648634910583,289,13
scenes_windmill_00001743.jpg,32,19,8,14,1,0,0,0,0,0.3676470518112182,test,0.3638122677803039,8,2
scenes_topiary_garden_00003613.jpg,49,34,10,14,1,0,0,0,2,0.4411764740943908,test,0.3049029111862182,108,3
scenes_lawn_00001717.jpg,27,20,3,8,0,0,0,0,1,0.3088235259056091,test,0.4378401637077331,20,4
scenes_barn_00003067.jpg,33,25,5,11,0,0,0,0,2,0.4705882370471954,test,0.3817253410816192,74,3
scenes_dining_room_00000889.jpg,42,33,1,13,0,0,0,0,0,0.5735294222831726,test,0.4082587361335754,81,24
scenes_gazebo-exterior_00001211.jpg,40,31,4,12,0,0,0,0,1,0.4852941036224365,test,0.3495718240737915,82,4
scenes_excavation_00001239.jpg,43,31,5,12,0,1,0,0,1,0.5441176295280457,test,0.3338008821010589,106,7
scenes_campsite_00001218.jpg,40,27,7,12,1,0,0,0,2,0.5882353186607361,test,0.325152724981308,92,7
scenes_mosque-outdoor_00003475.jpg,45,28,8,17,0,0,0,0,2,0.5441176295280457,test,0.3107387125492096,117,6
scenes_airplane_cabin_00004853.jpg,40,27,6,8,0,1,0,0,2,0.529411792755127,test,0.3070405721664428,81,10
scenes_airport_terminal_00000869.jpg,36,21,11,8,0,2,0,0,0,0.6764705777168274,test,0.2080254703760147,199,36
scenes_restaurant_00000171.jpg,42,30,5,11,0,0,0,0,1,0.6323529481887817,test,0.2957120239734649,129,16
scenes_bazaar-outdoor_00001936.jpg,31,21,4,11,0,0,0,0,1,0.8235294222831726,test,0.2563900947570801,221,34
scenes_army_base_00004915.jpg,31,20,4,8,0,1,0,0,1,0.5147058963775635,test,0.3335950076580047,65,12
scenes_campus_00000642.jpg,32,20,10,9,0,0,0,0,3,0.4411764740943908,test,0.3953402042388916,73,7
scenes_street_00001279.jpg,44,30,8,11,1,0,0,0,2,0.4852941036224365,test,0.3524843156337738,57,5
scenes_chemistry_lab_00001291.jpg,45,30,8,16,0,1,0,1,0,0.4852941036224365,test,0.3316218256950378,99,14
scenes_dorm_room_00004507.jpg,52,35,4,13,1,3,0,0,1,0.5,test,0.3608255386352539,87,13
scenes_hotel-outdoor_00002798.jpg,23,13,4,8,0,0,0,0,0,0.4705882370471954,test,0.6308609247207642,89,4
scenes_tundra_00000234.jpg,30,18,4,12,0,0,0,0,1,0.3970588147640228,test,0.3240088522434234,21,5
scenes_arena-hockey_00000180.jpg,46,26,8,12,1,1,0,0,2,0.5588235259056091,test,0.2542620897293091,135,25
scenes_yard_00002978.jpg,41,24,8,13,0,1,0,0,2,0.6617646813392639,test,0.2494206577539444,184,20
scenes_roof_garden_00004114.jpg,49,37,7,10,0,1,0,0,1,0.6911764740943909,test,0.2714707255363464,205,25
scenes_railroad_track_00002320.jpg,29,23,4,10,0,0,0,0,1,0.4264705777168274,test,0.3746193945407867,47,7
scenes_driveway_00003600.jpg,43,31,7,11,0,0,0,0,2,0.5,test,0.326272577047348,79,9
scenes_desert-vegetation_00000049.jpg,36,22,6,13,0,0,0,0,1,0.4705882370471954,test,0.4210216999053955,50,3
scenes_lawn_00002502.jpg,25,17,8,7,1,0,0,0,1,0.4264705777168274,test,0.3971122503280639,60,3
scenes_shower_00004922.jpg,33,23,4,11,0,0,0,0,0,0.2794117629528045,test,0.3528807461261749,59,3
scenes_iceberg_00003854.jpg,17,11,8,8,2,0,0,0,1,0.2352941185235977,test,0.4619871079921722,30,3
scenes_gas_station_00000052.jpg,51,30,10,15,0,1,0,0,2,0.5441176295280457,test,0.2443858385086059,124,11
scenes_ski_resort_00004609.jpg,41,27,7,11,0,2,0,0,1,0.5,test,0.2727755606174469,84,13
scenes_fire_station_00002582.jpg,42,29,5,11,0,0,0,0,1,0.4558823406696319,test,0.3862267434597015,90,6
scenes_operating_room_00003227.jpg,44,36,3,10,0,0,0,0,0,0.5,test,0.3748857378959656,68,8
scenes_loading_dock_00001200.jpg,38,28,5,11,1,0,0,0,1,0.4558823406696319,test,0.3883297741413116,48,5
scenes_living_room_00004557.jpg,41,28,6,10,0,2,0,0,0,0.529411792755127,test,0.4050630927085876,74,18
scenes_martial_arts_gym_00004682.jpg,39,25,7,9,0,0,0,0,0,0.6176470518112183,test,0.2612071633338928,137,16
scenes_lighthouse_00004221.jpg,43,29,6,14,0,0,0,0,1,0.3823529481887817,test,0.336488664150238,55,7
scenes_desert-vegetation_00003261.jpg,27,19,5,9,0,0,0,0,2,0.4558823406696319,test,0.3803476393222809,83,3
scenes_pier_00000901.jpg,35,25,4,11,2,0,0,0,1,0.4117647111415863,test,0.3664938807487488,65,3
scenes_movie_theater-indoor_00002211.jpg,34,24,6,11,0,1,0,0,0,0.4558823406696319,test,0.4197218716144562,33,12
scenes_mountain_path_00003569.jpg,35,22,5,15,0,0,0,0,3,0.3970588147640228,test,0.385663628578186,145,5
scenes_picnic_area_00003750.jpg,31,20,6,8,0,0,0,0,1,0.5441176295280457,test,0.3546248078346252,59,15
scenes_tree_farm_00002530.jpg,39,26,5,17,0,0,0,0,1,0.5882353186607361,test,0.3790942430496216,77,12
scenes_conference_center_00002617.jpg,31,16,4,11,0,0,0,0,4,0.4558823406696319,test,0.3160157799720764,53,7
scenes_art_gallery_00003033.jpg,41,29,7,9,1,0,0,0,0,0.4852941036224365,test,0.3110726475715637,69,5
scenes_diner-outdoor_00004578.jpg,36,23,6,14,0,0,0,0,2,0.5,test,0.3861674964427948,79,8
scenes_church-outdoor_00000129.jpg,43,29,7,18,1,0,0,0,2,0.4705882370471954,test,0.3892170190811157,86,4
scenes_swamp_00000822.jpg,38,28,8,12,0,0,0,0,1,0.4411764740943908,test,0.3459896743297577,35,5
scenes_elevator_shaft_00003360.jpg,41,29,7,11,0,0,0,0,0,0.3235294222831726,test,0.3516892492771148,40,2
scenes_pavilion_00004592.jpg,47,31,4,15,0,0,0,0,2,0.529411792755127,test,0.2457107752561569,120,10
scenes_swimming_pool-indoor_00004473.jpg,40,29,5,12,0,0,0,0,3,0.4117647111415863,test,0.3054532408714294,60,4
scenes_assembly_line_00003046.jpg,40,31,8,9,0,0,0,0,2,0.7352941036224365,test,0.3813068866729736,239,32
scenes_repair_shop_00002220.jpg,49,31,6,15,2,0,0,0,0,0.4705882370471954,test,0.3626319468021393,92,6
scenes_ice_skating_rink-outdoor_00004903.jpg,24,19,7,8,0,0,0,0,1,0.4411764740943908,test,0.3788051605224609,69,4
scenes_hospital_room_00004385.jpg,36,24,5,13,0,0,0,0,0,0.5,test,0.2883040606975555,72,10
scenes_florist_shop-indoor_00000912.jpg,30,26,5,6,0,0,0,0,0,0.4558823406696319,test,0.4338929355144501,44,4
scenes_trench_00002765.jpg,52,36,7,14,0,0,0,0,2,0.4558823406696319,test,0.2536676526069641,97,6
scenes_catacomb_00000322.jpg,39,26,8,12,3,0,0,0,4,0.5147058963775635,test,0.2930293381214142,234,2
scenes_pizzeria_00003748.jpg,18,14,3,10,0,0,0,0,2,0.5,test,0.4256467223167419,39,3
scenes_roof_garden_00000859.jpg,43,34,8,12,0,0,0,0,1,0.6176470518112183,test,0.3560504913330078,77,5
scenes_airfield_00004129.jpg,30,16,6,9,2,0,0,0,2,0.4705882370471954,test,0.3815120160579681,68,5
scenes_kitchen_00002458.jpg,39,32,6,11,0,0,0,0,1,0.5147058963775635,test,0.4177399575710296,108,12
scenes_landfill_00004257.jpg,40,27,7,12,0,0,0,0,1,0.5882353186607361,test,0.3226735293865204,144,5
scenes_cemetery_00001535.jpg,41,32,7,10,0,0,0,0,1,0.3088235259056091,test,0.3241656720638275,71,2
scenes_water_tower_00004418.jpg,36,25,5,12,0,0,0,0,3,0.4117647111415863,test,0.3658444285392761,46,4
scenes_bathroom_00003733.jpg,39,30,6,10,0,0,0,0,0,0.4705882370471954,test,0.4383018910884857,62,11
scenes_tree_farm_00002230.jpg,25,14,6,10,1,0,0,0,1,0.5,test,0.4482284486293793,44,4
scenes_storage_room_00004068.jpg,35,28,6,9,0,0,0,0,1,0.5882353186607361,test,0.3683541119098663,113,8
scenes_kennel-outdoor_00000456.jpg,37,25,3,10,0,0,0,0,2,0.3970588147640228,test,0.3428553640842438,56,4
scenes_junkyard_00000936.jpg,42,30,5,15,0,0,0,0,0,0.5,test,0.311865746974945,102,8
scenes_orchestra_pit_00000863.jpg,49,32,7,13,0,1,0,0,1,0.5,test,0.2208240032196045,89,5
scenes_music_studio_00002094.jpg,37,26,5,12,0,0,0,0,0,0.2647058963775635,test,0.280157595872879,27,2
scenes_japanese_garden_00001690.jpg,47,31,12,11,2,0,0,0,1,0.6470588445663452,test,0.2893750965595245,120,20
scenes_lagoon_00002045.jpg,31,22,6,10,2,0,0,0,0,0.3823529481887817,test,0.3519302606582641,45,5
scenes_general_store-indoor_00002828.jpg,49,37,8,10,1,1,0,0,0,0.6911764740943909,test,0.3087006211280823,197,15
scenes_desert-sand_00002067.jpg,26,13,6,12,0,0,0,0,3,0.1617647111415863,test,0.4256126582622528,61,2
scenes_supermarket_00003823.jpg,37,24,8,12,0,1,0,0,1,0.8382353186607361,test,0.2218458503484726,197,32
scenes_lighthouse_00004612.jpg,34,23,7,9,0,0,0,0,2,0.4852941036224365,test,0.3619187474250793,27,4
scenes_vegetable_garden_00004670.jpg,22,13,5,8,2,0,0,0,1,0.5,test,0.4694706201553345,65,1
scenes_boardwalk_00002183.jpg,27,17,9,11,0,0,0,0,1,0.529411792755127,test,0.3259795904159546,84,4
scenes_library-indoor_00004122.jpg,33,24,7,8,0,2,0,0,2,0.6470588445663452,test,0.4237150847911834,129,28
scenes_arena-hockey_00004875.jpg,34,28,4,10,1,0,0,0,0,0.294117659330368,test,0.3337628245353699,33,3
scenes_tundra_00000560.jpg,35,24,3,13,0,0,0,0,1,0.3529411852359772,test,0.337707370519638,25,4
scenes_living_room_00003667.jpg,41,30,7,10,1,0,0,0,1,0.5147058963775635,test,0.386879414319992,69,12
scenes_pagoda_00004004.jpg,37,24,7,10,0,0,0,1,2,0.5147058963775635,test,0.4644428491592407,106,5
scenes_jewelry_shop_00004364.jpg,56,39,4,17,1,1,0,0,0,0.5588235259056091,test,0.2973511517047882,144,10
scenes_office_cubicles_00002321.jpg,52,34,6,17,0,0,0,0,3,0.3970588147640228,test,0.3587398529052734,45,7
scenes_corridor_00002091.jpg,45,32,6,12,0,0,0,0,1,0.4117647111415863,test,0.3924245536327362,51,5
scenes_office_building_00000903.jpg,38,28,8,9,0,0,0,0,2,0.4852941036224365,test,0.3995336294174194,101,5
scenes_television_room_00000584.jpg,48,36,6,11,1,0,0,0,1,0.5,test,0.3686164319515228,84,16
scenes_church-outdoor_00000187.jpg,28,19,6,11,0,0,0,0,1,0.4558823406696319,test,0.3569859564304352,124,13
scenes_tree_farm_00002724.jpg,38,20,10,13,0,1,0,0,3,0.4558823406696319,test,0.2760172486305237,54,6
scenes_stadium-baseball_00001475.jpg,47,32,6,9,0,1,0,0,1,0.7058823704719543,test,0.2367647886276245,181,14
scenes_ballroom_00000149.jpg,38,25,4,14,1,1,0,0,1,0.6176470518112183,test,0.2329136133193969,120,20
scenes_airfield_00002070.jpg,41,26,8,15,0,0,0,0,1,0.529411792755127,test,0.3354870080947876,143,9
scenes_loading_dock_00004463.jpg,46,32,6,13,0,0,0,0,3,0.5,test,0.3502462804317474,36,4
scenes_castle_00002826.jpg,30,19,8,10,1,0,0,0,2,0.4411764740943908,test,0.3699109852313995,80,6
scenes_promenade_00003169.jpg,37,21,8,12,0,1,0,0,1,0.5441176295280457,test,0.2943949997425079,101,12
scenes_childs_room_00001293.jpg,39,30,2,9,0,1,0,0,1,0.5147058963775635,test,0.3801123201847076,122,13
scenes_football_field_00001913.jpg,44,32,8,9,0,0,0,0,1,0.4411764740943908,test,0.3165790140628814,140,3
scenes_golf_course_00003223.jpg,26,18,4,10,0,0,0,0,2,0.4117647111415863,test,0.4104853272438049,37,3
scenes_jail_cell_00004889.jpg,47,36,6,10,0,0,0,0,2,0.4705882370471954,test,0.3111849427223205,83,4
scenes_art_studio_00000088.jpg,40,30,5,9,0,0,0,0,0,0.5882353186607361,test,0.451045423746109,88,15
scenes_market-outdoor_00002793.jpg,52,37,7,13,1,0,0,1,1,0.6470588445663452,test,0.2501654028892517,117,27
scenes_fastfood_restaurant_00002950.jpg,35,24,7,10,0,0,0,0,1,0.529411792755127,test,0.3196417987346649,145,11
scenes_office_00001186.jpg,53,34,7,13,0,1,0,0,1,0.5147058963775635,test,0.3192408084869385,91,14
scenes_industrial_area_00002668.jpg,36,26,8,11,0,0,0,0,2,0.529411792755127,test,0.3936532437801361,98,11
scenes_bedchamber_00000866.jpg,46,31,9,11,0,0,0,0,2,0.4705882370471954,test,0.2864195704460144,63,7
scenes_amusement_park_00003176.jpg,51,31,9,13,0,1,0,0,1,0.5882353186607361,test,0.2109056562185287,158,14
scenes_bedchamber_00002683.jpg,52,39,7,13,1,2,0,0,3,0.529411792755127,test,0.3331693112850189,70,11
scenes_fabric_store_00001328.jpg,41,29,4,11,1,0,0,0,0,0.4852941036224365,test,0.3946433365345001,83,2
scenes_engine_room_00002679.jpg,44,30,8,13,0,0,0,0,0,0.4558823406696319,test,0.3183079063892364,97,2
scenes_waterfall_00000475.jpg,35,17,9,14,2,0,0,0,4,0.529411792755127,test,0.2944677472114563,70,5
scenes_fastfood_restaurant_00001593.jpg,40,26,8,15,0,0,0,0,1,0.5147058963775635,test,0.3407140374183655,114,7
scenes_nursing_home_00000609.jpg,38,25,5,12,0,0,0,0,0,0.6617646813392639,test,0.2992861270904541,148,29
scenes_reception_00002946.jpg,53,37,6,11,1,1,0,0,2,0.4558823406696319,test,0.2983069717884063,79,9
scenes_bar_00004801.jpg,55,35,8,13,1,1,0,0,0,0.6323529481887817,test,0.2757221758365631,135,17
scenes_lobby_00000368.jpg,58,42,3,14,0,0,0,0,3,0.4411764740943908,test,0.3255772888660431,86,14
scenes_pantry_00003408.jpg,42,30,4,12,0,0,0,0,1,0.4411764740943908,test,0.444234699010849,75,16
scenes_embassy_00002399.jpg,26,20,4,10,0,0,0,0,1,0.4411764740943908,test,0.4964942038059234,63,5
scenes_hangar-outdoor_00002350.jpg,46,34,8,12,0,0,0,0,1,0.5,test,0.2992944419384002,80,7
scenes_pasture_00002657.jpg,26,17,8,5,0,0,0,0,1,0.4558823406696319,test,0.4868719577789306,57,5
scenes_amusement_arcade_00002073.jpg,56,41,5,13,0,0,0,0,0,0.6470588445663452,test,0.2857040166854858,122,8
scenes_pavilion_00000455.jpg,26,18,2,9,0,0,0,0,0,0.4558823406696319,test,0.4331381022930145,86,7
scenes_elevator_lobby_00002865.jpg,50,38,6,11,0,1,0,0,0,0.5,test,0.3881563544273376,77,11
scenes_galley_00003241.jpg,48,36,7,10,1,0,0,0,1,0.5588235259056091,test,0.3540290594100952,78,12
scenes_elevator_lobby_00004871.jpg,49,36,11,10,0,0,0,0,2,0.4705882370471954,test,0.2575964331626892,80,11
scenes_biology_laboratory_00001564.jpg,55,37,6,12,1,0,0,0,3,0.4264705777168274,test,0.2836661338806152,47,7
scenes_industrial_area_00001792.jpg,33,25,5,7,0,0,0,0,1,0.4264705777168274,test,0.4520061910152435,53,7
scenes_watering_hole_00002570.jpg,26,18,7,10,0,0,0,0,1,0.3823529481887817,test,0.4393513202667236,36,6
scenes_courthouse_00000564.jpg,53,36,8,18,1,0,0,0,1,0.3529411852359772,test,0.3127352297306061,51,2
scenes_hunting_lodge-outdoor_00003954.jpg,20,14,4,9,0,0,0,0,0,0.5147058963775635,test,0.4385226964950561,67,6
scenes_pantry_00004544.jpg,50,39,4,12,0,1,0,0,0,0.5735294222831726,test,0.4001655280590057,124,24
scenes_lagoon_00003861.jpg,31,16,7,16,0,0,0,0,1,0.3529411852359772,test,0.3388850092887878,30,5
scenes_museum-outdoor_00002411.jpg,41,25,8,14,0,0,0,0,1,0.5441176295280457,test,0.3682998716831207,148,10
scenes_engine_room_00002846.jpg,49,37,5,11,1,0,0,0,0,0.5147058963775635,test,0.3414311707019806,66,2
scenes_throne_room_00004391.jpg,44,24,9,14,1,0,0,0,1,0.529411792755127,test,0.2209732681512832,74,14
scenes_home_theater_00001212.jpg,55,36,10,16,0,1,0,0,1,0.5,test,0.356831818819046,102,13
scenes_grotto_00000133.jpg,32,23,6,6,1,0,0,0,1,0.529411792755127,test,0.326435923576355,47,4
scenes_car_interior_00004921.jpg,59,48,4,13,0,0,0,0,1,0.5,test,0.3210375905036926,83,4
scenes_computer_room_00001937.jpg,30,22,5,7,0,1,0,0,1,0.529411792755127,test,0.3984613120555877,120,14
scenes_physics_laboratory_00000885.jpg,63,44,10,10,0,1,0,0,2,0.6911764740943909,test,0.2885312736034393,167,9
scenes_inn-outdoor_00004069.jpg,47,33,8,12,0,0,0,0,3,0.529411792755127,test,0.2781478464603424,109,10
scenes_gymnasium-indoor_00000469.jpg,55,40,8,9,2,0,0,0,1,0.5,test,0.3173035979270935,121,9
scenes_church-indoor_00002625.jpg,25,19,5,7,0,0,0,0,1,0.75,test,0.3613897562026977,102,1
scenes_dam_00002063.jpg,24,14,9,7,0,0,0,0,1,0.529411792755127,test,0.372281938791275,98,5
scenes_stage-indoor_00004582.jpg,38,26,6,11,0,1,0,0,1,0.4411764740943908,test,0.3418694734573364,79,3
scenes_ice_cream_parlor_00000563.jpg,48,34,6,12,0,0,0,0,1,0.6029411554336548,test,0.2286822348833084,157,32
scenes_subway_station-platform_00000610.jpg,43,30,6,15,0,0,0,0,3,0.4411764740943908,test,0.3753925859928131,43,9
scenes_raceway_00002776.jpg,39,26,8,10,0,0,0,0,1,0.5147058963775635,test,0.3460654616355896,127,16
scenes_bar_00000426.jpg,35,28,10,7,1,1,0,0,1,0.6764705777168274,test,0.3564346134662628,119,24
scenes_stadium-football_00001773.jpg,35,23,5,11,0,1,0,0,0,0.720588207244873,test,0.2681644558906555,133,17
scenes_lighthouse_00003620.jpg,25,18,2,9,0,0,0,0,1,0.25,test,0.3893710970878601,25,2
scenes_phone_booth_00000153.jpg,47,30,8,13,2,0,0,0,0,0.529411792755127,test,0.277567446231842,103,13
scenes_stage-indoor_00003221.jpg,45,32,7,9,0,1,0,0,2,0.3970588147640228,test,0.315650075674057,131,7
scenes_medina_00002025.jpg,39,29,6,11,0,0,0,0,2,0.4411764740943908,test,0.3683399558067322,41,4
scenes_phone_booth_00002850.jpg,41,26,7,11,0,1,0,0,1,0.5588235259056091,test,0.2588657140731811,122,15
scenes_oilrig_00004399.jpg,30,21,8,8,0,0,0,0,2,0.3529411852359772,test,0.3418530821800232,39,4
scenes_childs_room_00004493.jpg,46,34,3,14,0,0,0,0,2,0.4705882370471954,test,0.3472029566764831,106,9
scenes_garage-outdoor_00000753.jpg,30,21,4,10,0,0,0,0,0,0.4117647111415863,test,0.4669707715511322,78,6
scenes_server_room_00002486.jpg,37,28,2,10,1,0,0,0,1,0.4411764740943908,test,0.4013164341449737,53,4
scenes_mosque-outdoor_00000715.jpg,44,32,7,10,1,0,0,0,3,0.3823529481887817,test,0.289794385433197,57,2
scenes_car_interior_00004885.jpg,42,26,6,15,1,1,0,0,1,0.3382352888584137,test,0.3015007674694061,39,5
scenes_bar_00001465.jpg,49,33,9,12,0,1,0,0,0,0.6911764740943909,test,0.2618522644042969,142,18
scenes_museum-outdoor_00000882.jpg,46,31,9,12,0,0,0,0,1,0.5147058963775635,test,0.3175574243068695,81,10
scenes_hayfield_00000611.jpg,47,32,10,17,0,0,0,0,1,0.4558823406696319,test,0.2534986138343811,83,5
