session_id,image1,image2
2,2388442,2318319
2,2407575,2324489
2,2392957,2349585
2,2375051,2383202
2,2345351,2317281
2,2348072,2317100
2,2374977,2393724
2,2359046,2324489
2,2356208,2351394
2,2382750,2352869
2,3173,2391922
2,2343496,2322354
2,1510,2408800
2,2322354,2325748
2,2342060,2325679
2,2412335,2392957
2,2410242,2358119
2,2323271,2410682
2,2357707,2378719
2,2381982,2348722
2,2360064,2390149
2,2366401,2349701
2,2358409,2402386
2,2357783,2368853
2,2362260,2360629
2,286069,2409779
2,2387494,2359046
2,2358223,2317792
2,2392957,2386608
2,498391,2408800
2,2361963,2322592
2,2324752,2349948
2,2320061,2394751
2,2366401,2352869
2,2379084,2393724
2,2405577,2362260
2,2387494,2394751
2,2343531,2406860
2,2383460,2361786
2,2324373,286069
2,2320626,2342517
2,2328910,2361431
2,2380767,2336669
2,2372606,2410242
2,2385405,2354108
2,2360064,2405882
2,150406,2351725
2,2397109,2372788
2,2361786,2380940
2,2351725,2381061
2,1510,498391
2,2368853,2371274
2,2324373,2386422
2,2399197,2410043
2,2322592,2352385
2,2402692,2381839
2,2356281,1592977
2,2408800,2325199
2,2396717,2349737
2,2410490,2380940
2,2410242,4360
2,2406015,2405882
2,2385903,2345351
2,2392957,2359046
2,3173,2400881
2,1592977,2334897
2,2355303,2396053
2,2391922,2411092
2,2361431,2342799
2,2370000,2414925
2,2395162,2362623
2,2380940,2328910
2,2395162,2396717
2,2396053,2403091
2,2409815,2357707
2,2322107,2385405
2,2397940,2402092
2,2345568,2334660
2,2360629,2318319
2,2375842,2367829
2,2394751,2324752
2,2355303,2400881
2,2410490,2394751
2,2369390,2378719
2,498069,2390149
2,2381839,2387887
2,2412335,2372606
2,2387887,150406
2,4360,2396717
2,2360629,2348685
2,2368430,2396717
2,2383872,2387494
2,2355298,2324489
2,2334576,2320061
2,2379305,2320061
2,2324373,2339617
2,2404804,2397554
2,2394751,2360629
2,2325748,2342925
2,2358119,2393443
2,2358223,2342911
2,2349585,2383872
2,2410043,2381982
2,2382750,3700
2,2355298,2380940
2,2345685,2357707
2,2405882,2407575
2,2402642,2391922
2,498002,2366401
2,1510,2372788
2,2393443,2409779
2,2403091,1510
2,2336669,2345022
2,2375051,2415569
2,2321128,2348722
2,2358219,2345685
2,2379305,2354108
2,2367096,2412854
2,2352869,2392128
2,2342799,2390624
2,2361431,2372121
2,2385405,150406
2,3173,2336038
2,2358219,2410466
2,2367096,2375842
2,2318319,2393724
2,2409779,2359046
2,2354108,2392957
2,2395162,2394751
2,2354325,2358119
2,2382750,2343531
2,2385901,2324489
2,2413212,2379718
2,2359046,2317281
2,2342799,2382025
2,2325679,2385901
2,498002,2349737
2,2406860,2406015
2,2396053,2398851
2,2348685,2412854
2,2396444,2386422
2,2372121,2359046
2,2396871,2386949
2,2334681,2324373
2,2358219,2342911
2,2368430,2366422
2,2382025,2343868
2,2346561,2371274
2,2390624,2411092
2,2348685,4527
2,2334897,2379718
2,2410242,286069
2,2397109,2336813
2,2387494,2360629
2,2396717,2383460
2,2325679,2366401
2,2362754,2344795
2,2342799,2407575
2,2402692,2345685
2,2368853,2326294
2,2410682,2399197
2,2400881,2372788
2,2359046,2349585
2,2386949,2355298
2,2345568,2362623
2,2352869,2322354
2,2366562,2409779
2,2319252,2396717
2,2398851,2385264
2,2415569,2325199
2,2358409,1510
2,2339617,2381061
2,3700,2320061
2,2379084,2393724
2,2378719,2361963
2,2403091,2358947
2,2346561,1518
2,2371682,2379305
2,2410043,2368853
2,2399197,2343496
2,2317284,2390624
2,2385903,2393724
2,2366216,1715
2,2325199,2397940
2,2360629,2386942
2,2390149,2410490
2,2395119,2356208
2,2410043,2362623
2,2393443,2406500
2,2363897,2349543
2,2334576,2356208
2,2356281,2333576
2,286069,2320061
2,2344795,2318319
2,2360064,2413212
2,2415569,2342517
2,2351394,2345568
2,2410242,498391
2,2368430,2392957
2,2360629,2386608
2,2400206,2355303
2,4360,2342517
2,4527,2390149
2,2336813,2343531
2,2362260,2342799
2,2405882,2406500
2,2366562,2348685
2,2334660,2368430
2,2369390,2368430
2,2343531,2395971
2,2375051,2328910
2,2386422,1518
2,2349585,2403091
3,2345351,498002
3,2321128,2358409
3,2356208,2366562
3,2333576,498391
3,2360064,2405577
3,2410734,2361522
3,2367829,2322107
3,2342925,2396717
3,2415569,2396053
3,2343868,4360
3,2352698,2410466
3,2387494,2403091
3,2386949,2378347
3,2386422,2345568
3,2334897,2394751
3,2371274,2378719
3,2324489,2405882
3,2326294,2342060
3,2349948,2393443
3,2408800,2360629
3,2412335,2354325
3,2393724,2351725
3,2414925,2392128
3,2402642,2355298
3,2344795,2411092
3,2397554,2381982
3,2402092,2385264
3,2348722,2317100
3,2342517,2379305
3,2346561,2392957
3,2395162,2349585
3,2404804,2334681
3,2325751,2316083
3,2320626,2390624
3,2413212,1518
3,2322354,2323271
3,2399197,2380767
3,2383872,2379718
3,2342799,2380940
3,150406,2354108
3,2348685,2410043
3,2385901,2412446
3,2374977,2336038
3,2406860,2390149
3,2388442,2387449
3,2375051,2362754
3,2387887,2324752
3,2361963,2334660
3,2358223,2397109
3,2358119,2324373
3,2349737,2396871
3,2372788,2412854
3,2361786,2362260
3,2370000,2409779
3,2395971,3173
3,2383460,2352064
3,2352869,1715
3,2410682,2317281
3,2400881,2336813
3,3700,2325748
3,2385903,2395119
3,2322663,286069
3,2358219,2372606
3,2382750,2366216
3,2349543,2410490
3,2357707,2385156
3,498002,2381061
3,2353355,2386608
3,2405882,2351394
3,2371682,2358119
3,2344795,2387494
3,2382750,2375051
3,2397940,2415569
3,2334897,2387887
3,2342925,2370000
3,2324373,2357783
3,2363897,2372121
3,0,-1
3,2361786,2412854
3,2358947,2395119
3,2391922,2362260
3,2336669,2349585
3,2411092,2410734
3,2397109,2361963
3,2400206,2378347
3,2410734,2362754
3,2378347,4360
3,2410466,2333576
3,2412335,2410682
3,2358409,2317281
3,2378719,2351725
3,2406500,2362623
3,2378719,2380767
3,2342911,2317792
3,2346561,2383460
3,2360064,2385264
3,2397940,2405577
3,2396871,2319252
3,2361431,1518
3,2318319,2336038
3,2333576,2375051
3,2385903,2358119
3,2334576,2396871
3,2404804,2343868
3,2394751,2406500
3,2322354,2392128
3,2381982,2407575
3,2400206,2360064
3,2317100,1715
3,2358947,2410682
3,2344795,2342060
3,2322354,2316083
3,2372606,2342060
3,150406,2396871
3,2387887,2359046
3,2349737,2410466
3,2385156,2358409
3,2386608,2343496
3,2386949,2325199
3,2362260,2410043
3,2375051,2349701
3,2383202,2412854
3,2320626,2328910
3,2406500,2374977
3,2397554,2334897
3,2349737,2395971
3,2360064,2322107
3,2397554,2369390
3,2409815,2354108
3,2384477,2334660
3,2354108,2409815
3,2354325,2367096
3,286069,2316083
3,2406500,2318319
3,2402386,2344795
3,2375051,498069
3,2355298,2371682
3,2334576,2356281
3,2348722,2333576
3,1715,3173
3,2342517,2368430
3,2361522,2362754
3,2349543,2334660
3,2399197,2406015
3,2358947,2402642
3,4527,2415569
3,2351394,2336669
3,2343531,2357783
3,2410734,2322354
3,2345022,2410734
3,2386608,2413212
3,2334681,2386608
3,2326294,4360
3,2325679,2409815
3,2362623,2407575
3,498391,2399197
3,2369390,2379718
3,2396444,2358947
3,2363897,2393724
3,2336038,2317100
3,2406500,2390624
3,2362623,4527
3,2316083,2368430
3,2358409,2397940
3,2390149,2325748
3,2380940,2317100
3,2374977,2336038
3,2381839,2387494
3,2410490,2385901
3,2358223,2352385
3,4360,1592977
3,2414925,2358219
3,2382750,2366216
3,2390624,2386422
3,2402642,2410826
3,498002,2412335
3,2381982,2361963
3,2333576,2352869
3,2352385,2358219
3,2403091,2325751
3,2334660,3173
3,2413212,2396717
3,1715,2367829
3,2380767,2359046
3,2354325,2410043
3,2322107,2354108
3,2362260,2344795
3,2343496,2361522
3,2400206,2317100
3,2353355,3700
3,2409779,2386949
3,2349737,2385405
3,2382750,2383460
3,2317284,2342517
3,2410826,2385156
3,2339617,2390624
3,2324373,2398851
3,1715,3700
3,2378719,2379718
3,2366562,2356208
3,2375842,2412446
3,2320626,2323271
3,2374977,2389493
3,1518,1510
3,2396871,2387449
3,2385903,2397109
3,2396871,1592977
3,2343868,2414925
3,2402642,2384477
3,2345685,2360064
3,2371682,2317281
3,2393443,2379305
3,2342911,2324373
3,2412335,286069
3,2318319,2336038
3,2396717,2352385
3,498002,2323271
3,2395971,2383460
3,2346561,2323271
3,3173,2396717
3,2352698,2405882
3,498069,498002
3,2351725,2393443
3,2362754,2354325
3,150406,2380940
3,2397554,2361522
3,2342925,2348722
3,2336038,2410734
3,2317100,498069
3,2323271,2317281
3,2325199,2334660
3,2389493,2397109
3,286069,2317792
3,2383872,2322663
3,2354108,2336038
3,2383202,2334681
3,2393443,2342925
3,2352698,2410826
3,2324752,2389493
3,2381839,2342925
3,2381839,2387494
3,498069,2316083
3,2342911,2392128
3,2403091,2401046
3,2321128,2386942
3,2322592,2366216
3,2382025,2386942
3,498391,2358219
3,2359046,2387449
3,2324752,2392957
3,2375051,2320061
3,2361522,2345685
3,2334660,2379084
3,2398851,2355303
3,2415569,2406500
3,3173,2370000
3,2361522,2362754
3,2412446,2319252
3,150406,1510
3,2336813,2339617
3,2370000,2317284
3,2386949,2402092
3,2387887,2354325
3,2348072,2324373
3,2336038,2361522
3,2387494,2379305
3,3173,2370000
3,4276,2395971
3,2380767,2349948
3,2345022,2353355
3,2362623,2407575
3,2386942,2336813
3,2319252,2405577
3,3700,2397940
3,2362754,2394751
3,2390624,2326294
3,2391922,2361431
3,2394751,4360
3,2360629,2358119
3,2393443,2348072
3,2336669,2345568
3,2348072,2362754
3,2325748,2394751
3,2317281,2410682
3,2383202,2385903
3,2318319,4276
3,2381982,2352064
3,2361786,2334897
3,2402692,2334897
3,2386422,2378719
3,2325679,2362754
3,2395971,2374977
3,2405577,2403091
3,2370000,2378347
3,2402092,2339617
3,2353355,2399197
3,2356208,2344795
3,2375842,2385264
3,2345568,2410043
3,2395162,2405577
3,2367096,498069
3,2345568,2361786
3,2372121,2320061
3,2370000,2349585
3,2406500,2349543
3,1518,2324752
3,2328910,2342925
3,2328910,4527
3,2351725,2333576
3,2325199,2360629
3,2363897,2385903
3,2396053,2402642
3,2398851,498069
3,2339617,2390149
3,2363897,2399197
3,2358947,2317284
3,2351394,2352869
3,2324489,2409779
3,2325748,2400206
3,2352064,2386949
3,2367829,2410466
3,2334897,2345685
3,2369390,1518
3,2383460,2408800
3,2381839,2342060
3,3700,2368853
3,2407575,2368430
3,286069,2346561
3,2414925,2409815
3,2393724,2333576
3,2352869,2406015
3,2410043,2320626
3,1715,2385264
3,2325679,2409815
3,2375051,2382025
